crop,market,week_start,modal_price_weighted
onion,Mustafabad APMC,2025-12-29,2000.0
onion,Ramnagar APMC,2025-12-29,2500.0
onion,Dhule APMC,2025-12-29,1404.5225073622212
onion,Lashkar(F&V) APMC,2025-12-29,
onion,Thoubal APMC,2025-12-29,4511.9047619047615
onion,Gopiganj APMC,2025-12-29,1443.4108527131782
onion,Khateema APMC,2025-12-29,1100.0
onion,Jaora APMC,2025-12-29,989.1276678929592
onion,Arcot(Uzhavar Sandhai ),2025-12-29,3479.577464788732
onion,Bolpur APMC,2025-12-29,2147.058823529412
onion,Kesinga APMC,2025-12-29,2108.4967320261435
onion,Edapadi (Uzhavar Sandhai ),2025-12-29,4150.334448160535
onion,Uluberia APMC,2025-12-29,2975.257731958763
onion,Karsiyang(Matigara) APMC,2025-12-29,3406.521739130435
onion,Tarantaran APMC,2025-12-29,1499.9999999999998
onion,Rampur APMC,2025-12-29,
onion,Barpathari APMC,2025-12-29,2888.8888888888887
onion,Gondatwisa APMC,2025-12-29,3818.181818181818
onion,Sagar(F&V) APMC,2025-12-29,
onion,Mannar APMC,2025-12-29,4433.333333333333
onion,Ramkrishanpur(Howrah) APMC,2025-12-29,2999.9999999999995
onion,Kosikalan APMC,2025-12-29,
onion,Bonai APMC,2025-12-29,
onion,Thalavadi(Uzhavar Sandhai ),2025-12-29,3728.804347826087
onion,Pathankot APMC,2025-12-29,1819.6850393700788
onion,Parimpore APMC,2025-12-29,3111.1486486486488
onion,Perambra APMC,2025-12-29,2950.0
onion,Jampuijala APMC,2025-12-29,3675.0
onion,PMY Bilaspur,2025-12-29,2580.821917808219
onion,Lasur Station APMC,2025-12-29,1341.5094339622642
onion,Tusura APMC,2025-12-29,3800.0
onion,Agar APMC,2025-12-29,919.9108469539376
onion,Durgapur APMC,2025-12-29,2275.2551020408164
onion,Gorakhpur APMC,2025-12-29,1413.4297520661155
onion,Irinjalakkuda APMC,2025-12-29,3250.0
onion,Pune(Moshi) APMC,2025-12-29,1051.3761467889906
onion,Jangipur APMC,2025-12-29,1582.8018199132366
onion,PMY Kather Solan,2025-12-29,2444.6691776149946
onion,Indore(F&V) APMC,2025-12-29,
onion,Azadpur APMC,2025-12-29,1505.656637484367
onion,Belacoba APMC,2025-12-29,2619.0476190476197
onion,Jasvantnagar APMC,2025-12-29,1543.2954545454545
onion,Athur(Uzhavar Sandhai ),2025-12-29,3984.8167539267015
onion,Keshopur APMC,2025-12-29,2050.7652329868583
onion,Karur(Uzhavar Sandhai ),2025-12-29,3750.0
onion,"Sangli(Phale, Bhajipala Market) APMC",2025-12-29,1513.9696029339166
onion,Piravam APMC,2025-12-29,3625.0
onion,Hardoi APMC,2025-12-29,
onion,Kukshi(F&V) APMC,2025-12-29,
onion,Tanda Urmur APMC,2025-12-29,
onion,Sonepat APMC,2025-12-29,2128.030303030303
onion,Tiruppur (North) (Uzhavar Sandhai ),2025-12-29,2762.5925925925926
onion,Jaunpur APMC,2025-12-29,1389.0293637846655
onion,Shamgarh APMC,2025-12-29,1000.0
onion,Khanna APMC,2025-12-29,1696.6246441642943
onion,Palayamkottai(Uzhavar Sandhai ),2025-12-29,3455.2971576227387
onion,Sangriya APMC,2025-12-29,2042.857142857143
onion,Phagwara APMC,2025-12-29,1918.640306122449
onion,Ambala City(Subji Mandi) APMC,2025-12-29,1503.0833970925785
onion,Mannargudi II(Uzhavar Sandhai ),2025-12-29,4071.673819742489
onion,Maigalganj APMC,2025-12-29,
onion,Rampuraphul(Nabha Mandi) APMC,2025-12-29,1564.587973273942
onion,SMY Nadaun,2025-12-29,2610.7142857142853
onion,Mannargudi I(Uzhavar Sandhai ),2025-12-29,3953.531598513012
onion,Udhampur APMC,2025-12-29,2759.943181818181
onion,Needamangalam(Uzhavar Sandhai ),2025-12-29,3629.411764705883
onion,Dehradoon APMC,2025-12-29,1800.0
onion,Akluj APMC,2025-12-29,900.0
onion,Alipurduar APMC,2025-12-29,2346.428571428572
onion,Anoop Shahar APMC,2025-12-29,1372.2222222222222
onion,Gudalur(Uzhavar Sandhai ),2025-12-29,3779.7297297297296
onion,RSPuram(Uzhavar Sandhai ),2025-12-29,2933.0693417810626
onion,Perundurai(Uzhavar Sandhai ),2025-12-29,3835.964912280701
onion,Shamli APMC,2025-12-29,
onion,Gondal APMC,2025-12-29,1324.179937008801
onion,Lasalgaon(Vinchur) APMC,2025-12-29,1857.841880034004
onion,Jasra APMC,2025-12-29,1238.7179487179487
onion,Narwal Jammu (F&V) APMC,2025-12-29,2300.0
onion,Bassi APMC,2025-12-29,1426.6666666666667
onion,Bolangir APMC,2025-12-29,3800.0
onion,Zira APMC,2025-12-29,2154.6013617395124
onion,Khair APMC,2025-12-29,960.0
onion,Charra APMC,2025-12-29,1650.0
onion,Sheohar APMC,2025-12-29,2700.0
onion,Partaval APMC,2025-12-29,1392.7797202797203
onion,Asansol APMC,2025-12-29,2285.022026431718
onion,Bowenpally APMC,2025-12-29,1370.3779716093725
onion,Saharanpur APMC,2025-12-29,
onion,Chandrapur(Ganjwad) APMC,2025-12-29,2321.4634146341464
onion,Khairagarh APMC,2025-12-29,950.0
onion,Rajsamand APMC,2025-12-29,1383.51409978308
onion,Khariar Road APMC,2025-12-29,3000.0
onion,Peravurani(Uzhavar Sandhai),2025-12-29,
onion,Pipariya(F&V) APMC,2025-12-29,
onion,Bharthna APMC,2025-12-29,1501.891891891892
onion,Rahuri APMC,2025-12-29,1182.015028901734
onion,Guduvancheri(Uzhavar Sandhai ),2025-12-29,3388.888888888888
onion,Durg APMC,2025-12-29,1646.685082872928
onion,Rajgarh APMC,2025-12-29,617.0731707317074
onion,Anandnagar APMC,2025-12-29,1352.3595505617975
onion,Tiruvallur(Uzhavar Sandhai ),2025-12-29,3470.8860759493678
onion,Sirkali(Uzhavar Sandhai ),2025-12-29,2750.0
onion,Ajmer(F&V) APMC,2025-12-29,1470.550918196995
onion,Kottayam APMC,2025-12-29,4466.666666666667
onion,Jaleswar APMC,2025-12-29,
onion,Sanawad(F&V) APMC,2025-12-29,
onion,Nadia APMC,2025-12-29,2129.7213622291024
onion,Chandigarh(Grain/Fruit) APMC,2025-12-29,2000.0
onion,Karjat APMC,2025-12-29,1455.8912386706947
onion,Paramakudi(Uzhavar Sandhai ),2025-12-29,3643.881118881119
onion,Dadri APMC,2025-12-29,
onion,Gurdaspur APMC,2025-12-29,1870.0416088765603
onion,Rajpura APMC,2025-12-29,1265.767973856209
onion,Hasthampatti(Uzhavar Sandhai ),2025-12-29,4141.046511627907
onion,Pandharpur APMC,2025-12-29,
onion,Nasik APMC,2025-12-29,1737.3372442409502
onion,Athirampuzha APMC,2025-12-29,3961.467889908257
onion,Jalaun APMC,2025-12-29,
onion,Kicchha APMC,2025-12-29,1369.6969696969695
onion,Dudhi APMC,2025-12-29,1693.9393939393938
onion,Chickkaballapura APMC,2025-12-29,
onion,Muthupettai(Uzhavar Sandhai ),2025-12-29,4242.105263157894
onion,Gulavati APMC,2025-12-29,1557.142857142857
onion,Palanganatham(Uzhavar Sandhai ),2025-12-29,3812.912087912088
onion,Denkanikottai(Uzhavar Sandhai ),2025-12-29,3312.8205128205127
onion,Manawar(F&V) APMC,2025-12-29,
onion,AJattihalli(Uzhavar Sandhai ),2025-12-29,3443.589743589744
onion,Perampet(Uzhavar Sandhai),2025-12-29,
onion,Barwala(Hisar) APMC,2025-12-29,1435.7142857142858
onion,Ramanathapuram(Uzhavar Sandhai ),2025-12-29,3698.148148148148
onion,Chhindwara(F&V) APMC,2025-12-29,
onion,Azamgarh APMC,2025-12-29,1393.6408106219426
onion,Paramathivelur(Uzhavar Sandhai ),2025-12-29,3509.302325581396
onion,Harda(F&V) APMC,2025-12-29,
onion,Palakkad APMC,2025-12-29,4250.0
onion,Krishnagiri(Uzhavar Sandhai ),2025-12-29,3296.6472303207
onion,SMY Nagrota Bagwan,2025-12-29,2578.125
onion,Deesa(Deesa Veg Yard) APMC,2025-12-29,1892.307692307692
onion,"Laxmi-Sopan Agriculture Produce Marketing Co Ltd, Barshi, Dist Solapur",2025-12-29,1795.2814345305817
onion,Sangamner APMC,2025-12-29,1381.1547953072445
onion,Dablirathan APMC,2025-12-29,1522.2222222222222
onion,Bharuch APMC,2025-12-29,1215.0568181818182
onion,Chinnamanur(Uzhavar Sandhai ),2025-12-29,3921.276595744681
onion,Jamkhed APMC,2025-12-29,1632.3320019192563
onion,Jameenrayapettai(Uzhavar Sandhai ),2025-12-29,3579.0398126463706
onion,Gudimalkapur APMC,2025-12-29,1239.2418120863065
onion,Narwana APMC,2025-12-29,2000.0
onion,Sirhind APMC,2025-12-29,2356.2874251497
onion,Kovilpatti(Uzhavar Sandhai ),2025-12-29,4038.546255506608
onion,Achnera APMC,2025-12-29,1570.0
onion,Myladi(Uzhavar Sandhai ),2025-12-29,4325.974025974026
onion,Ulundurpettai APMC,2025-12-29,4000.0
onion,Raman APMC,2025-12-29,2221.981132075472
onion,Gudiyatham(Uzhavar Sandhai ),2025-12-29,2851.162790697674
onion,Jalpaiguri Sadar APMC,2025-12-29,2513.043478260869
onion,Nawalgarh APMC,2025-12-29,1282.5
onion,Jalgaon APMC,2025-12-29,1300.0
onion,Paruthipattu(Uzhavar Sandhai ),2025-12-29,3145.061728395062
onion,Boudh APMC,2025-12-29,2000.0
onion,Chandvad APMC,2025-12-29,1738.9625155445017
onion,Amrawati(Frui & Veg. Market) APMC,2025-12-29,1837.2442019099592
onion,PMY Chamba,2025-12-29,2250.0
onion,Kodungalloor APMC,2025-12-29,2733.333333333333
onion,Viruthachalam(Uzhavar Sandhai ),2025-12-29,2707.920792079208
onion,Lehra Gaga APMC,2025-12-29,2000.0
onion,Sheoraphuly APMC,2025-12-29,1999.8082454458288
onion,Dhupguri APMC,2025-12-29,2491.7525773195875
onion,Pandua APMC,2025-12-29,1887.7437325905291
onion,Bhawanipatna APMC,2025-12-29,
onion,Aralamoodu APMC,2025-12-29,4571.428571428572
onion,Harur(Uzhavar Sandhai ),2025-12-29,3477.697841726619
onion,Davangere APMC,2025-12-29,1694.3816375471051
onion,Kairana APMC,2025-12-29,982.3943661971832
onion,Umrane APMC,2025-12-29,1766.071428571429
onion,Palayam APMC,2025-12-29,2725.0
onion,Indore APMC,2025-12-29,1699.266719067134
onion,Sikanderabad APMC,2025-12-29,1327.2727272727273
onion,Fatehpur APMC,2025-12-29,1200.0
onion,Basti APMC,2025-12-29,1377.5824175824175
onion,Dhanaura APMC,2025-12-29,1833.33
onion,Shahabad APMC,2025-12-29,1646.0
onion,Gangarampur(Dakshin Dinajpur) APMC,2025-12-29,2034.1463414634145
onion,Rudrapur APMC,2025-12-29,1828.1690140845071
onion,Quadian APMC,2025-12-29,1876.923076923077
onion,Dewas(F&V) APMC,2025-12-29,
onion,Vaniyampadi(Uzhavar Sandhai ),2025-12-29,2964.285714285714
onion,Gajol APMC,2025-12-29,1712.5
onion,Chhachrauli APMC,2025-12-29,2641.666666666666
onion,Mehmoodabad APMC,2025-12-29,1211.8902439024391
onion,Hosur(Uzhavar Sandhai ),2025-12-29,3320.776255707762
onion,Kanchanpur,2025-12-29,3232.142857142857
onion,Khariar APMC,2025-12-29,
onion,Newasa(Ghodegaon) APMC,2025-12-29,1594.2250857903214
onion,Pilibhit APMC,2025-12-29,1238.2532751091703
onion,Surat APMC,2025-12-29,1556.455887921242
onion,Vandavasi(Uzhavar Sandhai ),2025-12-29,2825.0
onion,Farukhabad APMC,2025-12-29,1501.015228426396
onion,Rasipuram(Uzhavar Sandhai ),2025-12-29,3764.356435643564
onion,Ambattur(Uzhavar Sandhai ),2025-12-29,3404.761904761905
onion,Parappanangadi APMC,2025-12-29,2822.522522522522
onion,Kamlaganj APMC,2025-12-29,900.0
onion,Chengam(Uzhavar Sandhai ),2025-12-29,2849.6932515337426
onion,Katpadi (Uzhavar Sandhai ),2025-12-29,3156.2397372742203
onion,Mukerian APMC,2025-12-29,1799.9999999999998
onion,Sundarapuram(Uzhavar Sandhai ),2025-12-29,3133.48623853211
onion,Bijapur APMC,2025-12-29,1495.6684203042798
onion,Patti APMC,2025-12-29,554.0
onion,Pattukottai(Uzhavar Sandhai ),2025-12-29,3400.0
onion,Rudauli APMC,2025-12-29,
onion,SMY Baijnath,2025-12-29,2475.0
onion,Chelakkara APMC,2025-12-29,3239.705882352941
onion,Bareilly APMC,2025-12-29,
onion,Ahmedabad(Chimanbhai Patal Market Vasana) APMC,2025-12-29,2007.981786717353
onion,Chavakkad APMC,2025-12-29,3768.75
onion,Thrissur APMC,2025-12-29,2800.0
onion,Aruppukottai(Uzhavar Sandhai ),2025-12-29,3750.0
onion,Meham APMC,2025-12-29,1777.7777777777774
onion,Aligarh APMC,2025-12-29,
onion,Ghanaur APMC,2025-12-29,1871.428571428572
onion,Robertsganj APMC,2025-12-29,1413.8
onion,Kalapipal(F&V) APMC,2025-12-29,
onion,Tulsipur APMC,2025-12-29,1407.5280898876404
onion,Thodupuzha APMC,2025-12-29,4300.0
onion,Shahaswan APMC,2025-12-29,1200.0
onion,Meerut APMC,2025-12-29,
onion,Bikaner (F&V) APMC,2025-12-29,1438.0577427821522
onion,Payagpur APMC,2025-12-29,1989.285714285714
onion,Chengalpet(Uzhavar Sandhai ),2025-12-29,3642.561983471074
onion,Mehsana(Mehsana Veg) APMC,2025-12-29,1455.6648575305292
onion,Chengannur APMC,2025-12-29,3597.9865771812083
onion,Mumbai-Onion & Potato Market APMC,2025-12-29,1675.6139307785168
onion,Raiganj APMC,2025-12-29,2400.0
onion,Gadaura APMC,2025-12-29,
onion,Angamaly APMC,2025-12-29,3800.0
onion,Nanganallur(Uzhavar Sandhai ),2025-12-29,3777.777777777778
onion,Nihal Singh Wala APMC,2025-12-29,1888.8888888888887
onion,Kopaganj APMC,2025-12-29,1500.0
onion,Kayamkulam APMC,2025-12-29,3444.4444444444443
onion,Kurichi(Uzhavar Sandhai ),2025-12-29,3145.1219512195125
onion,Sohna APMC,2025-12-29,1810.7142857142856
onion,Lalganj APMC,2025-12-29,1155.8823529411766
onion,Naanpara APMC,2025-12-29,1103.1336405529955
onion,Perumbavoor APMC,2025-12-29,3142.1052631578946
onion,GarhShankar (Kotfatuhi) APMC,2025-12-29,1800.0
onion,Kakching Market APMC,2025-12-29,
onion,Namakkal(Uzhavar Sandhai ),2025-12-29,2939.673913043478
onion,Ladwa APMC,2025-12-29,1654.054054054054
onion,Kallakurichi(Uzhavar Sandhai ),2025-12-29,4191.304347826087
onion,Sahnewal APMC,2025-12-29,2573.684210526316
onion,Lalru APMC,2025-12-29,1876.4331210191085
onion,Rewari APMC,2025-12-29,1422.3880597014927
onion,Chomu FV APMC,2025-12-29,1500.0
onion,North Paravur APMC,2025-12-29,7000.0
onion,Sikarpur APMC,2025-12-29,1100.0
onion,Raigarh APMC,2025-12-29,2144.4444444444443
onion,Konch APMC,2025-12-29,1100.0
onion,Nilagiri APMC,2025-12-29,
onion,Rohtak APMC,2025-12-29,1379.032258064516
onion,Farukh Nagar APMC,2025-12-29,1360.6796116504854
onion,Batengoo Anantnag (F&V),2025-12-29,2733.333333333333
onion,Saharpada APMC,2025-12-29,2200.0
onion,Panisagar APMC,2025-12-29,2146.014492753623
onion,Balarampur APMC,2025-12-29,2000.0
onion,Noida APMC,2025-12-29,
onion,Puranpur APMC,2025-12-29,1228.3594692400482
onion,Sulur(Uzhavar Sandhai ),2025-12-29,3025.796178343949
onion,Sehore APMC,2025-12-29,2009.529073816156
onion,Gangoh APMC,2025-12-29,1200.0
onion,Hubli (Amaragol) APMC,2025-12-29,1572.235576923077
onion,Bhopal(F&V) APMC,2025-12-29,
onion,Adampur APMC,2025-12-29,2500.0
onion,Harippad APMC,2025-12-29,3850.0
onion,Kalapipal APMC,2025-12-29,230.2307004248764
onion,Balrampur APMC,2025-12-29,1509.3877551020407
onion,Baruipur(Canning) APMC,2025-12-29,2840.625
onion,Kalipur APMC,2025-12-29,2054.2750929368026
onion,Kattappana APMC,2025-12-29,3674.484052532833
onion,Viralimalai(Uzhavar Sandhai ),2025-12-29,4160.0
onion,Kondotty APMC,2025-12-29,3061.1111111111118
onion,Pabiacherra APMC,2025-12-29,3456.25
onion,Bodinayakanur(Uzhavar Sandhai ),2025-12-29,3658.6614173228345
onion,Kalyani APMC,2025-12-29,2528.4552845528456
onion,Birbhum APMC,2025-12-29,2149.074074074074
onion,Pratapgarh APMC,2025-12-29,1272.9980520630422
onion,Shadabad APMC,2025-12-29,721.4285714285714
onion,Vedasanthur(Uzhavar Sandhai ),2025-12-29,3579.6296296296296
onion,Pune APMC,2025-12-29,1370.8465853533014
onion,Prayagraj APMC,2025-12-29,1370.0
onion,Mukkom APMC,2025-12-29,3225.0
onion,Garh Shankar APMC,2025-12-29,1859.7894736842104
onion,Mecheri(Uzhavar Sandhai),2025-12-29,
onion,Kamakhyanagar APMC,2025-12-29,5700.0
onion,Thuraiyur APMC,2025-12-29,3500.0000000000005
onion,Chuliaposi APMC,2025-12-29,
onion,kalanwali APMC,2025-12-29,1500.0
onion,Medavakkam(Uzhavar Sandhai ),2025-12-29,3250.0
onion,Kharar APMC,2025-12-29,2499.9999999999995
onion,Purulia APMC,2025-12-29,2338.208955223881
onion,Lakhimpur APMC,2025-12-29,1252.3015873015872
onion,Auraiya APMC,2025-12-29,1489.030303030303
onion,Melaghar APMC,2025-12-29,3207.5
onion,Pratapgarh APMC,2025-12-29,1320.3225806451612
onion,Sathiyamagalam(Uzhavar Sandhai ),2025-12-29,3750.0
onion,Aluva APMC,2025-12-29,3133.333333333333
onion,Satana APMC,2025-12-29,1638.4273909985936
onion,Kallachi APMC,2025-12-29,2933.333333333333
onion,Pune(Khadiki) APMC,2025-12-29,929.245283018868
onion,Fazilka APMC,2025-12-29,2530.5119173671587
onion,Dhand APMC,2025-12-29,2110.0
onion,Balarampuram APMC,2025-12-29,4000.0
onion,Naugarh APMC,2025-12-29,1335.0
onion,Hoshangabad(F&V) APMC,2025-12-29,
onion,Bhuj APMC,2025-12-29,
onion,Bishnupur(Bankura) APMC,2025-12-29,
onion,Raichur APMC,2025-12-29,1381.218655967904
onion,Panchkul(Kalka) APMC,2025-12-29,2600.0
onion,Awagarh APMC,2025-12-29,1489.9999999999998
onion,Muktsar APMC,2025-12-29,1483.809523809524
onion,Rehli(F&V) APMC,2025-12-29,
onion,Rishikesh APMC,2025-12-29,1991.7883211678836
onion,Thirupathur APMC,2025-12-29,3400.0
onion,Yeola APMC,2025-12-29,1632.7777777777778
onion,Ropar APMC,2025-12-29,2200.0
onion,Tiruchengode APMC,2025-12-29,3750.0
onion,Firozabad APMC,2025-12-29,1551.4129353233832
onion,Nampur APMC,2025-12-29,1479.4919225551855
onion,Roorkee APMC,2025-12-29,3000.0
onion,Kalna APMC,2025-12-29,2433.0739299610896
onion,Udaipur (F&V) APMC,2025-12-29,1463.4249471458772
onion,Vamanapuram APMC,2025-12-29,2500.0
onion,Kurnool APMC,2025-12-29,1361.4453469892285
onion,Kalvan APMC,2025-12-29,1447.259385665529
onion,Chutmalpur APMC,2025-12-29,
onion,Gandarvakottai(Uzhavar Sandhai ),2025-12-29,3414.1342756183744
onion,Kayamganj APMC,2025-12-29,1500.0000000000002
onion,Malkapur APMC,2025-12-29,1387.5
onion,Ganaur APMC,2025-12-29,1764.779874213836
onion,Pukharayan APMC,2025-12-29,1359.87012987013
onion,Bathinda APMC,2025-12-29,2200.0
onion,Pudukottai(Uzhavar Sandhai ),2025-12-29,4250.000000000001
onion,Vai APMC,2025-12-29,2200.0
onion,Phillaur(Apra Mandi) APMC,2025-12-29,1800.0
onion,Shahabad(New Mandi) APMC,2025-12-29,
onion,Naraingarh APMC,2025-12-29,1595.9322033898304
onion,NGO Colony(Uzhavar Sandhai ),2025-12-29,3299.566473988439
onion,Kasipur APMC,2025-12-29,1950.0
onion,Medinipur(West) APMC,2025-12-29,1750.0
onion,Birmaharajpur APMC,2025-12-29,1989.36170212766
onion,Vadgaonpeth APMC,2025-12-29,1433.3333333333333
onion,Garh Shankar(Mahalpur) APMC,2025-12-29,1994.4237918215613
onion,Kalyan APMC,2025-12-29,1737.5000000000005
onion,Anna nagar(Uzhavar Sandhai ),2025-12-29,4228.4929356357925
onion,Balugaon APMC,2025-12-29,2200.0
onion,Kalyanpur APMC,2025-12-29,3275.0
onion,Pattambi APMC,2025-12-29,4385.714285714285
onion,Devaram(Uzhavar Sandhai ),2025-12-29,3592.8571428571427
onion,Cheyyar(Uzhavar Sandhai ),2025-12-29,2892.857142857143
onion,Kadamtala,2025-12-29,2176.5957446808507
onion,Sathur(Uzhavar Sandhai ),2025-12-29,3613.636363636364
onion,Pathardi APMC,2025-12-29,1165.321594521888
onion,Thalayolaparambu APMC,2025-12-29,4125.0
onion,Sunam APMC,2025-12-29,1706.896551724138
onion,Kalburgi APMC,2025-12-29,1051.7252295030073
onion,Sujangarh APMC,2025-12-29,1127.5
onion,Lalgudi(Uzhavar Sandhai ),2025-12-29,4047.222222222222
onion,Dahod(Veg. Market) APMC,2025-12-29,1176.8508486818346
onion,Sikar APMC,2025-12-29,987.520966118752
onion,Kuruppanthura APMC,2025-12-29,5650.0
onion,"Fruit&Vegetable Market,Gazipur APMC",2025-12-29,2268.953919658012
onion,Banur APMC,2025-12-29,1600.0
onion,Rayya APMC,2025-12-29,1400.0000000000002
onion,Bhusaval APMC,2025-12-29,808.362369337979
onion,Katwa APMC,2025-12-29,2128.333333333333
onion,Garbeta(Medinipur) APMC,2025-12-29,1750.0
onion,Vaduj APMC,2025-12-29,1446.8085106382978
onion,Tiruppur (South) (Uzhavar Sandhai ),2025-12-29,2250.0
onion,Patran APMC,2025-12-29,1131.6739130434785
onion,Tindivanam APMC,2025-12-29,3680.194805194805
onion,Siliguri APMC,2025-12-29,2128.671328671329
onion,Bilsi APMC,2025-12-29,
onion,Malout APMC,2025-12-29,1991.8188929278056
onion,Vadavalli(Uzhavar Sandhai ),2025-12-29,2858.2294264339157
onion,Singampunari(Uzhavar Sandhai ),2025-12-29,4117.5
onion,Rajapalayam(Uzhavar Sandhai ),2025-12-29,3735.029940119761
onion,Patiala APMC,2025-12-29,439.493670886076
onion,Safdarganj APMC,2025-12-29,1237.2
onion,Rasda APMC,2025-12-29,1365.958549222798
onion,Aroor APMC,2025-12-29,5122.222222222222
onion,Pala APMC,2025-12-29,4312.5
onion,Mayiladuthurai(Uzhavar Sandhai ),2025-12-29,3606.115107913669
onion,Rawatsar APMC,2025-12-29,1548.3870967741932
onion,Thirurrangadi APMC,2025-12-29,2400.0
onion,Ballabhgarh APMC,2025-12-29,1621.301775147929
onion,Palacode(Uzhavar Sandhai ),2025-12-29,3646.629213483146
onion,Satara APMC,2025-12-29,1529.2750197005516
onion,Shujalpur APMC,2025-12-29,604.7852030143406
onion,Sendhwa(F&V) APMC,2025-12-29,
onion,Bishalpur APMC,2025-12-29,1252.2413793103449
onion,FerozpurZirkha(Nagina) APMC,2025-12-29,1600.0
onion,Ayodhya APMC,2025-12-29,1259.5744680851064
onion,Avallapalli(Uzhavar Sandhai ),2025-12-29,3324.358974358974
onion,Kahithapattarai(Uzhavar Sandhai ),2025-12-29,3027.777777777778
onion,"Anand(Veg,Yard,Anand) APMC",2025-12-29,1383.3032955715755
onion,Champadanga APMC,2025-12-29,1941.6000000000004
onion,Sunguvarchatram(Uzhavar Sandhai ),2025-12-29,3077.631578947368
onion,Lalitpur APMC,2025-12-29,1028.2978723404256
onion,Kamthi APMC,2025-12-29,1779.5081967213116
onion,Silachhari APMC,2025-12-29,3400.0
onion,Chakdah APMC,2025-12-29,1982.8054298642533
onion,Tiruvarur(Uzhavar Sandhai ),2025-12-29,3600.0
onion,Haridwar Union APMC,2025-12-29,1070.6122448979593
onion,Fatehabad APMC,2025-12-29,1261.7647058823527
onion,Padappai(Uzhavar Sandhai ),2025-12-29,3228.359511343804
onion,Fatehabad APMC,2025-12-29,1675.6521739130435
onion,Kathua APMC,2025-12-29,2447.7272727272725
onion,Nandgaon APMC,2025-12-29,1567.5865790248213
onion,Kambam(Uzhavar Sandhai ),2025-12-29,3295.886075949367
onion,Churu APMC,2025-12-29,1293.75
onion,Akbarpur APMC,2025-12-29,1315.5882352941176
onion,SMY Bhuntar,2025-12-29,2832.584269662921
onion,Kaveripattinam(Uzhavar Sandhai ),2025-12-29,2783.653846153846
onion,Shahdara APMC,2025-12-29,
onion,Rampur APMC,2026-01-05,
onion,Ambala Cantt. APMC,2026-01-05,1805.305564001216
onion,Needamangalam(Uzhavar Sandhai ),2026-01-05,4176.470588235295
onion,Tarantaran APMC,2026-01-05,1530.3030303030305
onion,Raichur APMC,2026-01-05,1447.021517553794
onion,Shevgaon APMC,2026-01-05,1152.550171859408
onion,Arcot(Uzhavar Sandhai ),2026-01-05,3124.8015873015875
onion,Kallachi APMC,2026-01-05,2750.0
onion,Udhampur APMC,2026-01-05,2600.0
onion,Chengalpet(Uzhavar Sandhai ),2026-01-05,3476.021798365123
onion,Indore(F&V) APMC,2026-01-05,
onion,Tauru APMC,2026-01-05,2246.808510638298
onion,Alangudi(Uzhavar Sandhai ),2026-01-05,3750.0
onion,Edapadi (Uzhavar Sandhai ),2026-01-05,3694.1391941391935
onion,Pallavaram(Uzhavar Sandhai ),2026-01-05,3644.031668696711
onion,Vaniyampadi(Uzhavar Sandhai ),2026-01-05,3259.25925925926
onion,Ludhiana APMC,2026-01-05,1793.6751201119016
onion,Uluberia APMC,2026-01-05,2871.875
onion,Pukharayan APMC,2026-01-05,1480.6666666666667
onion,Azadpur APMC,2026-01-05,1607.3565940427322
onion,Belacoba APMC,2026-01-05,2788.8888888888887
onion,Karsiyang(Matigara) APMC,2026-01-05,3445.454545454545
onion,PMY Dhalli Shimla,2026-01-05,2623.0125523012557
onion,Kesinga APMC,2026-01-05,2400.0
onion,Sambhal APMC,2026-01-05,1389.9088997897688
onion,Pabiacherra APMC,2026-01-05,3200.0
onion,SMY Nadaun,2026-01-05,2597.5609756097565
onion,Nagapattinam(Uzhavar Sandhai ),2026-01-05,2646.517412935324
onion,Lalganj APMC,2026-01-05,1200.0
onion,Kottakkal APMC,2026-01-05,2733.333333333333
onion,Churu APMC,2026-01-05,1327.5
onion,Kamthi APMC,2026-01-05,2175.316455696203
onion,Bolpur APMC,2026-01-05,2200.0
onion,Kuruppanthura APMC,2026-01-05,5322.222222222223
onion,Sulur(Uzhavar Sandhai ),2026-01-05,2745.0819672131147
onion,Khekda APMC,2026-01-05,1320.0
onion,Mannargudi I(Uzhavar Sandhai ),2026-01-05,3279.1571753986336
onion,Gondatwisa APMC,2026-01-05,3709.090909090909
onion,Mannargudi II(Uzhavar Sandhai ),2026-01-05,3274.6887966804984
onion,Palani(Uzhavar Sandhai ),2026-01-05,3294.9029126213595
onion,Rampurhat APMC,2026-01-05,2076.6355140186915
onion,Khandhla APMC,2026-01-05,
onion,Jayas APMC,2026-01-05,1370.5445544554457
onion,Vamanapuram APMC,2026-01-05,2500.0
onion,Kattappana APMC,2026-01-05,3947.058823529412
onion,Jabalpur(F&V) APMC,2026-01-05,
onion,Sangriya APMC,2026-01-05,1930.5555555555557
onion,Silachhari APMC,2026-01-05,3666.666666666666
onion,Doharighat APMC,2026-01-05,1800.0000000000002
onion,Ayodhya APMC,2026-01-05,1405.1515151515152
onion,Mangal Wedha APMC,2026-01-05,1149.0310077519382
onion,Palayamkottai(Uzhavar Sandhai ),2026-01-05,3379.262086513995
onion,Diamond Harbour(South 24-pgs) APMC,2026-01-05,2700.0000000000005
onion,SMY Takarla,2026-01-05,2500.0
onion,Shamgarh APMC,2026-01-05,1298.2555364460582
onion,Sendhwa(F&V) APMC,2026-01-05,
onion,Jaunpur APMC,2026-01-05,1498.1044230129696
