market_id,market,crop,state,district,lat,lon,geocode_level,zone_id,zone_market,zone_state,dist_km
2036.0,Vamanapuram APMC,onion,Kerala,Thiruvananthapuram,8.4882267,76.947551,district,O6_Hubli,Hubli APMC,Karnataka,789.9
2039.0,Rahata APMC,onion,Maharashtra,Ahilyanagar,19.092952,74.7493451,district,O8_Manmad,Manmad APMC,Maharashtra,132.8
2040.0,Suragana APMC,onion,Maharashtra,Nashik,20.0112475,73.7902364,district,O2_Pimpalgaon,Pimpalgaon APMC,Maharashtra,25.0
2053.0,Washi (Dharashiv) APMC,onion,Maharashtra,Dharashiv,18.169844,76.1179632,district,O7_Solapur,Solapur APMC,Maharashtra,58.3
2072.0,Narayanpur APMC,onion,Chattisgarh,Narayanpur,19.5842032,81.1136986,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,529.7
2074.0,Sanwer APMC,onion,Madhya Pradesh,Indore,22.7203616,75.8681996,district,O8_Manmad,Manmad APMC,Maharashtra,312.1
2076.0,Badnawar APMC,onion,Madhya Pradesh,Dhar,22.5786572,75.2258637,district,O8_Manmad,Manmad APMC,Maharashtra,271.5
2078.0,Timarni APMC,onion,Madhya Pradesh,Harda,22.2427973,77.1179173,district,O8_Manmad,Manmad APMC,Maharashtra,355.4
2082.0,Badnagar APMC,onion,Madhya Pradesh,Ujjain,23.1885131,75.7716562,district,O8_Manmad,Manmad APMC,Maharashtra,354.6
2085.0,Pachaur APMC,onion,Madhya Pradesh,Rajgarh,23.8716707,76.7744703,district,O8_Manmad,Manmad APMC,Maharashtra,469.2
2086.0,Narsinghgarh APMC,onion,Madhya Pradesh,Rajgarh,23.8716707,76.7744703,district,O8_Manmad,Manmad APMC,Maharashtra,469.2
2087.0,Manawar APMC,onion,Madhya Pradesh,Dhar,22.5786572,75.2258637,district,O8_Manmad,Manmad APMC,Maharashtra,271.5
2088.0,Sailana APMC,onion,Madhya Pradesh,Ratlam,23.50222,74.9551534,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,357.8
2090.0,Gadarwada APMC,onion,Madhya Pradesh,Narsinghpur,22.934556,79.0867849,district,O8_Manmad,Manmad APMC,Maharashtra,565.8
2095.0,Badwaha APMC,onion,Madhya Pradesh,Khargone,21.9544729,75.7521248,district,O8_Manmad,Manmad APMC,Maharashtra,233.5
2096.0,Thandla APMC,onion,Madhya Pradesh,Jhabua,22.8869652,74.7243249,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,285.6
2097.0,Shajapur APMC,onion,Madhya Pradesh,Shajapur,23.4171002,76.6074794,district,O8_Manmad,Manmad APMC,Maharashtra,417.4
2103.0,Kalapipal APMC,onion,Madhya Pradesh,Shajapur,23.4171002,76.6074794,district,O8_Manmad,Manmad APMC,Maharashtra,417.4
2111.0,Manasa APMC,onion,Madhya Pradesh,Neemuch,24.6305517,75.1829,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,485.0
2113.0,Gautampura APMC,onion,Madhya Pradesh,Indore,22.7203616,75.8681996,district,O8_Manmad,Manmad APMC,Maharashtra,312.1
2114.0,Nalkehda APMC,onion,Madhya Pradesh,Shajapur,23.4171002,76.6074794,district,O8_Manmad,Manmad APMC,Maharashtra,417.4
2115.0,Jhabua APMC,onion,Madhya Pradesh,Jhabua,22.8869652,74.7243249,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,285.6
2116.0,Rehli APMC,onion,Madhya Pradesh,Sagar,23.8083076,78.758254,district,O8_Manmad,Manmad APMC,Maharashtra,595.7
2117.0,Garhakota APMC,onion,Madhya Pradesh,Sagar,23.8083076,78.758254,district,O8_Manmad,Manmad APMC,Maharashtra,595.7
2119.0,Badwani APMC,onion,Madhya Pradesh,Badwani,18.8240919,76.7136454,district_only,O7_Solapur,Solapur APMC,Maharashtra,152.6
2121.0,Sabalgarh APMC,onion,Madhya Pradesh,Morena,26.3849794,77.8612721,district,O8_Manmad,Manmad APMC,Maharashtra,766.5
2130.0,Rahuri(Vambori) APMC,onion,Maharashtra,Ahilyanagar,19.092952,74.7493451,district,O8_Manmad,Manmad APMC,Maharashtra,132.8
2139.0,Lasalgaon(Niphad) APMC,onion,Maharashtra,Nashik,20.0112475,73.7902364,district,O2_Pimpalgaon,Pimpalgaon APMC,Maharashtra,25.0
2141.0,Dindori(Vani) APMC,onion,Maharashtra,Nashik,20.0112475,73.7902364,district,O2_Pimpalgaon,Pimpalgaon APMC,Maharashtra,25.0
2142.0,Pimpalgaon Baswant(Saykheda) APMC,onion,Maharashtra,Nashik,20.0112475,73.7902364,district,O2_Pimpalgaon,Pimpalgaon APMC,Maharashtra,25.0
2146.0,Junnar(Otur) APMC,onion,Maharashtra,Pune,18.5213738,73.8545071,district,O2_Pimpalgaon,Pimpalgaon APMC,Maharashtra,174.5
2147.0,Khed(Chakan) APMC,onion,Maharashtra,Pune,18.5213738,73.8545071,district,O2_Pimpalgaon,Pimpalgaon APMC,Maharashtra,174.5
2148.0,Pune(Pimpri) APMC,onion,Maharashtra,Pune,18.5213738,73.8545071,district,O2_Pimpalgaon,Pimpalgaon APMC,Maharashtra,174.5
2149.0,Pune(Khadiki) APMC,onion,Maharashtra,Pune,18.5213738,73.8545071,district,O2_Pimpalgaon,Pimpalgaon APMC,Maharashtra,174.5
2150.0,"Sangli(Phale, Bhajipala Market) APMC",onion,Maharashtra,Sangli,17.1726928,74.5867654,district,O7_Solapur,Solapur APMC,Maharashtra,151.2
2152.0,Kurdwadi(Modnimb) APMC,onion,Maharashtra,Solapur,17.8499067,75.2763203,district,O7_Solapur,Solapur APMC,Maharashtra,69.2
2163.0,Chandrapur(Ganjwad) APMC,onion,Maharashtra,Chandrapur,20.0967555,79.5045475,district,O7_Solapur,Solapur APMC,Maharashtra,463.8
2169.0,Kulgam APMC,onion,Jammu and Kashmir,Kulgam,33.6446899,75.0188432,district,O10_Gondal,Gondal APMC,Gujarat,1363.5
2171.0,Batote APMC,onion,Jammu and Kashmir,Ramban,33.2116371,75.2050989,district,O10_Gondal,Gondal APMC,Gujarat,1323.9
2173.0,Kathua APMC,onion,Jammu and Kashmir,Kathua,32.3765524,75.5243044,district,O10_Gondal,Gondal APMC,Gujarat,1248.6
2176.0,Thrippunithura APMC,onion,Kerala,Ernakulam,9.9837257,76.2740001,district,O6_Hubli,Hubli APMC,Karnataka,611.2
2177.0,Pattambi APMC,onion,Kerala,Palakad,10.7681928,76.6521319,district,O6_Hubli,Hubli APMC,Karnataka,537.2
2295.0,Dhari APMC,onion,Gujarat,Amreli,21.4176122,71.249609,district,O3_Mahuva,Mahuva APMC,Gujarat,65.5
2306.0,Taleja APMC,onion,Gujarat,Bhavnagar,21.7718836,72.1416449,district,O3_Mahuva,Mahuva APMC,Gujarat,84.9
2318.0,Rajgarh APMC,onion,Madhya Pradesh,Dhar,22.5786572,75.2258637,district,O8_Manmad,Manmad APMC,Maharashtra,271.5
2323.0,Kurawar APMC,onion,Madhya Pradesh,Rajgarh,23.8716707,76.7744703,district,O8_Manmad,Manmad APMC,Maharashtra,469.2
2324.0,Anjad APMC,onion,Madhya Pradesh,Badwani,18.8240919,76.7136454,district_only,O7_Solapur,Solapur APMC,Maharashtra,152.6
2325.0,Shamgarh APMC,onion,Madhya Pradesh,Mandsaur,24.2628148,75.385692,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,451.6
2333.0,Khachrod APMC,onion,Madhya Pradesh,Ujjain,23.1885131,75.7716562,district,O8_Manmad,Manmad APMC,Maharashtra,354.6
2334.0,Sarangpur APMC,onion,Madhya Pradesh,Rajgarh,23.8716707,76.7744703,district,O8_Manmad,Manmad APMC,Maharashtra,469.2
2336.0,Piplya APMC,onion,Madhya Pradesh,Mandsaur,24.2628148,75.385692,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,451.6
2337.0,Maksi APMC,onion,Madhya Pradesh,Shajapur,23.4171002,76.6074794,district,O8_Manmad,Manmad APMC,Maharashtra,417.4
2339.0,Karera APMC,onion,Madhya Pradesh,Shivpuri,25.3741215,77.8278866,district,O8_Manmad,Manmad APMC,Maharashtra,667.3
2341.0,Unhel APMC,onion,Madhya Pradesh,Ujjain,23.1885131,75.7716562,district,O8_Manmad,Manmad APMC,Maharashtra,354.6
2345.0,Haatpipliya APMC,onion,Madhya Pradesh,Dewas,22.8057498,76.2940408,district,O8_Manmad,Manmad APMC,Maharashtra,343.0
2354.0,Singroli APMC,onion,Madhya Pradesh,Singroli,22.9734,78.6569,state,O8_Manmad,Manmad APMC,Maharashtra,531.0
2365.0,Taal APMC,onion,Madhya Pradesh,Ratlam,23.50222,74.9551534,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,357.8
2367.0,Porsa APMC,onion,Madhya Pradesh,Morena,26.3849794,77.8612721,district,O8_Manmad,Manmad APMC,Maharashtra,766.5
2441.0,Ambala City(Subji Mandi) APMC,onion,Haryana,Ambala,30.3843674,76.770421,district,O10_Gondal,Gondal APMC,Gujarat,1109.7
2443.0,Tohana(New Veg Market) APMC,onion,Haryana,Fatehabad,29.5359209,75.5752901,district,O10_Gondal,Gondal APMC,Gujarat,968.4
2444.0,FerozpurZirkha(Nagina) APMC,onion,Haryana,Mewat,27.9935177,77.0419634,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,897.9
2451.0,Panchkul(Kalka) APMC,onion,Haryana,Panchkula,30.6975401,76.8551066,district,O10_Gondal,Gondal APMC,Gujarat,1143.2
2454.0,Rania(Jiwan nagar) APMC,onion,Haryana,Sirsa,29.6063041,74.9036568,district,O10_Gondal,Gondal APMC,Gujarat,944.1
2457.0,Sonepat(Kharkhoda) APMC,onion,Haryana,Sonipat,28.9953758,77.0233627,district,O10_Gondal,Gondal APMC,Gujarat,1000.7
2511.0,SMY Rampur,onion,Himachal Pradesh,Shimla,31.1040393,77.1707923,district,O10_Gondal,Gondal APMC,Gujarat,1197.5
2512.0,SMY Theog,onion,Himachal Pradesh,Shimla,31.1040393,77.1707923,district,O10_Gondal,Gondal APMC,Gujarat,1197.5
2514.0,SMY Nalagarh,onion,Himachal Pradesh,Solan,30.9077569,77.1023645,district,O10_Gondal,Gondal APMC,Gujarat,1175.7
2520.0,SMY Namhol,onion,Himachal Pradesh,Bilaspur,31.3380959,76.7611631,district,O10_Gondal,Gondal APMC,Gujarat,1198.8
2521.0,SMY Nadaun,onion,Himachal Pradesh,Hamirpur,31.6539866,76.5403633,district,O10_Gondal,Gondal APMC,Gujarat,1218.6
2523.0,SMY Chauri Bihal,onion,Himachal Pradesh,Kullu,31.9578974,77.1089232,district,O10_Gondal,Gondal APMC,Gujarat,1274.8
2524.0,SMY Takoli,onion,Himachal Pradesh,Mandi,31.6516617,77.0092542,district,O10_Gondal,Gondal APMC,Gujarat,1240.8
2526.0,SMY Baijnath,onion,Himachal Pradesh,Kangra,32.0768665,76.2985872,district,O10_Gondal,Gondal APMC,Gujarat,1249.3
2527.0,SMY Nagrota Bagwan,onion,Himachal Pradesh,Kangra,32.0768665,76.2985872,district,O10_Gondal,Gondal APMC,Gujarat,1249.3
2528.0,SMY Jassur,onion,Himachal Pradesh,Kangra,32.0768665,76.2985872,district,O10_Gondal,Gondal APMC,Gujarat,1249.3
2529.0,SMY Jaisinghpur,onion,Himachal Pradesh,Kangra,32.0768665,76.2985872,district,O10_Gondal,Gondal APMC,Gujarat,1249.3
2538.0,SMY Nerwa,onion,Himachal Pradesh,Shimla,31.1040393,77.1707923,district,O10_Gondal,Gondal APMC,Gujarat,1197.5
2543.0,Ahmedabad(Chimanbhai Patal Market Vasana) APMC,onion,Gujarat,Ahmedabad,23.0215374,72.5800568,district,O10_Gondal,Gondal APMC,Gujarat,217.8
2545.0,Rajkot(Veg.Sub Yard) APMC,onion,Gujarat,Rajkot,22.3053263,70.8028377,district,O10_Gondal,Gondal APMC,Gujarat,38.3
2549.0,Dahod(Veg. Market) APMC,onion,Gujarat,Dahod,22.9194099,74.1342725,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,279.8
2551.0,Vadodara(Sayajipura) APMC,onion,Gujarat,Vadodara(Baroda),22.3108115,73.1657755,district,O3_Mahuva,Mahuva APMC,Gujarat,197.8
2559.0,"Patan(Veg,Yard Patan) APMC",onion,Gujarat,Patan,23.773753,71.6798581,district,O10_Gondal,Gondal APMC,Gujarat,220.9
2570.0,Nadiyad(Piplag) APMC,onion,Gujarat,Kheda,22.8532503,72.9953586,district,O3_Mahuva,Mahuva APMC,Gujarat,233.1
2571.0,"Anand(Veg,Yard,Anand) APMC",onion,Gujarat,Anand,22.4739858,72.7361779,district,O3_Mahuva,Mahuva APMC,Gujarat,183.3
2573.0,Khambhat(Veg Yard Khambhat) APMC,onion,Gujarat,Anand,22.4739858,72.7361779,district,O3_Mahuva,Mahuva APMC,Gujarat,183.3
2597.0,"Petlad(Veg Yard, Petlad) APMC",onion,Gujarat,Anand,22.4739858,72.7361779,district,O3_Mahuva,Mahuva APMC,Gujarat,183.3
2598.0,Borsad(Veg Yard Barsad) APMC,onion,Gujarat,Anand,22.4739858,72.7361779,district,O3_Mahuva,Mahuva APMC,Gujarat,183.3
2634.0,Dhari(Chalala) APMC,onion,Gujarat,Amreli,21.4176122,71.249609,district,O3_Mahuva,Mahuva APMC,Gujarat,65.5
2642.0,Ichhawar APMC,onion,Madhya Pradesh,Sehore,23.1150041,77.0665356,district,O8_Manmad,Manmad APMC,Maharashtra,418.7
2647.0,Berachha APMC,onion,Madhya Pradesh,Shajapur,23.4171002,76.6074794,district,O8_Manmad,Manmad APMC,Maharashtra,417.4
2650.0,Mehar APMC,onion,Madhya Pradesh,Satna,24.6954445,80.7770348,district,O8_Manmad,Manmad APMC,Maharashtra,817.5
2662.0,Sitmau APMC,onion,Madhya Pradesh,Mandsaur,24.2628148,75.385692,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,451.6
2667.0,Hoshangabad APMC,onion,Madhya Pradesh,Hoshangabad,22.7545538,77.7198249,district,O8_Manmad,Manmad APMC,Maharashtra,439.2
2668.0,Kottarakkara APMC,onion,Kerala,Kollam,8.8870533,76.5906696,district,O6_Hubli,Hubli APMC,Karnataka,737.7
2670.0,Chathanoor APMC,onion,Kerala,Kollam,8.8870533,76.5906696,district,O6_Hubli,Hubli APMC,Karnataka,737.7
2673.0,Mannar APMC,onion,Kerala,Alappuzha,9.5003416,76.4123364,district,O6_Hubli,Hubli APMC,Karnataka,666.9
2674.0,Athirampuzha APMC,onion,Kerala,Kottayam,9.6287383,76.6455326,district,O6_Hubli,Hubli APMC,Karnataka,658.8
2675.0,Thalayolaparambu APMC,onion,Kerala,Kottayam,9.6287383,76.6455326,district,O6_Hubli,Hubli APMC,Karnataka,658.8
2677.0,Vandiperiyar APMC,onion,Kerala,Idukki,9.8154785,76.9991599,district,O6_Hubli,Hubli APMC,Karnataka,649.7
2678.0,Nedumkandam APMC,onion,Kerala,Idukki,9.8154785,76.9991599,district,O6_Hubli,Hubli APMC,Karnataka,649.7
2679.0,Kattappana APMC,onion,Kerala,Idukki,9.8154785,76.9991599,district,O6_Hubli,Hubli APMC,Karnataka,649.7
2680.0,Perumbavoor APMC,onion,Kerala,Ernakulam,9.9837257,76.2740001,district,O6_Hubli,Hubli APMC,Karnataka,611.2
2681.0,Kothamangalam APMC,onion,Kerala,Ernakulam,9.9837257,76.2740001,district,O6_Hubli,Hubli APMC,Karnataka,611.2
2682.0,vadakarapathy APMC,onion,Kerala,Palakad,10.7681928,76.6521319,district,O6_Hubli,Hubli APMC,Karnataka,537.2
2683.0,Vadakkenchery APMC,onion,Kerala,Palakad,10.7681928,76.6521319,district,O6_Hubli,Hubli APMC,Karnataka,537.2
2684.0,Perinthalmanna APMC,onion,Kerala,Malappuram,11.1068448,76.1099551,district,O6_Hubli,Hubli APMC,Karnataka,485.3
2685.0,Parappanangadi APMC,onion,Kerala,Malappuram,11.1068448,76.1099551,district,O6_Hubli,Hubli APMC,Karnataka,485.3
2686.0,Thirurrangadi APMC,onion,Kerala,Malappuram,11.1068448,76.1099551,district,O6_Hubli,Hubli APMC,Karnataka,485.3
2687.0,Kondotty APMC,onion,Kerala,Malappuram,11.1068448,76.1099551,district,O6_Hubli,Hubli APMC,Karnataka,485.3
2689.0,Perambra APMC,onion,Kerala,Kozhikode(Calicut),11.2450558,75.7754716,district,O6_Hubli,Hubli APMC,Karnataka,463.5
2690.0,Mukkom APMC,onion,Kerala,Kozhikode(Calicut),11.2450558,75.7754716,district,O6_Hubli,Hubli APMC,Karnataka,463.5
2691.0,Quilandy APMC,onion,Kerala,Kozhikode(Calicut),11.2450558,75.7754716,district,O6_Hubli,Hubli APMC,Karnataka,463.5
2692.0,Thamarassery APMC,onion,Kerala,Kozhikode(Calicut),11.2450558,75.7754716,district,O6_Hubli,Hubli APMC,Karnataka,463.5
2693.0,Chala APMC,onion,Kerala,Thiruvananthapuram,8.4882267,76.947551,district,O6_Hubli,Hubli APMC,Karnataka,789.9
2703.0,Mumbai-Onion & Potato Market APMC,onion,Maharashtra,Mumbai,19.054999,72.8692035,district,O2_Pimpalgaon,Pimpalgaon APMC,Maharashtra,165.9
2704.0,Amrawati(Frui & Veg. Market) APMC,onion,Maharashtra,Amarawati,15.9964121,76.9597966,district_only,O9_Kurnool,Kurnool APMC,Andhra Pradesh,116.7
2708.0,Newasa(Ghodegaon) APMC,onion,Maharashtra,Ahilyanagar,19.092952,74.7493451,district,O8_Manmad,Manmad APMC,Maharashtra,132.8
2709.0,Shrigonda(Ghogargaon) APMC,onion,Maharashtra,Ahilyanagar,19.092952,74.7493451,district,O8_Manmad,Manmad APMC,Maharashtra,132.8
2711.0,Angul(Jarapada) APMC,onion,Odisha,Angul,21.102538,84.9536825,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,935.7
2712.0,Angul(Atthamallick) APMC,onion,Odisha,Angul,21.102538,84.9536825,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,935.7
2713.0,Bonai APMC,onion,Odisha,Sundergarh,22.1172081,84.0200982,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,940.3
2714.0,Bargarh(Barapalli) APMC,onion,Odisha,Bargarh,21.2319922,83.5652737,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,836.9
2715.0,Keonjhar(Jhumpura) APMC,onion,Odisha,Keonjhar,21.5,85.5,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,1007.5
2716.0,Rayagada(Muniguda) APMC,onion,Odisha,Rayagada,19.4426698,83.5873053,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,712.2
2717.0,Jeypore(Kotpad) APMC,onion,Odisha,Koraput,18.7232023,82.6100596,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,582.5
2718.0,Kalahandi(Dharamagarh) APMC,onion,Odisha,Kalahandi,19.8265757,83.0408702,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,691.4
2720.0,Kendrapara(Marshaghai) APMC,onion,Odisha,Kendrapara,20.5475164,86.5296168,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,1039.0
2721.0,Keonjhar(Dhekikote) APMC,onion,Odisha,Keonjhar,21.5,85.5,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,1007.5
2722.0,Kendupatna(Niali) APMC,onion,Odisha,Cuttack,20.4686,85.8792,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,975.8
2723.0,Malkangiri(Korakunda) APMC,onion,Odisha,Malkangiri,18.2744685,81.9520316,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,497.1
2724.0,Nabarangpur(Umerkote) APMC,onion,Odisha,Nowarangpur,20.9517,85.0985,state,O9_Kurnool,Kurnool APMC,Andhra Pradesh,937.6
2727.0,Javad APMC,onion,Madhya Pradesh,Neemuch,24.6305517,75.1829,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,485.0
2729.0,Anuppur APMC,onion,Madhya Pradesh,Anupur,15.4068641,78.3753619,district_only,O9_Kurnool,Kurnool APMC,Andhra Pradesh,59.2
2765.0,Dholka(Koth) APMC,onion,Gujarat,Ahmedabad,23.0215374,72.5800568,district,O10_Gondal,Gondal APMC,Gujarat,217.8
2771.0,Vijapur(veg) APMC,onion,Gujarat,Mehsana,23.6012628,72.3741516,district,O10_Gondal,Gondal APMC,Gujarat,243.7
2773.0,Mehsana(Mehsana Veg) APMC,onion,Gujarat,Mehsana,23.6012628,72.3741516,district,O10_Gondal,Gondal APMC,Gujarat,243.7
2774.0,Deesa(Deesa Veg Yard) APMC,onion,Gujarat,Banaskanth,22.2587,71.1924,state,O10_Gondal,Gondal APMC,Gujarat,52.4
2910.0,"New Grain Market , Faridabad APMC",onion,Haryana,Faridabad,28.4031478,77.3105561,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,949.8
2925.0,"New Grain Market(main), Karnal APMC",onion,Haryana,Karnal,29.7255766,76.9106924,district,O10_Gondal,Gondal APMC,Gujarat,1057.7
2926.0,"New Grain Market , Panchkula APMC",onion,Haryana,Panchkula,30.6975401,76.8551066,district,O10_Gondal,Gondal APMC,Gujarat,1143.2
3039.0,SMY Santoshgarh,onion,Himachal Pradesh,Una,31.5834642,76.2351452,district,O10_Gondal,Gondal APMC,Gujarat,1197.9
3040.0,SMY Chail Chowk,onion,Himachal Pradesh,Mandi,31.6516617,77.0092542,district,O10_Gondal,Gondal APMC,Gujarat,1240.8
3042.0,SMY Rohroo,onion,Himachal Pradesh,Shimla,31.1040393,77.1707923,district,O10_Gondal,Gondal APMC,Gujarat,1197.5
3044.0,Bhagepalli APMC,onion,Karnataka,Kolar,13.1805066,78.2669329,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,295.4
3045.0,Harda(F&V) APMC,onion,Madhya Pradesh,Harda,22.2427973,77.1179173,district,O8_Manmad,Manmad APMC,Maharashtra,355.4
3046.0,Indore APMC,onion,Madhya Pradesh,Indore,22.7203616,75.8681996,district,O8_Manmad,Manmad APMC,Maharashtra,312.1
3047.0,Dhar(F&V) APMC,onion,Madhya Pradesh,Dhar,22.5786572,75.2258637,district,O8_Manmad,Manmad APMC,Maharashtra,271.5
3048.0,Badnawar(F&V) APMC,onion,Madhya Pradesh,Dhar,22.5786572,75.2258637,district,O8_Manmad,Manmad APMC,Maharashtra,271.5
3049.0,Alirajpur(F&V) APMC,onion,Madhya Pradesh,Alirajpur,22.2859525,74.3545628,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,212.1
3050.0,Khandwa(F&V) APMC,onion,Madhya Pradesh,Khandwa,21.9769779,76.5675344,district,O8_Manmad,Manmad APMC,Maharashtra,292.8
3051.0,Pandhana(F&V) APMC,onion,Madhya Pradesh,Khandwa,21.9769779,76.5675344,district,O8_Manmad,Manmad APMC,Maharashtra,292.8
3052.0,Burhanpur(F&V) APMC,onion,Madhya Pradesh,Burhanpur,21.334867,76.3708803,district,O8_Manmad,Manmad APMC,Maharashtra,234.5
3053.0,Ujjain(F&V) APMC,onion,Madhya Pradesh,Ujjain,23.1885131,75.7716562,district,O8_Manmad,Manmad APMC,Maharashtra,354.6
3054.0,Dewas(F&V) APMC,onion,Madhya Pradesh,Dewas,22.8057498,76.2940408,district,O8_Manmad,Manmad APMC,Maharashtra,343.0
3055.0,Mandsaur(F&V) APMC,onion,Madhya Pradesh,Mandsaur,24.2628148,75.385692,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,451.6
3056.0,Shamgarh(F&V) APMC,onion,Madhya Pradesh,Mandsaur,24.2628148,75.385692,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,451.6
3057.0,Ratlam(F&V) APMC,onion,Madhya Pradesh,Ratlam,23.50222,74.9551534,district,O1_Lasalgaon,Lasalgaon APMC,Maharashtra,357.8
3058.0,Shajapur(F&V) APMC,onion,Madhya Pradesh,Shajapur,23.4171002,76.6074794,district,O8_Manmad,Manmad APMC,Maharashtra,417.4
3059.0,Lashkar(F&V) APMC,onion,Madhya Pradesh,Gwalior,26.2037247,78.1573628,district,O8_Manmad,Manmad APMC,Maharashtra,763.3
3060.0,Guna(F&V) APMC,onion,Madhya Pradesh,Guna,24.5001772,77.2600959,district,O8_Manmad,Manmad APMC,Maharashtra,554.6
3062.0,Shivpuri(F&V) APMC,onion,Madhya Pradesh,Shivpuri,25.3741215,77.8278866,district,O8_Manmad,Manmad APMC,Maharashtra,667.3
3064.0,Morena(F&V) APMC,onion,Madhya Pradesh,Morena,26.3849794,77.8612721,district,O8_Manmad,Manmad APMC,Maharashtra,766.5
3065.0,Porsa(F&V) APMC,onion,Madhya Pradesh,Morena,26.3849794,77.8612721,district,O8_Manmad,Manmad APMC,Maharashtra,766.5
3066.0,Syopurkalan(F&V) APMC,onion,Madhya Pradesh,Sheopur,25.7499267,76.9212945,district,O8_Manmad,Manmad APMC,Maharashtra,662.3
3067.0,Sagar(F&V) APMC,onion,Madhya Pradesh,Sagar,23.8083076,78.758254,district,O8_Manmad,Manmad APMC,Maharashtra,595.7
3068.0,Damoh(F&V) APMC,onion,Madhya Pradesh,Damoh,23.7981005,79.5419356,district,O8_Manmad,Manmad APMC,Maharashtra,657.6
3071.0,Jabalpur(F&V) APMC,onion,Madhya Pradesh,Jabalpur,23.1701522,79.9324505,district,O8_Manmad,Manmad APMC,Maharashtra,653.9
3073.0,Katni(F&V) APMC,onion,Madhya Pradesh,Katni,23.7176393,80.2610181,district,O8_Manmad,Manmad APMC,Maharashtra,713.5
3075.0,Chhindwara(F&V) APMC,onion,Madhya Pradesh,Chhindwara,22.2071897,78.798833,district,O8_Manmad,Manmad APMC,Maharashtra,501.7
3078.0,Lakhnadon(F&V) APMC,onion,Madhya Pradesh,Seoni,22.2748109,79.7202522,district,O8_Manmad,Manmad APMC,Maharashtra,591.9
3079.0,Satna(F&V) APMC,onion,Madhya Pradesh,Satna,24.6954445,80.7770348,district,O8_Manmad,Manmad APMC,Maharashtra,817.5
3080.0,Tusura APMC,onion,Odisha,Bolangir,20.7502257,83.2499464,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,776.0
3081.0,Kasinagar APMC,onion,Odisha,Gajapati,19.1966026,84.1930634,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,752.5
3082.0,Khunthabandha APMC,onion,Odisha,Boudh,20.6407463,83.9969704,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,825.9
3083.0,Gosala APMC,onion,Odisha,Sambalpur,21.5570606,84.1528515,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,905.7
3084.0,Saraskana APMC,onion,Odisha,Mayurbhanja,20.9517,85.0985,state,O9_Kurnool,Kurnool APMC,Andhra Pradesh,937.6
3085.0,Barikpur APMC,onion,Odisha,Balasore,21.5006421,86.919884,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,1128.0
3086.0,Godbhaga APMC,onion,Odisha,Bargarh,21.2319922,83.5652737,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,836.9
3087.0,Sahidngar APMC,onion,Odisha,Bhadrak,20.9854052,86.5934226,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,1069.1
3088.0,Mottagaon APMC,onion,Odisha,Dhenkanal,20.8351494,85.6022305,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,973.1
3089.0,Sarankul APMC,onion,Odisha,Nayagarh,20.2393682,85.050728,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,888.9
3090.0,Angaura APMC,onion,Odisha,Angul,21.102538,84.9536825,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,935.7
3091.0,Jhumpura APMC,onion,Odisha,Jajpur,20.8746788,86.1215393,district,O9_Kurnool,Kurnool APMC,Andhra Pradesh,1020.8
