state,district,week_start,cdi,drought_category
Odisha,Puri,2021-12-27,3.7175,Normal
Odisha,Gajapati,2021-12-27,2.6654,Normal
Odisha,Ganjam,2021-12-27,2.6013,Normal
Odisha,Boudh,2021-12-27,1.0477,Normal
Odisha,Balasore,2021-12-27,2.132,Normal
Odisha,Dhenkanal,2021-12-27,1.1429,Normal
Odisha,Keonjhar,2021-12-27,1.0866,Normal
Odisha,Khurda,2021-12-27,3.5465,Normal
Odisha,Sonepur,2021-12-27,0.058174,Normal
Gujarat,Porbandar,2021-12-27,0.81021,Normal
Gujarat,Bhavnagar,2021-12-27,1.1393,Normal
Punjab,Amritsar,2021-12-27,-0.2658,Normal
Gujarat,Amreli,2021-12-27,1.1286,Normal
Maharashtra,Raigad,2021-12-27,1.3692,Normal
Maharashtra,Ratnagiri,2021-12-27,2.7247,Normal
Tripura,West District,2021-12-27,0.43228,Normal
Tripura,Gomati,2021-12-27,1.318,Normal
Uttar Pradesh,Maharajganj,2021-12-27,0.94377,Normal
Uttar Pradesh,Jalaun (Orai),2021-12-27,0.67764,Normal
