state,district,week_start,cdi,drought_category,fetch_status
Punjab,Moga,2021-07-21,2.406,Normal,ok
Punjab,Muktsar,2021-07-21,0.24487,Normal,ok
Punjab,Patiala,2021-07-21,-0.22302,Normal,ok
Punjab,Barnala,2021-07-21,-0.92736,Moderate (D1),ok
Punjab,Sangrur,2021-07-21,-0.29406,Normal,ok
Rajasthan,Alwar,2021-07-21,-0.603,Abnormal (D0),ok
Rajasthan,Baran,2021-07-21,-1.0291,Moderate (D1),ok
Rajasthan,Bhilwara,2021-07-21,-0.52507,Abnormal (D0),ok
Rajasthan,Jaipur,2021-07-21,0.36258,Normal,ok
Rajasthan,Jodhpur,2021-07-21,-0.4253,Normal,ok
Tamil Nadu,Villupuram,2021-07-21,2.7119,Normal,ok
Tripura,Sepahijala,2021-07-21,-0.86474,Moderate (D1),ok
Tripura,Khowai,2021-07-21,-1.696,Extreme (D3),ok
Uttar Pradesh,Agra,2021-07-21,-0.27621,Normal,ok
Uttar Pradesh,Prayagraj,2021-07-21,0.33786,Normal,ok
Uttar Pradesh,Bahraich,2021-07-21,1.115,Normal,ok
Uttar Pradesh,Ballia,2021-07-21,1.9834,Normal,ok
Uttar Pradesh,Barabanki,2021-07-21,1.1585,Normal,ok
Uttar Pradesh,Bareilly,2021-07-21,0.015979,Normal,ok
Uttar Pradesh,Ghaziabad,2021-07-21,0.41205,Normal,ok
Uttar Pradesh,Gorakhpur,2021-07-21,1.0025,Normal,ok
Uttar Pradesh,Hardoi,2021-07-21,-0.74632,Abnormal (D0),ok
Uttar Pradesh,Etawah,2021-07-21,-1.4109,Severe (D2),ok
Uttar Pradesh,Jaunpur,2021-07-21,-0.44693,Normal,ok
Uttar Pradesh,Kanpur,2021-07-21,-1.1123,Moderate (D1),ok
Uttar Pradesh,Lakhimpur,2021-07-21,2.6354,Normal,ok
Uttar Pradesh,Lalitpur,2021-07-21,-0.99873,Moderate (D1),ok
Uttar Pradesh,Lucknow,2021-07-21,0.0036647,Normal,ok
Uttar Pradesh,Mainpuri,2021-07-21,-1.2856,Moderate (D1),ok
Uttar Pradesh,Meerut,2021-07-21,0.33893,Normal,ok
Uttar Pradesh,Sambhal,2021-07-21,-1.0254,Moderate (D1),ok
Uttar Pradesh,Saharanpur,2021-07-21,-0.46436,Normal,ok
Uttar Pradesh,Shahjahanpur,2021-07-21,-0.014052,Normal,ok
Uttar Pradesh,Sitapur,2021-07-21,1.3195,Normal,ok
West Bengal,North 24 Parganas,2021-07-21,1.2622,Normal,ok
West Bengal,Purba Bardhaman,2021-07-21,-0.33124,Normal,ok
West Bengal,Coochbehar,2021-07-21,-0.65856,Abnormal (D0),ok
West Bengal,Hooghly,2021-07-21,0.54548,Normal,ok
Chattisgarh,Durg,2021-07-21,0.14591,Normal,ok
Chattisgarh,Raigarh,2021-07-21,-0.2969,Normal,ok
Gujarat,Surendranagar,2021-07-21,-0.2489,Normal,ok
Haryana,Panipat,2021-07-21,-0.31567,Normal,ok
Haryana,Sonipat,2021-07-21,0.059364,Normal,ok
Haryana,Rohtak,2021-07-21,1.0204,Normal,ok
Haryana,Rewari,2021-07-21,1.5222,Normal,ok
Haryana,Gurgaon,2021-07-21,-0.49879,Normal,ok
Himachal Pradesh,Una,2021-07-21,-0.4559,Normal,ok
Himachal Pradesh,Chamba,2021-07-21,-0.65211,Abnormal (D0),ok
Himachal Pradesh,Bilaspur,2021-07-21,-0.69265,Abnormal (D0),ok
Himachal Pradesh,Mandi,2021-07-21,0.26093,Normal,ok
Himachal Pradesh,Hamirpur,2021-07-21,-0.32777,Normal,ok
Himachal Pradesh,Shimla,2021-07-21,-0.56094,Abnormal (D0),ok
Jammu and Kashmir,Jammu,2021-07-21,0.567,Normal,ok
Karnataka,Bengaluru Rural,2021-07-21,2.3953,Normal,ok
Karnataka,Chikkaballapur,2021-07-21,2.3953,Normal,ok
Karnataka,Chamarajanagar,2021-07-21,0.78184,Normal,ok
Karnataka,Mandya,2021-07-21,1.4695,Normal,ok
Keralam,Kozhikode(Calicut),2021-07-21,-0.031574,Normal,ok
Madhya Pradesh,Morena,2021-07-21,-0.85073,Moderate (D1),ok
Odisha,Koraput,2021-07-21,-0.42641,Normal,ok
Odisha,Nuapada,2021-07-21,-0.54038,Abnormal (D0),ok
Punjab,Gurdaspur,2021-07-21,-0.84318,Moderate (D1),ok
Punjab,Bhatinda,2021-07-21,-0.26976,Normal,ok
Punjab,Faridkot,2021-07-21,-0.5981,Abnormal (D0),ok
Punjab,Ferozpur,2021-07-21,-0.34747,Normal,ok
Punjab,Kapurthala,2021-07-21,-0.66373,Abnormal (D0),ok
Punjab,Mansa,2021-07-21,-1.1271,Moderate (D1),ok
Punjab,Ropar (Rupnagar),2021-07-21,-0.45538,Normal,ok
Rajasthan,Churu,2021-07-21,0.15693,Normal,ok
Rajasthan,Jalore,2021-07-21,-0.29479,Normal,ok
Rajasthan,Jhunjhunu,2021-07-21,0.24836,Normal,ok
Rajasthan,Sikar,2021-07-21,-0.70296,Abnormal (D0),ok
Rajasthan,Sirohi,2021-07-21,-0.3711,Normal,ok
Uttar Pradesh,Bulandshahar,2021-07-21,-0.17518,Normal,ok
Uttar Pradesh,Baghpat,2021-07-21,-0.35293,Normal,ok
Uttar Pradesh,Shamli,2021-07-21,-0.21513,Normal,ok
Uttar Pradesh,Muzaffarnagar,2021-07-21,-0.054602,Normal,ok
Uttar Pradesh,Etah,2021-07-21,-0.86634,Moderate (D1),ok
Uttar Pradesh,Mathura,2021-07-21,0.12463,Normal,ok
Uttar Pradesh,Rampur,2021-07-21,-0.4339,Normal,ok
Uttar Pradesh,Badaun,2021-07-21,-0.29354,Normal,ok
Uttar Pradesh,Raebarelli,2021-07-21,0.0036647,Normal,ok
Uttar Pradesh,Gonda,2021-07-21,1.3785,Normal,ok
Uttar Pradesh,Amethi,2021-07-21,-0.6792,Abnormal (D0),ok
Uttar Pradesh,Pratapgarh,2021-07-21,0.20069,Normal,ok
Uttar Pradesh,Deoria,2021-07-21,1.7592,Normal,ok
Uttar Pradesh,Basti,2021-07-21,1.0457,Normal,ok
Uttar Pradesh,Azamgarh,2021-07-21,-0.014598,Normal,ok
Uttar Pradesh,Mirzapur,2021-07-21,0.095331,Normal,ok
Uttar Pradesh,Jhansi,2021-07-21,-0.94589,Moderate (D1),ok
West Bengal,Medinipur(W),2021-07-21,1.1613,Normal,ok
West Bengal,Birbhum,2021-07-21,0.36689,Normal,ok
West Bengal,Jalpaiguri,2021-07-21,-0.03907,Normal,ok
West Bengal,Alipurduar,2021-07-21,-0.32662,Normal,ok
Tripura,North Tripura,2021-07-21,-1.1708,Moderate (D1),ok
Karnataka,Bengaluru South,2021-07-21,1.3472,Normal,ok
Karnataka,Chikkamagaluru,2021-07-21,0.42285,Normal,ok
Karnataka,Kalaburagi,2021-07-21,2.8112,Normal,ok
Karnataka,Hassan,2021-07-21,0.93513,Normal,ok
Karnataka,Shivamogga,2021-07-21,1.0327,Normal,ok
Punjab,Mohali,2021-07-21,-1.2186,Moderate (D1),ok
Uttar Pradesh,Fatehpur,2021-07-21,-0.37723,Normal,ok
Uttar Pradesh,Auraiya,2021-07-21,-0.87087,Moderate (D1),ok
Uttar Pradesh,Mahoba,2021-07-21,-1.0476,Moderate (D1),ok
West Bengal,Howrah,2021-07-21,1.0435,Normal,ok
Uttar Pradesh,Firozabad,2021-07-21,-0.6588,Abnormal (D0),ok
Karnataka,Udupi,2021-07-21,-0.027721,Normal,ok
Telangana,Ranga Reddy,2021-07-21,2.2543,Normal,ok
Andhra Pradesh,Kurnool,2021-07-21,1.283,Normal,ok
Andhra Pradesh,Annamayya,2021-07-21,2.5419,Normal,ok
Telangana,Nalgonda,2021-07-21,1.2726,Normal,ok
Tamil Nadu,Coimbatore,2021-07-21,0.95198,Normal,ok
Uttarakhand,Haridwar,2021-07-21,0.96678,Normal,ok
Uttarakhand,Garhwal (Pauri),2021-07-21,1.5667,Normal,ok
Keralam,Idukki,2021-07-21,0.26898,Normal,ok
Haryana,Ambala,2021-07-21,-1.2103,Moderate (D1),ok
Haryana,Faridabad,2021-07-21,-0.84347,Moderate (D1),ok
Haryana,Mahendragarh-Narnaul,2021-07-21,1.2714,Normal,ok
Odisha,Nayagarh,2021-07-21,-0.12352,Normal,ok
Odisha,Sundergarh,2021-07-21,0.12532,Normal,ok
Punjab,Fatehgarh,2021-07-21,-0.44974,Normal,ok
Rajasthan,Ajmer,2021-07-21,-0.51221,Abnormal (D0),ok
Uttar Pradesh,Bijnor,2021-07-21,0.61258,Normal,ok
Uttar Pradesh,Kasganj,2021-07-21,-0.80235,Moderate (D1),ok
Uttar Pradesh,Amroha,2021-07-21,-0.30952,Normal,ok
Uttar Pradesh,Kanpur Dehat,2021-07-21,-0.13567,Normal,ok
Uttar Pradesh,Unnao,2021-07-21,-1.1076,Moderate (D1),ok
Gujarat,Vadodara(Baroda),2021-07-21,-0.41679,Normal,ok
Andhra Pradesh,Chittor,2021-07-21,3.362,Normal,ok
Telangana,Hanumakonda,2021-07-21,2.4312,Normal,ok
Telangana,Karimnagar,2021-07-21,1.227,Normal,ok
Telangana,Medak,2021-07-21,1.8153,Normal,ok
Odisha,Jharsuguda,2021-07-21,-0.32784,Normal,ok
Gujarat,Navsari,2021-07-21,0.48074,Normal,ok
Maharashtra,Sangli,2021-07-21,1.4563,Normal,ok
Maharashtra,Satara,2021-07-21,0.67647,Normal,ok
Rajasthan,Beawar,2021-07-21,-0.29999,Normal,ok
Rajasthan,Bharatpur,2021-07-21,-0.46569,Normal,ok
Rajasthan,Hanumangarh,2021-07-21,-0.48107,Normal,ok
Rajasthan,Ganganagar,2021-07-21,-0.60896,Abnormal (D0),ok
Rajasthan,Chittorgarh,2021-07-21,-0.31654,Normal,ok
Rajasthan,Rajsamand,2021-07-21,-0.43947,Normal,ok
Punjab,Hoshiarpur,2021-07-21,-1.6782,Extreme (D3),ok
Punjab,Jalandhar,2021-07-21,-1.4812,Severe (D2),ok
Tamil Nadu,Vellore,2021-07-21,2.2425,Normal,ok
Odisha,Puri,2021-07-21,0.80584,Normal,ok
Odisha,Gajapati,2021-07-21,-0.30347,Normal,ok
Odisha,Ganjam,2021-07-21,-0.43632,Normal,ok
Odisha,Boudh,2021-07-21,-0.78116,Abnormal (D0),ok
Odisha,Balasore,2021-07-21,0.26517,Normal,ok
Odisha,Dhenkanal,2021-07-21,-0.38502,Normal,ok
Odisha,Keonjhar,2021-07-21,0.62843,Normal,ok
Odisha,Khurda,2021-07-21,2.4073,Normal,ok
Odisha,Sonepur,2021-07-21,-0.89357,Moderate (D1),ok
Gujarat,Porbandar,2021-07-21,-0.26828,Normal,ok
Gujarat,Bhavnagar,2021-07-21,0.71045,Normal,ok
Punjab,Amritsar,2021-07-21,-0.44974,Normal,ok
Gujarat,Amreli,2021-07-21,0.1212,Normal,ok
Maharashtra,Raigad,2021-07-21,0.82252,Normal,ok
Maharashtra,Ratnagiri,2021-07-21,1.5709,Normal,ok
Tripura,West District,2021-07-21,-1.4127,Severe (D2),ok
Tripura,Gomati,2021-07-21,-0.61947,Abnormal (D0),ok
Uttar Pradesh,Maharajganj,2021-07-21,-0.14731,Normal,ok
Uttar Pradesh,Jalaun (Orai),2021-07-21,-0.59392,Abnormal (D0),ok
Uttar Pradesh,Sonbhadra,2021-07-21,0.09299,Normal,ok
Uttar Pradesh,Aligarh,2021-07-21,-0.89673,Moderate (D1),ok
Uttar Pradesh,Balrampur,2021-07-21,1.462,Normal,ok
Uttar Pradesh,Chandauli,2021-07-21,0.32079,Normal,ok
Uttar Pradesh,Banda,2021-07-21,0.65269,Normal,ok
Uttar Pradesh,Siddharth Nagar,2021-07-21,1.9361,Normal,ok
Uttar Pradesh,Gautam Budh Nagar,2021-07-21,-0.90331,Moderate (D1),ok
Uttar Pradesh,Hathras,2021-07-21,1.1525,Normal,ok
Uttar Pradesh,Hamirpur,2021-07-21,-0.34156,Normal,ok
Haryana,Panchkula,2021-07-21,-1.0128,Moderate (D1),ok
Haryana,Yamuna Nagar,2021-07-21,0.094405,Normal,ok
Haryana,Mewat,2021-07-21,0.80651,Normal,ok
Haryana,Hissar,2021-07-21,-0.2284,Normal,ok
Haryana,Kaithal,2021-07-21,-0.2284,Normal,ok
Haryana,Karnal,2021-07-21,0.80114,Normal,ok
Maharashtra,Nandurbar,2021-07-21,-0.00088432,Normal,ok
Uttar Pradesh,Chitrakut,2021-07-21,0.84535,Normal,ok
Keralam,Alappuzha,2021-07-21,0.81088,Normal,ok
Keralam,Thiruvananthapuram,2021-07-21,0.025775,Normal,ok
Keralam,Kasargod,2021-07-21,-0.16266,Normal,ok
Maharashtra,Chandrapur,2021-07-21,-0.41596,Normal,ok
Jammu and Kashmir,Kathua,2021-07-21,1.0952,Normal,ok
Uttar Pradesh,Ayodhya,2021-07-21,2.0562,Normal,ok
Uttar Pradesh,Sant Kabir Nagar,2021-07-21,2.0913,Normal,ok
Tamil Nadu,Thiruvarur,2021-07-21,-0.019755,Normal,ok
West Bengal,Medinipur(E),2021-07-21,1.1613,Normal,ok
Rajasthan,Kota,2021-07-21,-1.302,Severe (D2),ok
Punjab,Nawanshahr,2021-07-21,-0.27843,Normal,ok
West Bengal,Darjeeling,2021-07-21,0.25079,Normal,ok
Gujarat,Rajkot,2021-07-21,-0.26844,Normal,ok
Gujarat,Dahod,2021-07-21,-0.59513,Abnormal (D0),ok
Gujarat,Gandhinagar,2021-07-21,-0.29656,Normal,ok
Gujarat,Sabarkantha,2021-07-21,-0.25106,Normal,ok
Gujarat,Anand,2021-07-21,-0.1838,Normal,ok
Rajasthan,Udaipur,2021-07-21,-0.01572,Normal,ok
Gujarat,Mehsana,2021-07-21,-0.52517,Abnormal (D0),ok
West Bengal,Kolkata,2021-07-21,1.0435,Normal,ok
West Bengal,Bankura,2021-07-21,0.87553,Normal,ok
West Bengal,Paschim Bardhaman,2021-07-21,1.0855,Normal,ok
West Bengal,Puruliya,2021-07-21,1.3604,Normal,ok
Tamil Nadu,Namakkal,2021-07-21,3.6552,Normal,ok
Madhya Pradesh,Harda,2021-07-21,-0.24765,Normal,ok
Madhya Pradesh,Khandwa,2021-07-21,-0.61706,Abnormal (D0),ok
Madhya Pradesh,Dewas,2021-07-21,0.3692,Normal,ok
Madhya Pradesh,Gwalior,2021-07-21,-0.55543,Abnormal (D0),ok
Madhya Pradesh,Sagar,2021-07-21,-0.34453,Normal,ok
Madhya Pradesh,Jabalpur,2021-07-21,-0.69211,Abnormal (D0),ok
Madhya Pradesh,Chhindwara,2021-07-21,0.27711,Normal,ok
Tripura,South Tripura,2021-07-21,-0.92474,Moderate (D1),ok
Chattisgarh,Bilaspur,2021-07-21,0.6214,Normal,ok
Telangana,Siddipet,2021-07-21,3.014,Normal,ok
West Bengal,Dakshin Dinajpur,2021-07-21,-1.2397,Moderate (D1),ok
West Bengal,Nadia,2021-07-21,-0.43791,Normal,ok
Tamil Nadu,Ariyalur,2021-07-21,1.1416,Normal,ok
Tamil Nadu,Cuddalore,2021-07-21,3.36,Normal,ok
Tamil Nadu,Dharmapuri,2021-07-21,2.1044,Normal,ok
Tamil Nadu,Dindigul,2021-07-21,0.51582,Normal,ok
Tamil Nadu,Erode,2021-07-21,0.49755,Normal,ok
Tamil Nadu,Kancheepuram,2021-07-21,1.6268,Normal,ok
Tamil Nadu,Karur,2021-07-21,1.0453,Normal,ok
Tamil Nadu,Krishnagiri,2021-07-21,3.1961,Normal,ok
Tamil Nadu,Madurai,2021-07-21,0.31787,Normal,ok
Tamil Nadu,Nagapattinam,2021-07-21,0.80897,Normal,ok
Tamil Nadu,The Nilgiris,2021-07-21,1.0135,Normal,ok
Tamil Nadu,Perambalur,2021-07-21,0.93721,Normal,ok
Tamil Nadu,Pudukkottai,2021-07-21,-0.59014,Abnormal (D0),ok
Tamil Nadu,Ramanathapuram,2021-07-21,0.03512,Normal,ok
Tamil Nadu,Salem,2021-07-21,0.27771,Normal,ok
Tamil Nadu,Sivaganga,2021-07-21,0.2056,Normal,ok
Tamil Nadu,Thanjavur,2021-07-21,0.33551,Normal,ok
Tamil Nadu,Theni,2021-07-21,0.81737,Normal,ok
Tamil Nadu,Thirunelveli,2021-07-21,1.1174,Normal,ok
Tamil Nadu,Tuticorin,2021-07-21,-0.19438,Normal,ok
Tamil Nadu,Thiruvannamalai,2021-07-21,0.41287,Normal,ok
Tamil Nadu,Virudhunagar,2021-07-21,-0.16723,Normal,ok
Tamil Nadu,Chengalpattu,2021-07-21,1.2087,Normal,ok
Tamil Nadu,Kallakuruchi,2021-07-21,0.67815,Normal,ok
Tamil Nadu,Ranipet,2021-07-21,1.526,Normal,ok
Tamil Nadu,Tenkasi,2021-07-21,0.58344,Normal,ok
Tamil Nadu,Thirupathur,2021-07-21,0.80897,Normal,ok
Tamil Nadu,Thirupur,2021-07-21,1.1174,Normal,ok
Assam,Darrang,2021-07-21,-1.4514,Severe (D2),ok
Assam,Nagaon,2021-07-21,-0.97919,Moderate (D1),ok
Assam,Barpeta,2021-07-21,-0.74839,Abnormal (D0),ok
Uttar Pradesh,Kaushambi,2021-07-21,1.6416,Normal,ok
Uttar Pradesh,Shravasti,2021-07-21,1.8079,Normal,ok
Madhya Pradesh,Guna,2021-07-21,-0.58979,Abnormal (D0),ok
Madhya Pradesh,Narsinghpur,2021-07-21,-0.37059,Normal,ok
Madhya Pradesh,Hoshangabad,2021-07-21,0.15413,Normal,ok
Madhya Pradesh,Ratlam,2021-07-21,0.11682,Normal,ok
Madhya Pradesh,Shivpuri,2021-07-21,-0.018453,Normal,ok
Madhya Pradesh,Dhar,2021-07-21,-0.02304,Normal,ok
Madhya Pradesh,Satna,2021-07-21,0.60574,Normal,ok
Madhya Pradesh,Jhabua,2021-07-21,-0.54186,Abnormal (D0),ok
Madhya Pradesh,Sehore,2021-07-21,-0.12756,Normal,ok
Madhya Pradesh,Seoni,2021-07-21,-0.16902,Normal,ok
Uttarakhand,Chamoli (Gopeshwar),2021-07-21,1.3028,Normal,ok
Telangana,Sangareddy,2021-07-21,1.7068,Normal,ok
Assam,Kamrup,2021-07-21,-1.0865,Moderate (D1),ok
Karnataka,Bangalore,2021-07-21,1.2392,Normal,ok
Karnataka,Belgaum,2021-07-21,1.7528,Normal,ok
Karnataka,Bijapur,2021-07-21,2.0804,Normal,ok
Karnataka,Dharwad,2021-07-21,2.7362,Normal,ok
Karnataka,Mysore,2021-07-21,1.2814,Normal,ok
Karnataka,Raichur,2021-07-21,1.0549,Normal,ok
Kerala,Ernakulam,2021-07-21,-0.086146,Normal,ok
Kerala,Kannur,2021-07-21,-0.1702,Normal,ok
Kerala,Kottayam,2021-07-21,0.94817,Normal,ok
Kerala,Malappuram,2021-07-21,-0.072881,Normal,ok
Kerala,Palakad,2021-07-21,0.055984,Normal,ok
Maharashtra,Dhule,2021-07-21,-0.93916,Moderate (D1),ok
Maharashtra,Palghar,2021-07-21,-0.13258,Normal,ok
Manipur,Imphal East,2021-07-21,-1.8945,Extreme (D3),ok
Madhya Pradesh,Neemuch,2021-07-21,-0.92194,Moderate (D1),ok
Madhya Pradesh,Ujjain,2021-07-21,-0.70167,Abnormal (D0),ok
Rajasthan,Pratapgarh,2021-07-21,-0.1772,Normal,ok
West Bengal,Malda,2021-07-21,-0.18825,Normal,ok
West Bengal,Uttar Dinajpur,2021-07-21,-0.58172,Abnormal (D0),ok
Bihar,Khagaria,2021-07-21,1.559,Normal,ok
Gujarat,Kachchh,2021-07-21,0.43953,Normal,ok
Kerala,Kozhikode(Calicut),2021-07-21,-0.031574,Normal,ok
Madhya Pradesh,Mandsaur,2021-07-21,-1.1994,Moderate (D1),ok
Maharashtra,Buldhana,2021-07-21,-1.2309,Moderate (D1),ok
Punjab,Pathankot,2021-07-21,1.0952,Normal,ok
Rajasthan,Jaisalmer,2021-07-21,1.3312,Normal,ok
Karnataka,Chikmagalur,2021-07-21,1.7662,Normal,ok
Karnataka,Kalburgi,2021-07-21,2.9103,Normal,ok
Karnataka,Shimoga,2021-07-21,0.14118,Normal,ok
Goa,North Goa,2021-07-21,0.45886,Normal,ok
West Bengal,Murshidabad,2021-07-21,0.023843,Normal,ok
Kerala,Idukki,2021-07-21,0.26898,Normal,ok
Madhya Pradesh,Shajapur,2021-07-21,-0.36059,Normal,ok
Manipur,Thoubal,2021-07-21,-1.9793,Extreme (D3),ok
Telangana,Medchal Malkajgiri,2021-07-21,3.2262,Normal,ok
Maharashtra,Beed,2021-07-21,1.3795,Normal,ok
Bihar,Madhubani,2021-07-21,1.0921,Normal,ok
Rajasthan,Bikaner,2021-07-21,0.1783,Normal,ok
Kerala,Alappuzha,2021-07-21,0.81088,Normal,ok
Kerala,Kasargod,2021-07-21,-0.16266,Normal,ok
Kerala,Thiruvananthapuram,2021-07-21,0.025775,Normal,ok
Kerala,Kollam,2021-07-21,1.3311,Normal,ok
Madhya Pradesh,Rajgarh,2021-07-21,-0.74647,Abnormal (D0),ok
Tripura,Dhalai,2021-07-21,-1.7935,Extreme (D3),ok
Jammu and Kashmir,Anantnag,2021-07-21,-0.19112,Normal,ok
Bihar,Samastipur,2021-07-21,3.1009,Normal,ok
Bihar,Sheohar,2021-07-21,2.5811,Normal,ok
Manipur,Kakching,2021-07-21,-1.6582,Extreme (D3),ok
Madhya Pradesh,Chhatarpur,2021-07-21,-0.84546,Moderate (D1),ok
Andhra Pradesh,YSR Kadapa,2021-07-21,3.4895,Normal,ok
Assam,Hailakandi,2021-07-21,-0.82358,Moderate (D1),ok
West Bengal,Kalimpong,2021-07-21,0.25079,Normal,ok
West Bengal,Jhargram,2021-07-21,-0.11202,Normal,ok
Telangana,Hyderabad,2021-07-28,2.0025,Normal,ok
Telangana,Mahbubnagar,2021-07-28,1.0175,Normal,ok
Telangana,Warangal,2021-07-28,1.7845,Normal,ok
Chandigarh,Chandigarh,2021-07-28,-0.99974,Moderate (D1),ok
Gujarat,Bharuch,2021-07-28,-0.6791,Abnormal (D0),ok
Gujarat,Kheda,2021-07-28,-0.41685,Normal,ok
Gujarat,Morbi,2021-07-28,-0.11826,Normal,ok
Gujarat,Surat,2021-07-28,0.27258,Normal,ok
Gujarat,Ahmedabad,2021-07-28,-0.28734,Normal,ok
Himachal Pradesh,Kangra,2021-07-28,0.19568,Normal,ok
Himachal Pradesh,Kullu,2021-07-28,0.28494,Normal,ok
Himachal Pradesh,Solan,2021-07-28,-0.86136,Moderate (D1),ok
Haryana,Fatehabad,2021-07-28,0.050296,Normal,ok
Haryana,Jind,2021-07-28,2.2996,Normal,ok
Haryana,Kurukshetra,2021-07-28,-0.65933,Abnormal (D0),ok
Haryana,Sirsa,2021-07-28,-0.11818,Normal,ok
Jammu and Kashmir,Srinagar,2021-07-28,0.041943,Normal,ok
Jammu and Kashmir,Udhampur,2021-07-28,0.16487,Normal,ok
Karnataka,Bengaluru,2021-07-28,1.0658,Normal,ok
Karnataka,Davangere,2021-07-28,3.121,Normal,ok
Karnataka,Kolar,2021-07-28,3.885,Normal,ok
Karnataka,Mysuru,2021-07-28,1.6517,Normal,ok
Keralam,Ernakulam,2021-07-28,0.242,Normal,ok
Keralam,Kannur,2021-07-28,0.18319,Normal,ok
Keralam,Kollam,2021-07-28,1.348,Normal,ok
Keralam,Kottayam,2021-07-28,1.1637,Normal,ok
Keralam,Malappuram,2021-07-28,0.30022,Normal,ok
Keralam,Palakad,2021-07-28,0.028012,Normal,ok
Maharashtra,Ahilyanagar,2021-07-28,0.97883,Normal,ok
Maharashtra,Jalgaon,2021-07-28,-0.4949,Normal,ok
Maharashtra,Kolhapur,2021-07-28,2.5922,Normal,ok
Maharashtra,Mumbai,2021-07-28,-0.57445,Abnormal (D0),ok
Maharashtra,Nagpur,2021-07-28,-0.00033211,Normal,ok
Maharashtra,Nashik,2021-07-28,0.73197,Normal,ok
Maharashtra,Pune,2021-07-28,0.24941,Normal,ok
Maharashtra,Solapur,2021-07-28,2.0757,Normal,ok
Madhya Pradesh,Bhopal,2021-07-28,-0.12047,Normal,ok
Madhya Pradesh,Indore,2021-07-28,-0.069901,Normal,ok
Chattisgarh,Rajnandgaon,2021-07-28,-0.012016,Normal,ok
Odisha,Bargarh,2021-07-28,-0.13865,Normal,ok
Odisha,Bhadrak,2021-07-28,0.83647,Normal,ok
Odisha,Bolangir,2021-07-28,-0.43703,Normal,ok
Odisha,Kendrapara,2021-07-28,1.8398,Normal,ok
Odisha,Kalahandi,2021-07-28,-0.85153,Moderate (D1),ok
Odisha,Rayagada,2021-07-28,-0.36388,Normal,ok
Punjab,Fazilka,2021-07-28,-0.5415,Abnormal (D0),ok
Punjab,Ludhiana,2021-07-28,-0.63498,Abnormal (D0),ok
Punjab,Moga,2021-07-28,2.6714,Normal,ok
Punjab,Muktsar,2021-07-28,0.17933,Normal,ok
Punjab,Patiala,2021-07-28,-0.23241,Normal,ok
Punjab,Barnala,2021-07-28,-0.94468,Moderate (D1),ok
Punjab,Sangrur,2021-07-28,-0.33851,Normal,ok
Rajasthan,Alwar,2021-07-28,-0.6736,Abnormal (D0),ok
Rajasthan,Baran,2021-07-28,-0.77394,Abnormal (D0),ok
Rajasthan,Bhilwara,2021-07-28,-0.27271,Normal,ok
Rajasthan,Jaipur,2021-07-28,0.11811,Normal,ok
Rajasthan,Jodhpur,2021-07-28,-0.6174,Abnormal (D0),ok
Tamil Nadu,Villupuram,2021-07-28,2.2798,Normal,ok
Tripura,Sepahijala,2021-07-28,-0.88142,Moderate (D1),ok
Tripura,Khowai,2021-07-28,-1.7349,Extreme (D3),ok
Uttar Pradesh,Agra,2021-07-28,0.029105,Normal,ok
Uttar Pradesh,Prayagraj,2021-07-28,0.0015099,Normal,ok
Uttar Pradesh,Bahraich,2021-07-28,1.3492,Normal,ok
Uttar Pradesh,Ballia,2021-07-28,1.5963,Normal,ok
Uttar Pradesh,Barabanki,2021-07-28,0.98026,Normal,ok
Uttar Pradesh,Bareilly,2021-07-28,0.47983,Normal,ok
Uttar Pradesh,Ghaziabad,2021-07-28,0.49197,Normal,ok
Uttar Pradesh,Gorakhpur,2021-07-28,0.71309,Normal,ok
Uttar Pradesh,Hardoi,2021-07-28,-0.67022,Abnormal (D0),ok
Uttar Pradesh,Etawah,2021-07-28,-1.572,Severe (D2),ok
Uttar Pradesh,Jaunpur,2021-07-28,-0.39023,Normal,ok
Uttar Pradesh,Kanpur,2021-07-28,-1.1452,Moderate (D1),ok
Uttar Pradesh,Lakhimpur,2021-07-28,3.609,Normal,ok
Uttar Pradesh,Lalitpur,2021-07-28,-0.85925,Moderate (D1),ok
Uttar Pradesh,Lucknow,2021-07-28,0.042789,Normal,ok
Uttar Pradesh,Mainpuri,2021-07-28,-1.2729,Moderate (D1),ok
Uttar Pradesh,Meerut,2021-07-28,0.22163,Normal,ok
Uttar Pradesh,Sambhal,2021-07-28,-1.1777,Moderate (D1),ok
Uttar Pradesh,Saharanpur,2021-07-28,-0.5668,Abnormal (D0),ok
Uttar Pradesh,Shahjahanpur,2021-07-28,-0.040507,Normal,ok
Uttar Pradesh,Sitapur,2021-07-28,2.1404,Normal,ok
West Bengal,North 24 Parganas,2021-07-28,1.4829,Normal,ok
West Bengal,Purba Bardhaman,2021-07-28,-0.40621,Normal,ok
West Bengal,Coochbehar,2021-07-28,-0.80121,Moderate (D1),ok
West Bengal,Hooghly,2021-07-28,0.57786,Normal,ok
Chattisgarh,Durg,2021-07-28,0.0098645,Normal,ok
Chattisgarh,Raigarh,2021-07-28,-0.24464,Normal,ok
Gujarat,Surendranagar,2021-07-28,-0.38545,Normal,ok
Haryana,Panipat,2021-07-28,-0.096939,Normal,ok
Haryana,Sonipat,2021-07-28,0.076717,Normal,ok
Haryana,Rohtak,2021-07-28,0.80211,Normal,ok
