zone_id,crop,week_start,era5_tmax,era5_tmin,era5_tmean,era5_dtr,era5_heat_35,era5_heat_38,chirps_rain_mm,chirps_rain_max,chirps_excess,s2_ndvi,s2_evi,s2_valid_frac,s2_ndvi_anom,modis_ndvi,modis_evi,modis_lst_mean,modis_lst_max,modis_lst_frac35
O2_Pimpalgaon,onion,2022-04-11,37.70402355765605,22.346476183048253,29.90911450809718,15.3575473746078,6.6909239813975265,3.3828424347012205,3.4728603508067124,0.7430239319801331,0.0,0.2781383171393483,0.1812197919362883,0.9166943115453864,0.028180850537977642,0.3209487710724643,0.1869497250903538,45.05966137285414,51.670000000000016,0.994470518762667
O2_Pimpalgaon,onion,2022-04-18,37.315538825991496,23.557318722696397,30.708748532996783,13.758220103295102,6.653514288221359,2.3851238702506663,2.39493966808382,1.719014286994934,0.0,0.236963384684997,0.161914382148456,0.9166943115453864,0.003055691099558666,0.2936497098776939,0.1762817899173125,46.97796948775282,54.25000000000006,0.9958207409252716
O2_Pimpalgaon,onion,2022-04-25,38.43915220710205,24.170372637505388,31.318375165699884,14.268779569596662,6.902863494106292,4.258621193951272,2.853206083443152,0.9181153774261476,0.0,0.236963384684997,0.161914382148456,0.9166943115453864,0.003608065017555534,0.2936497098776939,0.1762817899173125,46.2728568986393,51.910000000000025,0.9965280001533026
O2_Pimpalgaon,onion,2022-05-02,37.87360798875322,23.046415310245727,30.36779728703257,14.827192678507492,6.683640937143527,3.5268946152271203,0.6195224697410056,1.150285005569458,0.0,0.1963752591971633,-19625148.5403896,0.8390474824815296,-0.027093649629612082,0.2936497098776939,0.1762817899173125,46.2728568986393,51.910000000000025,0.9965280001533026
O2_Pimpalgaon,onion,2022-05-09,37.87615797932171,24.288638953969535,30.536548701819303,13.58751902535217,6.250226681096259,3.304981134282957,1.0395491664417809,1.5388638973236084,0.0,0.1963752591971633,-19625148.5403896,0.8390474824815296,-0.02976141834810958,0.2750536888805822,0.1599736211470867,42.20800270767817,49.59000000000003,0.9864936321143064
O2_Pimpalgaon,onion,2022-05-16,36.73739470020756,23.287785387040152,29.447081017847008,13.449609313167402,5.3142238731755835,2.423557284506713,3.4161751485486294,0.9326823353767396,0.0,0.1963752591971633,-19625148.5403896,0.8390474824815296,-0.034967078465991785,0.2750536888805822,0.1599736211470867,41.83094976799,49.25000000000006,0.974472844385297
O2_Pimpalgaon,onion,2022-05-23,34.35466618638101,22.936987041085825,27.899865649855126,11.417679145295187,2.651203603498202,0.3686858346251717,4.2655967528218515,1.686119556427002,0.0,0.188567079929785,0.1338042950588281,0.9166943115453866,-0.039690111273367135,0.2721744341137424,0.1508043166673451,39.73011793712672,46.93000000000001,0.9290344449449356
O2_Pimpalgaon,onion,2022-05-30,35.87447987301334,23.16480399451786,28.869496455892573,12.70967587849548,4.067711837140601,1.4969434613472172,19.673793465343024,14.175789833068848,0.0,0.188567079929785,0.1338042950588281,0.9166943115453866,-0.04329757366332693,0.2721744341137424,0.1508043166673451,40.310916804630686,48.39000000000004,0.9791223631585768
O2_Pimpalgaon,onion,2022-06-06,33.20670621622358,23.4454524821287,27.3218502460073,9.76125373409488,2.1074029658662146,0.7664745970926321,284.60382211609584,86.1723403930664,0.0,0.1540843829974718,-6385880.283690254,0.9183220784861712,-0.06529878787373211,0.3088575907239412,0.1754809771340801,39.08354349815417,47.63000000000005,0.9103646411270904
O2_Pimpalgaon,onion,2022-06-13,30.904987260228662,23.06413031651013,26.330551862269942,7.840856943718534,0.0863435607944075,0.0,57.227098973621146,33.97356033325195,0.0,0.1540843829974718,-6385880.283690254,0.9183220784861712,-0.07478326497441676,0.3088575907239412,0.1754809771340801,39.146615533388776,49.59000000000003,0.8444865089846507
O2_Pimpalgaon,onion,2022-06-20,29.588430541531057,22.711837844222824,25.39659079498528,6.876592697308232,0.0,0.0,429.72916286864256,126.18199157714844,0.0254579781114487,0.1337337692782372,-82992989.29246266,0.9177997844168136,-0.12044824119787306,0.3852429299436671,0.2270388325796405,35.13721277474595,44.09000000000003,0.5386192116862102
O2_Pimpalgaon,onion,2022-06-27,27.985307176430005,22.72970645551143,24.592078895366605,5.2556007209185776,0.0,0.0,151.4173388854884,97.93975830078124,0.0,0.1337337692782372,-82992989.29246266,0.9177997844168136,-0.129697888599959,0.3852429299436671,0.2270388325796405,35.13721277474595,44.09000000000003,0.5386192116862102
O2_Pimpalgaon,onion,2022-07-04,24.797109788440896,22.15904376846066,23.147287564427454,2.6380660199802386,0.0,0.0,398.29163702234973,396.66015625,0.2418242426030266,0.0467738933143959,-0.0872639845532364,0.7371600413583176,-0.22545224990470003,0.3852429299436671,0.2270388325796405,34.11640222986771,43.03000000000003,0.4065291513028989
O2_Pimpalgaon,onion,2022-07-11,24.548732009146608,22.076956281486904,23.05774180312564,2.471775727659701,0.0,0.0,850.8553721004573,420.27874755859375,0.383105696333225,0.0467738933143959,-0.0872639845532364,0.7371600413583176,-0.2095171249347934,0.5165023959361067,0.310010953596044,29.49614400506232,38.73000000000002,0.0048233252915919
O2_Pimpalgaon,onion,2022-07-18,25.42716932938436,21.883730541441903,23.236395806286612,3.5434387879424594,0.0,0.0,119.85876405407535,111.87814331054688,0.0019705596035281,0.0467738933143959,-0.0872639845532364,0.7371600413583176,-0.22970284278020453,0.5165023959361067,0.310010953596044,26.5399529758563,30.27000000000004,0.0
O2_Pimpalgaon,onion,2022-07-25,27.609545675424247,21.78888934219081,24.180271314530412,5.820656333233439,0.0,0.0,79.2696134312539,67.42520141601562,0.0,0.2483572096377825,201508157.0767152,0.9137704091488392,-0.05987810727660384,0.5940084966561466,0.3528964371688903,31.0439950400676,39.77000000000004,0.0666092685790029
O2_Pimpalgaon,onion,2022-08-01,27.940757624095177,22.126898167639308,24.362539929516366,5.813859456455867,0.0,0.0,522.1767705318518,132.33029174804688,0.0327915277736806,0.2483572096377825,201508157.0767152,0.9137704091488392,-0.07871289803725032,0.5940084966561466,0.3528964371688903,20.70262002433024,24.470000000000027,0.0
O2_Pimpalgaon,onion,2022-08-08,25.941593535057002,22.166322911417897,23.502068355087562,3.775270623639106,0.0,0.0,212.89218894434995,138.8543701171875,0.0280185256202247,0.2136510163787622,139724605.92841697,0.8860710665257229,-0.09621334492662817,0.6518069325168923,0.4782191202245595,26.994432186617317,33.59000000000003,0.0
O2_Pimpalgaon,onion,2022-08-15,25.516550618331603,21.786499753646687,23.158933289593048,3.7300508646849155,0.0,0.0,231.447859553001,175.41830444335938,0.02045488067494615,0.2136510163787622,139724605.92841697,0.8860710665257229,-0.13793015826755414,0.6518069325168923,0.4782191202245595,28.278465986525088,39.73000000000002,0.0569526556231644
O2_Pimpalgaon,onion,2022-08-22,26.626777379758014,21.180316892599098,23.495309789435932,5.446460487158919,0.0,0.0,116.61845330087232,69.77022552490234,0.0,0.37090749712087,14944993.294298936,0.9170218007005356,-0.04362981250455539,0.6518069325168923,0.4782191202245595,28.278465986525088,39.73000000000002,0.0569526556231644
