crop,market_id,state,horizon_weeks,market_wape_raw,market_n,market_wape_shrunk,state_wape_raw,state_n,state_wape_shrunk,crop_wape_raw
tomato,1791,Uttar Pradesh,26,31.4,131,33.8,39.7,31709,39.7,39.2
tomato,1793,Uttar Pradesh,1,28.4,240,27.6,24.2,36508,24.2,25.1
tomato,1793,Uttar Pradesh,4,43.0,237,42.0,37.6,35771,37.6,36.9
tomato,1793,Uttar Pradesh,13,44.6,228,43.5,39.0,33847,39.0,37.3
tomato,1793,Uttar Pradesh,26,46.5,215,45.2,39.7,31709,39.7,39.2
tomato,1794,Uttar Pradesh,1,28.0,158,27.0,24.2,36508,24.2,25.1
tomato,1794,Uttar Pradesh,4,40.3,152,39.6,37.6,35771,37.6,36.9
tomato,1794,Uttar Pradesh,13,43.0,134,41.9,39.0,33847,39.0,37.3
tomato,1794,Uttar Pradesh,26,43.5,121,42.4,39.7,31709,39.7,39.2
tomato,1795,Uttar Pradesh,1,24.1,215,24.1,24.2,36508,24.2,25.1
tomato,1795,Uttar Pradesh,4,38.5,212,38.3,37.6,35771,37.6,36.9
tomato,1795,Uttar Pradesh,13,39.2,203,39.2,39.0,33847,39.0,37.3
tomato,1795,Uttar Pradesh,26,40.3,190,40.2,39.7,31709,39.7,39.2
tomato,1799,Uttar Pradesh,1,26.3,204,25.9,24.2,36508,24.2,25.1
tomato,1799,Uttar Pradesh,4,41.6,201,40.8,37.6,35771,37.6,36.9
tomato,1799,Uttar Pradesh,13,43.5,192,42.5,39.0,33847,39.0,37.3
tomato,1799,Uttar Pradesh,26,44.5,179,43.4,39.7,31709,39.7,39.2
tomato,1800,Uttar Pradesh,1,26.5,204,26.1,24.2,36508,24.2,25.1
tomato,1800,Uttar Pradesh,4,41.7,201,40.9,37.6,35771,37.6,36.9
tomato,1800,Uttar Pradesh,13,42.9,192,42.1,39.0,33847,39.0,37.3
tomato,1800,Uttar Pradesh,26,42.9,179,42.2,39.7,31709,39.7,39.2
tomato,1804,Haryana,1,25.0,240,25.2,26.0,10136,26.0,25.1
tomato,1804,Haryana,4,36.1,237,36.3,37.4,9985,37.4,36.9
tomato,1804,Haryana,13,37.9,228,38.2,39.2,9553,39.1,37.3
tomato,1804,Haryana,26,37.4,215,38.0,40.5,8972,40.5,39.2
tomato,1805,Haryana,1,21.1,221,22.1,26.0,10136,26.0,25.1
tomato,1805,Haryana,4,31.1,218,32.3,37.4,9985,37.4,36.9
tomato,1805,Haryana,13,43.8,209,42.9,39.2,9553,39.1,37.3
tomato,1805,Haryana,26,46.4,196,45.2,40.5,8972,40.5,39.2
tomato,1808,Haryana,1,27.2,240,27.0,26.0,10136,26.0,25.1
tomato,1808,Haryana,4,36.8,237,36.9,37.4,9985,37.4,36.9
tomato,1808,Haryana,13,39.7,228,39.6,39.2,9553,39.1,37.3
tomato,1808,Haryana,26,42.1,215,41.8,40.5,8972,40.5,39.2
tomato,1809,Haryana,1,24.5,240,24.8,26.0,10136,26.0,25.1
tomato,1809,Haryana,4,32.7,237,33.6,37.4,9985,37.4,36.9
tomato,1809,Haryana,13,33.4,228,34.5,39.2,9553,39.1,37.3
tomato,1809,Haryana,26,32.9,215,34.4,40.5,8972,40.5,39.2
tomato,1810,Haryana,1,25.7,240,25.7,26.0,10136,26.0,25.1
tomato,1810,Haryana,4,34.6,237,35.1,37.4,9985,37.4,36.9
tomato,1810,Haryana,13,36.0,228,36.6,39.2,9553,39.1,37.3
tomato,1810,Haryana,26,38.2,215,38.6,40.5,8972,40.5,39.2
tomato,1811,Haryana,1,28.5,240,28.1,26.0,10136,26.0,25.1
tomato,1811,Haryana,4,42.3,237,41.4,37.4,9985,37.4,36.9
tomato,1811,Haryana,13,41.8,228,41.3,39.2,9553,39.1,37.3
tomato,1811,Haryana,26,43.0,215,42.5,40.5,8972,40.5,39.2
tomato,1812,Haryana,1,25.6,240,25.6,26.0,10136,26.0,25.1
tomato,1812,Haryana,4,36.8,237,36.9,37.4,9985,37.4,36.9
tomato,1812,Haryana,13,37.2,228,37.6,39.2,9553,39.1,37.3
tomato,1812,Haryana,26,37.9,215,38.4,40.5,8972,40.5,39.2
tomato,1813,Haryana,1,29.0,240,28.5,26.0,10136,26.0,25.1
tomato,1813,Haryana,4,39.2,237,38.9,37.4,9985,37.4,36.9
tomato,1813,Haryana,13,41.7,228,41.2,39.2,9553,39.1,37.3
tomato,1813,Haryana,26,43.1,215,42.6,40.5,8972,40.5,39.2
tomato,1814,Haryana,1,24.8,239,25.0,26.0,10136,26.0,25.1
tomato,1814,Haryana,4,35.1,236,35.5,37.4,9985,37.4,36.9
tomato,1814,Haryana,13,36.0,227,36.6,39.2,9553,39.1,37.3
tomato,1814,Haryana,26,35.3,214,36.3,40.5,8972,40.5,39.2
tomato,1823,Haryana,1,24.2,240,24.5,26.0,10136,26.0,25.1
tomato,1823,Haryana,4,33.0,237,33.8,37.4,9985,37.4,36.9
tomato,1823,Haryana,13,36.2,228,36.7,39.2,9553,39.1,37.3
tomato,1823,Haryana,26,34.5,215,35.6,40.5,8972,40.5,39.2
tomato,1826,Haryana,1,22.9,239,23.5,26.0,10136,26.0,25.1
tomato,1826,Haryana,4,36.9,236,37.0,37.4,9985,37.4,36.9
tomato,1826,Haryana,13,39.9,227,39.8,39.2,9553,39.1,37.3
tomato,1826,Haryana,26,41.5,214,41.3,40.5,8972,40.5,39.2
tomato,1827,Haryana,1,26.4,240,26.3,26.0,10136,26.0,25.1
tomato,1827,Haryana,4,42.1,237,41.2,37.4,9985,37.4,36.9
tomato,1827,Haryana,13,43.3,228,42.5,39.2,9553,39.1,37.3
tomato,1827,Haryana,26,45.8,215,44.8,40.5,8972,40.5,39.2
tomato,1828,Haryana,1,27.1,210,26.9,26.0,10136,26.0,25.1
tomato,1828,Haryana,4,36.8,204,36.9,37.4,9985,37.4,36.9
tomato,1828,Haryana,13,34.6,186,35.6,39.2,9553,39.1,37.3
tomato,1828,Haryana,26,31.6,160,33.8,40.5,8972,40.5,39.2
tomato,1833,Haryana,1,27.1,240,26.9,26.0,10136,26.0,25.1
tomato,1833,Haryana,4,38.1,237,38.0,37.4,9985,37.4,36.9
tomato,1833,Haryana,13,36.5,228,37.0,39.2,9553,39.1,37.3
tomato,1833,Haryana,26,39.8,215,39.9,40.5,8972,40.5,39.2
tomato,1839,Haryana,1,22.9,240,23.4,26.0,10136,26.0,25.1
tomato,1839,Haryana,4,34.5,237,35.0,37.4,9985,37.4,36.9
tomato,1839,Haryana,13,36.5,228,37.0,39.2,9553,39.1,37.3
tomato,1839,Haryana,26,34.3,215,35.5,40.5,8972,40.5,39.2
tomato,1842,Haryana,1,22.0,240,22.7,26.0,10136,26.0,25.1
tomato,1842,Haryana,4,34.5,237,35.0,37.4,9985,37.4,36.9
tomato,1842,Haryana,13,34.0,228,35.0,39.2,9553,39.1,37.3
tomato,1842,Haryana,26,37.5,215,38.1,40.5,8972,40.5,39.2
tomato,1844,Haryana,1,25.6,240,25.6,26.0,10136,26.0,25.1
tomato,1844,Haryana,4,40.9,237,40.3,37.4,9985,37.4,36.9
tomato,1844,Haryana,13,41.5,228,41.1,39.2,9553,39.1,37.3
tomato,1844,Haryana,26,43.9,215,43.3,40.5,8972,40.5,39.2
tomato,1852,Haryana,1,20.9,240,21.8,26.0,10136,26.0,25.1
tomato,1852,Haryana,4,33.8,237,34.4,37.4,9985,37.4,36.9
tomato,1852,Haryana,13,36.4,228,36.9,39.2,9553,39.1,37.3
tomato,1852,Haryana,26,40.3,215,40.3,40.5,8972,40.5,39.2
tomato,1853,Haryana,1,26.0,230,26.0,26.0,10136,26.0,25.1
tomato,1853,Haryana,4,35.5,224,35.8,37.4,9985,37.4,36.9
tomato,1853,Haryana,13,37.2,212,37.6,39.2,9553,39.1,37.3
tomato,1853,Haryana,26,38.4,199,38.8,40.5,8972,40.5,39.2
tomato,1860,Haryana,1,27.2,240,27.0,26.0,10136,26.0,25.1
tomato,1860,Haryana,4,36.5,237,36.6,37.4,9985,37.4,36.9
tomato,1860,Haryana,13,39.3,228,39.3,39.2,9553,39.1,37.3
tomato,1860,Haryana,26,39.1,215,39.4,40.5,8972,40.5,39.2
tomato,1861,Haryana,1,26.8,238,26.6,26.0,10136,26.0,25.1
tomato,1861,Haryana,4,39.8,235,39.4,37.4,9985,37.4,36.9
tomato,1861,Haryana,13,40.2,226,40.0,39.2,9553,39.1,37.3
tomato,1861,Haryana,26,43.3,213,42.7,40.5,8972,40.5,39.2
tomato,1864,Haryana,1,23.1,240,23.6,26.0,10136,26.0,25.1
tomato,1864,Haryana,4,37.6,237,37.5,37.4,9985,37.4,36.9
tomato,1864,Haryana,13,37.2,228,37.6,39.2,9553,39.1,37.3
tomato,1864,Haryana,26,39.3,215,39.5,40.5,8972,40.5,39.2
tomato,1868,Telangana,1,31.7,240,31.7,32.0,2648,31.8,25.1
tomato,1868,Telangana,4,42.5,237,42.7,43.8,2574,43.5,36.9
tomato,1868,Telangana,13,47.5,228,47.2,46.3,2386,46.0,37.3
tomato,1868,Telangana,26,49.0,215,48.7,47.9,2226,47.6,39.2
tomato,1896,Maharashtra,1,36.2,156,35.0,31.4,9721,31.4,25.1
tomato,1896,Maharashtra,4,48.6,141,47.2,43.3,9553,43.2,36.9
tomato,1896,Maharashtra,13,60.4,101,55.2,45.0,9128,44.9,37.3
tomato,1896,Maharashtra,26,57.8,91,54.4,48.5,8582,48.4,39.2
tomato,1902,Maharashtra,1,35.3,195,34.5,31.4,9721,31.4,25.1
tomato,1902,Maharashtra,4,44.4,186,44.2,43.3,9553,43.2,36.9
tomato,1902,Maharashtra,13,44.1,167,44.3,45.0,9128,44.9,37.3
tomato,1902,Maharashtra,26,49.3,154,49.1,48.5,8582,48.4,39.2
tomato,1903,Maharashtra,1,33.5,240,33.1,31.4,9721,31.4,25.1
tomato,1903,Maharashtra,4,46.4,237,45.8,43.3,9553,43.2,36.9
tomato,1903,Maharashtra,13,44.3,228,44.4,45.0,9128,44.9,37.3
tomato,1903,Maharashtra,26,49.0,215,48.9,48.5,8582,48.4,39.2
tomato,1939,Maharashtra,1,37.1,240,36.1,31.4,9721,31.4,25.1
tomato,1939,Maharashtra,4,47.9,237,47.0,43.3,9553,43.2,36.9
tomato,1939,Maharashtra,13,52.7,228,51.3,45.0,9128,44.9,37.3
tomato,1939,Maharashtra,26,54.9,215,53.7,48.5,8582,48.4,39.2
tomato,1967,Uttar Pradesh,1,23.5,240,23.6,24.2,36508,24.2,25.1
tomato,1967,Uttar Pradesh,4,37.2,237,37.3,37.6,35771,37.6,36.9
tomato,1967,Uttar Pradesh,13,38.4,228,38.5,39.0,33847,39.0,37.3
tomato,1967,Uttar Pradesh,26,40.0,215,40.0,39.7,31709,39.7,39.2
tomato,1973,Keralam,1,21.4,235,21.7,22.8,14656,22.8,25.1
tomato,1973,Keralam,4,35.5,232,35.5,35.1,14428,35.1,36.9
tomato,1973,Keralam,13,31.8,223,31.8,31.4,13793,31.5,37.3
tomato,1973,Keralam,26,33.9,210,33.9,33.8,12966,33.9,39.2
tomato,1974,Keralam,1,19.3,240,19.9,22.8,14656,22.8,25.1
tomato,1974,Keralam,4,31.0,237,31.8,35.1,14428,35.1,36.9
tomato,1974,Keralam,13,23.9,228,25.3,31.4,13793,31.5,37.3
tomato,1974,Keralam,26,25.1,215,26.8,33.8,12966,33.9,39.2
tomato,1975,Keralam,1,21.5,239,21.8,22.8,14656,22.8,25.1
tomato,1975,Keralam,4,31.3,236,32.0,35.1,14428,35.1,36.9
tomato,1975,Keralam,13,27.7,227,28.4,31.4,13793,31.5,37.3
tomato,1975,Keralam,26,30.5,214,31.1,33.8,12966,33.9,39.2
tomato,1977,Keralam,1,28.1,240,27.2,22.8,14656,22.8,25.1
tomato,1977,Keralam,4,37.1,237,36.7,35.1,14428,35.1,36.9
tomato,1977,Keralam,13,34.9,228,34.3,31.4,13793,31.5,37.3
tomato,1977,Keralam,26,42.8,215,41.0,33.8,12966,33.9,39.2
tomato,1978,Keralam,1,21.3,240,21.6,22.8,14656,22.8,25.1
tomato,1978,Keralam,4,36.3,237,36.1,35.1,14428,35.1,36.9
tomato,1978,Keralam,13,30.2,228,30.4,31.4,13793,31.5,37.3
tomato,1978,Keralam,26,32.0,215,32.3,33.8,12966,33.9,39.2
tomato,1979,Keralam,1,27.6,240,26.8,22.8,14656,22.8,25.1
tomato,1979,Keralam,4,37.5,237,37.1,35.1,14428,35.1,36.9
tomato,1979,Keralam,13,33.9,228,33.5,31.4,13793,31.5,37.3
tomato,1979,Keralam,26,39.0,215,38.0,33.8,12966,33.9,39.2
tomato,1980,Keralam,1,22.7,128,22.7,22.8,14656,22.8,25.1
tomato,1980,Keralam,4,30.2,125,31.7,35.1,14428,35.1,36.9
tomato,1980,Keralam,13,32.6,116,32.3,31.4,13793,31.5,37.3
tomato,1980,Keralam,26,31.8,103,32.5,33.8,12966,33.9,39.2
tomato,1986,Keralam,1,22.1,217,22.2,22.8,14656,22.8,25.1
tomato,1986,Keralam,4,34.9,208,35.0,35.1,14428,35.1,36.9
tomato,1986,Keralam,13,31.1,190,31.1,31.4,13793,31.5,37.3
tomato,1986,Keralam,26,30.6,184,31.3,33.8,12966,33.9,39.2
tomato,1987,Andhra Pradesh,1,30.4,168,30.6,32.1,650,31.2,25.1
tomato,1987,Andhra Pradesh,4,37.1,159,37.7,40.0,612,39.6,36.9
tomato,1987,Andhra Pradesh,13,41.0,135,41.0,41.6,519,40.9,37.3
tomato,1987,Andhra Pradesh,26,40.9,109,41.3,42.8,441,42.2,39.2
tomato,2006,Keralam,1,21.6,240,21.8,22.8,14656,22.8,25.1
tomato,2006,Keralam,4,35.2,237,35.2,35.1,14428,35.1,36.9
tomato,2006,Keralam,13,33.9,228,33.4,31.4,13793,31.5,37.3
tomato,2006,Keralam,26,33.2,215,33.3,33.8,12966,33.9,39.2
tomato,2007,Keralam,1,22.2,240,22.3,22.8,14656,22.8,25.1
tomato,2007,Keralam,4,35.5,237,35.4,35.1,14428,35.1,36.9
tomato,2007,Keralam,13,30.7,228,30.8,31.4,13793,31.5,37.3
tomato,2007,Keralam,26,31.2,215,31.7,33.8,12966,33.9,39.2
tomato,2008,Keralam,1,22.1,240,22.2,22.8,14656,22.8,25.1
tomato,2008,Keralam,4,35.9,237,35.8,35.1,14428,35.1,36.9
tomato,2008,Keralam,13,30.7,228,30.8,31.4,13793,31.5,37.3
tomato,2008,Keralam,26,32.7,215,32.9,33.8,12966,33.9,39.2
tomato,2011,Keralam,1,22.2,227,22.3,22.8,14656,22.8,25.1
tomato,2011,Keralam,4,34.6,221,34.7,35.1,14428,35.1,36.9
tomato,2011,Keralam,13,33.1,206,32.8,31.4,13793,31.5,37.3
tomato,2011,Keralam,26,35.4,193,35.1,33.8,12966,33.9,39.2
tomato,2012,Keralam,1,23.9,240,23.7,22.8,14656,22.8,25.1
tomato,2012,Keralam,4,37.4,237,37.0,35.1,14428,35.1,36.9
tomato,2012,Keralam,13,33.3,228,33.0,31.4,13793,31.5,37.3
tomato,2012,Keralam,26,31.8,215,32.2,33.8,12966,33.9,39.2
tomato,2013,Keralam,1,17.2,240,18.2,22.8,14656,22.8,25.1
tomato,2013,Keralam,4,33.7,237,34.0,35.1,14428,35.1,36.9
tomato,2013,Keralam,13,29.3,228,29.7,31.4,13793,31.5,37.3
tomato,2013,Keralam,26,26.8,215,28.2,33.8,12966,33.9,39.2
tomato,2015,Keralam,1,20.2,240,20.7,22.8,14656,22.8,25.1
tomato,2015,Keralam,4,33.6,237,33.9,35.1,14428,35.1,36.9
tomato,2015,Keralam,13,27.9,228,28.6,31.4,13793,31.5,37.3
tomato,2015,Keralam,26,27.5,215,28.7,33.8,12966,33.9,39.2
tomato,2016,Keralam,1,24.7,240,24.4,22.8,14656,22.8,25.1
tomato,2016,Keralam,4,37.3,237,36.9,35.1,14428,35.1,36.9
tomato,2016,Keralam,13,33.2,228,32.9,31.4,13793,31.5,37.3
tomato,2016,Keralam,26,35.6,215,35.3,33.8,12966,33.9,39.2
tomato,2019,Keralam,1,21.0,240,21.4,22.8,14656,22.8,25.1
tomato,2019,Keralam,4,31.5,237,32.1,35.1,14428,35.1,36.9
tomato,2019,Keralam,13,28.2,228,28.8,31.4,13793,31.5,37.3
tomato,2019,Keralam,26,29.3,215,30.2,33.8,12966,33.9,39.2
tomato,2020,Keralam,1,21.8,240,22.0,22.8,14656,22.8,25.1
tomato,2020,Keralam,4,36.0,237,35.9,35.1,14428,35.1,36.9
tomato,2020,Keralam,13,30.5,228,30.7,31.4,13793,31.5,37.3
tomato,2020,Keralam,26,33.7,215,33.7,33.8,12966,33.9,39.2
tomato,2021,Keralam,1,23.7,240,23.6,22.8,14656,22.8,25.1
tomato,2021,Keralam,4,38.1,237,37.6,35.1,14428,35.1,36.9
tomato,2021,Keralam,13,32.6,228,32.4,31.4,13793,31.5,37.3
tomato,2021,Keralam,26,37.2,215,36.5,33.8,12966,33.9,39.2
tomato,2022,Keralam,1,20.8,240,21.2,22.8,14656,22.8,25.1
tomato,2022,Keralam,4,35.9,237,35.8,35.1,14428,35.1,36.9
tomato,2022,Keralam,13,30.1,228,30.3,31.4,13793,31.5,37.3
tomato,2022,Keralam,26,32.6,215,32.8,33.8,12966,33.9,39.2
tomato,2024,Keralam,1,23.0,240,22.9,22.8,14656,22.8,25.1
tomato,2024,Keralam,4,36.2,237,36.0,35.1,14428,35.1,36.9
tomato,2024,Keralam,13,31.3,228,31.3,31.4,13793,31.5,37.3
tomato,2024,Keralam,26,31.9,215,32.3,33.8,12966,33.9,39.2
tomato,2026,Keralam,1,21.5,240,21.7,22.8,14656,22.8,25.1
tomato,2026,Keralam,4,34.7,237,34.8,35.1,14428,35.1,36.9
tomato,2026,Keralam,13,28.2,228,28.8,31.4,13793,31.5,37.3
tomato,2026,Keralam,26,31.8,215,32.2,33.8,12966,33.9,39.2
tomato,2027,Keralam,1,19.9,240,20.4,22.8,14656,22.8,25.1
tomato,2027,Keralam,4,32.0,237,32.6,35.1,14428,35.1,36.9
tomato,2027,Keralam,13,25.6,228,26.7,31.4,13793,31.5,37.3
tomato,2027,Keralam,26,29.4,215,30.3,33.8,12966,33.9,39.2
tomato,2032,Keralam,1,21.0,134,21.5,22.8,14656,22.8,25.1
tomato,2032,Keralam,4,31.0,131,32.2,35.1,14428,35.1,36.9
tomato,2032,Keralam,13,30.9,122,31.0,31.4,13793,31.5,37.3
tomato,2032,Keralam,26,33.2,109,33.4,33.8,12966,33.9,39.2
tomato,2034,Keralam,1,25.7,240,25.2,22.8,14656,22.8,25.1
tomato,2034,Keralam,4,38.1,237,37.5,35.1,14428,35.1,36.9
tomato,2034,Keralam,13,36.5,228,35.6,31.4,13793,31.5,37.3
tomato,2034,Keralam,26,38.3,215,37.4,33.8,12966,33.9,39.2
tomato,2035,Keralam,1,26.8,240,26.1,22.8,14656,22.8,25.1
tomato,2035,Keralam,4,39.7,237,38.9,35.1,14428,35.1,36.9
tomato,2035,Keralam,13,35.8,228,35.0,31.4,13793,31.5,37.3
tomato,2035,Keralam,26,42.5,215,40.8,33.8,12966,33.9,39.2
tomato,2036,Keralam,1,14.2,240,15.8,22.8,14656,22.8,25.1
tomato,2036,Keralam,4,24.9,237,26.7,35.1,14428,35.1,36.9
tomato,2036,Keralam,13,23.5,228,24.9,31.4,13793,31.5,37.3
tomato,2036,Keralam,26,24.6,215,26.4,33.8,12966,33.9,39.2
tomato,2039,Maharashtra,1,32.0,240,31.9,31.4,9721,31.4,25.1
tomato,2039,Maharashtra,4,43.5,237,43.5,43.3,9553,43.2,36.9
tomato,2039,Maharashtra,13,45.2,228,45.1,45.0,9128,44.9,37.3
tomato,2039,Maharashtra,26,50.9,215,50.4,48.5,8582,48.4,39.2
tomato,2147,Maharashtra,1,30.6,240,30.7,31.4,9721,31.4,25.1
tomato,2147,Maharashtra,4,43.1,237,43.1,43.3,9553,43.2,36.9
tomato,2147,Maharashtra,13,43.9,228,44.1,45.0,9128,44.9,37.3
tomato,2147,Maharashtra,26,46.8,215,47.1,48.5,8582,48.4,39.2
tomato,2148,Maharashtra,1,27.7,240,28.4,31.4,9721,31.4,25.1
tomato,2148,Maharashtra,4,36.0,237,37.3,43.3,9553,43.2,36.9
tomato,2148,Maharashtra,13,36.2,228,37.9,45.0,9128,44.9,37.3
tomato,2148,Maharashtra,26,40.0,215,41.6,48.5,8582,48.4,39.2
tomato,2149,Maharashtra,1,23.3,240,24.7,31.4,9721,31.4,25.1
tomato,2149,Maharashtra,4,36.0,237,37.3,43.3,9553,43.2,36.9
tomato,2149,Maharashtra,13,40.1,228,41.0,45.0,9128,44.9,37.3
tomato,2149,Maharashtra,26,48.7,215,48.7,48.5,8582,48.4,39.2
tomato,2163,Maharashtra,1,32.7,240,32.5,31.4,9721,31.4,25.1
tomato,2163,Maharashtra,4,47.7,237,46.9,43.3,9553,43.2,36.9
tomato,2163,Maharashtra,13,49.2,228,48.4,45.0,9128,44.9,37.3
tomato,2163,Maharashtra,26,56.3,215,54.8,48.5,8582,48.4,39.2
tomato,2173,Jammu and Kashmir,1,27.1,240,26.9,26.2,960,26.1,25.1
tomato,2173,Jammu and Kashmir,4,38.0,237,37.7,36.3,948,36.3,36.9
tomato,2173,Jammu and Kashmir,13,37.5,228,37.1,35.5,912,35.7,37.3
tomato,2173,Jammu and Kashmir,26,40.8,215,40.0,36.6,860,36.8,39.2
tomato,2176,Keralam,1,22.7,240,22.7,22.8,14656,22.8,25.1
tomato,2176,Keralam,4,37.0,237,36.7,35.1,14428,35.1,36.9
tomato,2176,Keralam,13,30.6,228,30.8,31.4,13793,31.5,37.3
tomato,2176,Keralam,26,34.3,215,34.2,33.8,12966,33.9,39.2
tomato,2177,Keralam,1,29.5,240,28.3,22.8,14656,22.8,25.1
tomato,2177,Keralam,4,37.9,237,37.4,35.1,14428,35.1,36.9
tomato,2177,Keralam,13,34.7,228,34.1,31.4,13793,31.5,37.3
tomato,2177,Keralam,26,40.4,215,39.1,33.8,12966,33.9,39.2
tomato,2181,Uttar Pradesh,1,25.5,240,25.2,24.2,36508,24.2,25.1
tomato,2181,Uttar Pradesh,4,36.0,237,36.2,37.6,35771,37.6,36.9
tomato,2181,Uttar Pradesh,13,38.0,228,38.2,39.0,33847,39.0,37.3
tomato,2181,Uttar Pradesh,26,38.2,215,38.5,39.7,31709,39.7,39.2
tomato,2182,Uttar Pradesh,1,23.9,238,24.0,24.2,36508,24.2,25.1
tomato,2182,Uttar Pradesh,4,36.4,235,36.6,37.6,35771,37.6,36.9
tomato,2182,Uttar Pradesh,13,37.4,226,37.7,39.0,33847,39.0,37.3
tomato,2182,Uttar Pradesh,26,39.5,213,39.5,39.7,31709,39.7,39.2
tomato,2183,Uttar Pradesh,1,20.2,226,21.0,24.2,36508,24.2,25.1
tomato,2183,Uttar Pradesh,4,25.4,223,27.7,37.6,35771,37.6,36.9
tomato,2183,Uttar Pradesh,13,33.2,214,34.4,39.0,33847,39.0,37.3
tomato,2183,Uttar Pradesh,26,35.2,201,36.2,39.7,31709,39.7,39.2
tomato,2184,Uttar Pradesh,1,33.2,219,31.5,24.2,36508,24.2,25.1
tomato,2184,Uttar Pradesh,4,39.6,213,39.2,37.6,35771,37.6,36.9
tomato,2184,Uttar Pradesh,13,41.5,195,41.0,39.0,33847,39.0,37.3
tomato,2184,Uttar Pradesh,26,42.6,177,42.0,39.7,31709,39.7,39.2
tomato,2185,Uttar Pradesh,1,23.3,240,23.5,24.2,36508,24.2,25.1
tomato,2185,Uttar Pradesh,4,34.7,237,35.2,37.6,35771,37.6,36.9
tomato,2185,Uttar Pradesh,13,37.8,228,38.0,39.0,33847,39.0,37.3
tomato,2185,Uttar Pradesh,26,38.5,215,38.7,39.7,31709,39.7,39.2
tomato,2186,Uttar Pradesh,1,24.3,230,24.3,24.2,36508,24.2,25.1
tomato,2186,Uttar Pradesh,4,33.1,224,34.0,37.6,35771,37.6,36.9
tomato,2186,Uttar Pradesh,13,39.8,212,39.6,39.0,33847,39.0,37.3
tomato,2186,Uttar Pradesh,26,36.9,207,37.5,39.7,31709,39.7,39.2
tomato,2188,Uttar Pradesh,1,22.0,231,22.4,24.2,36508,24.2,25.1
tomato,2188,Uttar Pradesh,4,31.0,225,32.2,37.6,35771,37.6,36.9
tomato,2188,Uttar Pradesh,13,27.1,214,29.4,39.0,33847,39.0,37.3
tomato,2188,Uttar Pradesh,26,26.9,201,29.5,39.7,31709,39.7,39.2
tomato,2190,Uttar Pradesh,1,21.3,231,21.8,24.2,36508,24.2,25.1
tomato,2190,Uttar Pradesh,4,28.2,225,30.0,37.6,35771,37.6,36.9
tomato,2190,Uttar Pradesh,13,27.7,214,29.9,39.0,33847,39.0,37.3
tomato,2190,Uttar Pradesh,26,28.3,201,30.7,39.7,31709,39.7,39.2
tomato,2191,Uttar Pradesh,1,19.8,240,20.6,24.2,36508,24.2,25.1
tomato,2191,Uttar Pradesh,4,29.3,237,30.8,37.6,35771,37.6,36.9
tomato,2191,Uttar Pradesh,13,27.8,228,29.9,39.0,33847,39.0,37.3
tomato,2191,Uttar Pradesh,26,30.6,215,32.4,39.7,31709,39.7,39.2
tomato,2193,Uttar Pradesh,1,38.3,228,35.7,24.2,36508,24.2,25.1
tomato,2193,Uttar Pradesh,4,47.9,222,45.9,37.6,35771,37.6,36.9
tomato,2193,Uttar Pradesh,13,46.3,210,44.9,39.0,33847,39.0,37.3
tomato,2193,Uttar Pradesh,26,44.3,197,43.3,39.7,31709,39.7,39.2
tomato,2194,Uttar Pradesh,1,23.9,206,23.9,24.2,36508,24.2,25.1
tomato,2194,Uttar Pradesh,4,35.4,199,35.9,37.6,35771,37.6,36.9
tomato,2194,Uttar Pradesh,13,35.4,184,36.2,39.0,33847,39.0,37.3
tomato,2194,Uttar Pradesh,26,38.2,161,38.6,39.7,31709,39.7,39.2
tomato,2195,Uttar Pradesh,1,25.6,196,25.3,24.2,36508,24.2,25.1
tomato,2195,Uttar Pradesh,4,40.2,187,39.6,37.6,35771,37.6,36.9
tomato,2195,Uttar Pradesh,13,46.3,164,44.5,39.0,33847,39.0,37.3
tomato,2195,Uttar Pradesh,26,50.4,138,47.4,39.7,31709,39.7,39.2
tomato,2196,Uttar Pradesh,1,28.5,240,27.7,24.2,36508,24.2,25.1
tomato,2196,Uttar Pradesh,4,37.8,237,37.7,37.6,35771,37.6,36.9
tomato,2196,Uttar Pradesh,13,41.7,228,41.2,39.0,33847,39.0,37.3
tomato,2196,Uttar Pradesh,26,44.6,215,43.7,39.7,31709,39.7,39.2
tomato,2197,Uttar Pradesh,1,23.7,215,23.8,24.2,36508,24.2,25.1
tomato,2197,Uttar Pradesh,4,35.9,206,36.3,37.6,35771,37.6,36.9
tomato,2197,Uttar Pradesh,13,37.8,186,38.1,39.0,33847,39.0,37.3
tomato,2197,Uttar Pradesh,26,38.5,175,38.8,39.7,31709,39.7,39.2
tomato,2198,Uttar Pradesh,1,27.6,240,27.0,24.2,36508,24.2,25.1
tomato,2198,Uttar Pradesh,4,37.4,237,37.4,37.6,35771,37.6,36.9
tomato,2198,Uttar Pradesh,13,41.0,228,40.6,39.0,33847,39.0,37.3
tomato,2198,Uttar Pradesh,26,42.2,215,41.7,39.7,31709,39.7,39.2
tomato,2200,Uttar Pradesh,1,25.6,238,25.3,24.2,36508,24.2,25.1
tomato,2200,Uttar Pradesh,4,34.1,235,34.8,37.6,35771,37.6,36.9
tomato,2200,Uttar Pradesh,13,39.6,226,39.5,39.0,33847,39.0,37.3
tomato,2200,Uttar Pradesh,26,43.0,213,42.4,39.7,31709,39.7,39.2
tomato,2203,Uttar Pradesh,1,27.2,239,26.7,24.2,36508,24.2,25.1
