crop,market_id,market,horizon_weeks,n,mape,wape,diff_pts
onion,1852.0,Madlauda APMC,4,237,20.03,21.47,-1.43
onion,1852.0,Madlauda APMC,13,228,31.31,33.1,-1.78
onion,1852.0,Madlauda APMC,26,215,29.23,33.53,-4.31
onion,1853.0,Samalkha APMC,1,230,17.7,17.95,-0.25
onion,1853.0,Samalkha APMC,4,224,24.43,25.23,-0.81
onion,1853.0,Samalkha APMC,13,212,36.72,34.86,1.87
onion,1853.0,Samalkha APMC,26,199,32.31,34.71,-2.4
onion,1860.0,Meham APMC,1,240,18.58,17.73,0.85
onion,1860.0,Meham APMC,4,237,25.19,24.32,0.86
onion,1860.0,Meham APMC,13,228,38.36,36.6,1.76
onion,1860.0,Meham APMC,26,215,32.16,33.05,-0.89
onion,1864.0,Ganaur APMC,1,240,13.5,13.99,-0.49
onion,1864.0,Ganaur APMC,4,237,18.25,19.58,-1.33
onion,1864.0,Ganaur APMC,13,228,31.86,33.39,-1.54
onion,1864.0,Ganaur APMC,26,215,29.93,34.03,-4.1
onion,1868.0,Bowenpally APMC,1,83,15.71,16.5,-0.79
onion,1868.0,Bowenpally APMC,4,80,25.57,26.16,-0.59
onion,1868.0,Bowenpally APMC,13,71,59.02,55.48,3.54
onion,1868.0,Bowenpally APMC,26,58,84.53,72.84,11.69
onion,1894.0,Parner APMC,1,239,19.11,18.99,0.13
onion,1894.0,Parner APMC,4,236,25.69,25.86,-0.17
onion,1894.0,Parner APMC,13,227,39.11,39.39,-0.28
onion,1894.0,Parner APMC,26,214,42.9,42.19,0.71
onion,1895.0,Devala APMC,1,240,19.82,19.5,0.32
onion,1895.0,Devala APMC,4,237,27.3,27.58,-0.28
onion,1895.0,Devala APMC,13,228,39.18,40.4,-1.23
onion,1895.0,Devala APMC,26,215,43.18,43.49,-0.31
onion,1939.0,Ramtek APMC,1,240,16.52,16.8,-0.28
onion,1939.0,Ramtek APMC,4,237,20.46,22.45,-1.99
onion,1939.0,Ramtek APMC,13,228,30.39,33.51,-3.12
onion,1939.0,Ramtek APMC,26,215,33.95,37.49,-3.54
onion,1966.0,Gopiganj APMC,1,83,12.46,13.58,-1.12
onion,1966.0,Gopiganj APMC,4,80,21.2,21.41,-0.21
onion,1966.0,Gopiganj APMC,13,71,34.15,32.95,1.2
onion,1966.0,Gopiganj APMC,26,58,64.95,57.21,7.73
onion,1967.0,Karvi APMC,1,82,13.48,15.55,-2.07
onion,1967.0,Karvi APMC,4,79,20.79,22.76,-1.97
onion,1967.0,Karvi APMC,13,70,31.84,31.75,0.08
onion,1967.0,Karvi APMC,26,57,57.98,55.32,2.66
onion,1968.0,Mohammdi APMC,1,81,12.35,13.5,-1.15
onion,1968.0,Mohammdi APMC,4,78,22.84,23.15,-0.31
onion,1968.0,Mohammdi APMC,13,69,32.11,31.45,0.66
onion,1968.0,Mohammdi APMC,26,56,57.13,53.76,3.37
onion,1971.0,Aroor APMC,1,228,13.64,13.72,-0.07
onion,1971.0,Aroor APMC,4,222,17.34,18.1,-0.76
onion,1971.0,Aroor APMC,13,208,21.02,22.41,-1.39
onion,1971.0,Aroor APMC,26,195,27.21,29.95,-2.74
onion,1973.0,Kuruppanthura APMC,1,237,15.69,15.77,-0.08
onion,1973.0,Kuruppanthura APMC,4,234,22.2,22.66,-0.46
onion,1973.0,Kuruppanthura APMC,13,225,25.36,26.89,-1.53
onion,1973.0,Kuruppanthura APMC,26,212,30.2,33.7,-3.5
onion,1974.0,Chelakkara APMC,1,240,9.46,9.51,-0.05
onion,1974.0,Chelakkara APMC,4,237,13.26,13.65,-0.39
onion,1974.0,Chelakkara APMC,13,228,20.01,20.65,-0.64
onion,1974.0,Chelakkara APMC,26,215,25.12,26.99,-1.87
onion,1975.0,Munnar APMC,1,239,15.4,15.97,-0.57
onion,1975.0,Munnar APMC,4,236,17.38,18.51,-1.12
onion,1975.0,Munnar APMC,13,227,19.15,20.59,-1.44
onion,1975.0,Munnar APMC,26,214,25.93,27.24,-1.31
onion,1977.0,Kottakkal APMC,1,240,12.04,12.59,-0.55
onion,1977.0,Kottakkal APMC,4,237,17.93,18.45,-0.52
onion,1977.0,Kottakkal APMC,13,228,26.25,26.28,-0.02
onion,1977.0,Kottakkal APMC,26,215,30.2,31.44,-1.24
onion,1978.0,Angamaly APMC,1,240,9.19,10.03,-0.84
onion,1978.0,Angamaly APMC,4,237,13.84,15.52,-1.68
onion,1978.0,Angamaly APMC,13,228,19.12,21.2,-2.08
onion,1978.0,Angamaly APMC,26,215,24.32,27.86,-3.54
onion,1979.0,Kallachi APMC,1,240,13.86,13.28,0.57
onion,1979.0,Kallachi APMC,4,237,19.77,19.67,0.1
onion,1979.0,Kallachi APMC,13,228,29.5,28.49,1.0
onion,1979.0,Kallachi APMC,26,215,32.01,33.07,-1.06
onion,1980.0,Taliparamba APMC,1,109,10.14,10.87,-0.73
onion,1980.0,Taliparamba APMC,4,106,16.65,17.13,-0.48
onion,1980.0,Taliparamba APMC,13,97,21.96,22.78,-0.82
onion,1980.0,Taliparamba APMC,26,84,22.73,22.33,0.4
onion,1981.0,Neeleswaram APMC,1,240,10.77,10.82,-0.06
onion,1981.0,Neeleswaram APMC,4,237,15.4,15.9,-0.51
onion,1981.0,Neeleswaram APMC,13,228,21.72,22.64,-0.92
onion,1981.0,Neeleswaram APMC,26,215,24.77,26.87,-2.1
onion,1986.0,Madhavapuram APMC,1,240,15.69,16.63,-0.94
onion,1986.0,Madhavapuram APMC,4,237,20.37,22.12,-1.75
onion,1986.0,Madhavapuram APMC,13,228,23.77,24.99,-1.22
onion,1986.0,Madhavapuram APMC,26,215,28.66,30.51,-1.85
onion,2007.0,Piravam APMC,1,240,13.86,14.36,-0.5
onion,2007.0,Piravam APMC,4,237,18.41,19.32,-0.91
onion,2007.0,Piravam APMC,13,228,22.72,23.12,-0.4
onion,2007.0,Piravam APMC,26,215,27.46,29.55,-2.09
onion,2008.0,Aralamoodu APMC,1,240,10.11,10.53,-0.42
onion,2008.0,Aralamoodu APMC,4,237,13.1,13.83,-0.73
onion,2008.0,Aralamoodu APMC,13,228,18.39,19.16,-0.78
onion,2008.0,Aralamoodu APMC,26,215,24.27,26.74,-2.47
onion,2013.0,Anchal APMC,1,240,11.43,11.58,-0.14
onion,2013.0,Anchal APMC,4,237,13.86,14.05,-0.19
onion,2013.0,Anchal APMC,13,228,15.56,15.42,0.15
onion,2013.0,Anchal APMC,26,215,21.17,21.39,-0.22
onion,2015.0,Chengannur APMC,1,240,12.34,12.41,-0.07
onion,2015.0,Chengannur APMC,4,237,17.93,18.25,-0.33
onion,2015.0,Chengannur APMC,13,228,22.94,23.68,-0.74
onion,2015.0,Chengannur APMC,26,215,25.26,28.09,-2.83
onion,2016.0,Kayamkulam APMC,1,240,16.37,16.08,0.29
onion,2016.0,Kayamkulam APMC,4,237,22.06,21.59,0.47
onion,2016.0,Kayamkulam APMC,13,228,26.6,24.9,1.7
onion,2016.0,Kayamkulam APMC,26,215,28.49,28.77,-0.29
onion,2017.0,Harippad APMC,1,184,13.11,13.66,-0.56
onion,2017.0,Harippad APMC,4,178,15.49,16.34,-0.85
onion,2017.0,Harippad APMC,13,160,21.37,21.48,-0.11
onion,2017.0,Harippad APMC,26,134,20.74,21.85,-1.11
onion,2019.0,Pampady APMC,1,240,14.46,14.31,0.14
onion,2019.0,Pampady APMC,4,237,19.57,18.99,0.58
onion,2019.0,Pampady APMC,13,228,22.47,22.02,0.45
onion,2019.0,Pampady APMC,26,215,28.8,28.33,0.48
onion,2020.0,Ettumanoor APMC,1,240,13.66,13.8,-0.14
onion,2020.0,Ettumanoor APMC,4,237,18.25,17.78,0.47
onion,2020.0,Ettumanoor APMC,13,228,23.28,22.14,1.14
onion,2020.0,Ettumanoor APMC,26,215,28.39,28.65,-0.26
onion,2021.0,Kanjirappally APMC,1,240,13.31,13.46,-0.15
onion,2021.0,Kanjirappally APMC,4,237,19.6,20.54,-0.94
onion,2021.0,Kanjirappally APMC,13,228,25.52,26.87,-1.35
onion,2021.0,Kanjirappally APMC,26,215,29.16,31.99,-2.83
onion,2022.0,Pala APMC,1,240,11.72,12.26,-0.54
onion,2022.0,Pala APMC,4,237,17.44,18.82,-1.38
onion,2022.0,Pala APMC,13,228,21.75,23.81,-2.06
onion,2022.0,Pala APMC,26,215,27.04,30.38,-3.34
onion,2024.0,Chalakudy APMC,1,240,12.48,11.9,0.57
onion,2024.0,Chalakudy APMC,4,237,16.9,17.81,-0.91
onion,2024.0,Chalakudy APMC,13,228,24.3,24.38,-0.08
onion,2024.0,Chalakudy APMC,26,215,23.57,27.14,-3.57
onion,2025.0,Irinjalakkuda APMC,1,240,12.63,12.69,-0.06
onion,2025.0,Irinjalakkuda APMC,4,237,14.38,14.69,-0.32
onion,2025.0,Irinjalakkuda APMC,13,228,17.91,18.28,-0.37
onion,2025.0,Irinjalakkuda APMC,26,215,21.84,23.1,-1.26
onion,2026.0,Chavakkad APMC,1,240,9.42,9.83,-0.41
onion,2026.0,Chavakkad APMC,4,237,14.93,16.09,-1.17
onion,2026.0,Chavakkad APMC,13,228,19.43,20.89,-1.46
onion,2026.0,Chavakkad APMC,26,215,23.58,26.41,-2.84
onion,2027.0,Wadakkanchery APMC,1,240,9.96,10.37,-0.41
onion,2027.0,Wadakkanchery APMC,4,237,16.19,17.39,-1.19
onion,2027.0,Wadakkanchery APMC,13,228,22.12,23.22,-1.1
onion,2027.0,Wadakkanchery APMC,26,215,24.68,27.79,-3.11
onion,2035.0,Kanjangadu APMC,1,240,12.35,12.14,0.21
onion,2035.0,Kanjangadu APMC,4,237,18.06,18.32,-0.26
onion,2035.0,Kanjangadu APMC,13,228,26.91,26.83,0.09
onion,2035.0,Kanjangadu APMC,26,215,29.21,30.96,-1.76
onion,2036.0,Vamanapuram APMC,1,240,10.05,10.92,-0.87
onion,2036.0,Vamanapuram APMC,4,237,13.81,14.53,-0.72
onion,2036.0,Vamanapuram APMC,13,228,22.43,23.21,-0.78
onion,2036.0,Vamanapuram APMC,26,215,25.08,26.78,-1.7
onion,2039.0,Rahata APMC,1,240,20.55,19.6,0.95
onion,2039.0,Rahata APMC,4,237,28.66,28.22,0.44
onion,2039.0,Rahata APMC,13,228,40.42,40.09,0.33
onion,2039.0,Rahata APMC,26,215,43.43,41.8,1.63
onion,2076.0,Badnawar APMC,1,136,38.74,29.53,9.21
onion,2076.0,Badnawar APMC,4,133,48.73,37.51,11.23
onion,2076.0,Badnawar APMC,13,124,107.08,70.71,36.38
onion,2076.0,Badnawar APMC,26,111,163.14,93.89,69.24
onion,2086.0,Narsinghgarh APMC,1,240,37.63,28.79,8.84
onion,2086.0,Narsinghgarh APMC,4,237,56.83,39.43,17.4
onion,2086.0,Narsinghgarh APMC,13,228,88.83,58.22,30.62
onion,2086.0,Narsinghgarh APMC,26,215,94.54,63.02,31.52
onion,2088.0,Sailana APMC,1,240,35.84,29.2,6.64
onion,2088.0,Sailana APMC,4,237,51.26,39.74,11.52
onion,2088.0,Sailana APMC,13,228,76.97,55.94,21.03
onion,2088.0,Sailana APMC,26,215,82.81,59.44,23.37
onion,2097.0,Shajapur APMC,1,137,27.26,23.5,3.76
onion,2097.0,Shajapur APMC,4,134,40.15,31.96,8.19
onion,2097.0,Shajapur APMC,13,125,58.98,50.23,8.75
onion,2097.0,Shajapur APMC,26,112,78.96,59.55,19.4
onion,2103.0,Kalapipal APMC,1,240,47.04,33.07,13.97
onion,2103.0,Kalapipal APMC,4,237,72.35,47.71,24.64
onion,2103.0,Kalapipal APMC,13,228,112.17,66.79,45.38
onion,2103.0,Kalapipal APMC,26,215,119.71,70.04,49.67
onion,2130.0,Rahuri(Vambori) APMC,1,240,21.99,20.95,1.04
onion,2130.0,Rahuri(Vambori) APMC,4,237,33.88,30.98,2.9
onion,2130.0,Rahuri(Vambori) APMC,13,228,48.43,45.19,3.24
onion,2130.0,Rahuri(Vambori) APMC,26,215,53.45,47.21,6.24
onion,2139.0,Lasalgaon(Niphad) APMC,1,240,20.85,20.61,0.25
onion,2139.0,Lasalgaon(Niphad) APMC,4,237,28.37,28.45,-0.07
onion,2139.0,Lasalgaon(Niphad) APMC,13,228,41.09,41.7,-0.61
onion,2139.0,Lasalgaon(Niphad) APMC,26,215,44.95,44.89,0.06
onion,2141.0,Dindori(Vani) APMC,1,200,18.72,18.1,0.62
onion,2141.0,Dindori(Vani) APMC,4,188,24.88,24.78,0.1
onion,2141.0,Dindori(Vani) APMC,13,160,32.93,34.53,-1.59
onion,2141.0,Dindori(Vani) APMC,26,165,36.77,38.9,-2.14
onion,2142.0,Pimpalgaon Baswant(Saykheda) APMC,1,240,21.58,20.86,0.72
onion,2142.0,Pimpalgaon Baswant(Saykheda) APMC,4,237,30.95,29.81,1.14
onion,2142.0,Pimpalgaon Baswant(Saykheda) APMC,13,228,45.92,44.69,1.23
onion,2142.0,Pimpalgaon Baswant(Saykheda) APMC,26,215,50.26,47.48,2.78
onion,2146.0,Junnar(Otur) APMC,1,239,17.46,17.9,-0.43
onion,2146.0,Junnar(Otur) APMC,4,236,23.76,25.02,-1.26
onion,2146.0,Junnar(Otur) APMC,13,227,33.49,36.06,-2.58
onion,2146.0,Junnar(Otur) APMC,26,214,35.97,38.42,-2.45
onion,2147.0,Khed(Chakan) APMC,1,240,18.34,18.22,0.12
onion,2147.0,Khed(Chakan) APMC,4,237,23.96,24.09,-0.13
onion,2147.0,Khed(Chakan) APMC,13,228,35.44,36.52,-1.08
onion,2147.0,Khed(Chakan) APMC,26,215,41.06,40.54,0.51
onion,2148.0,Pune(Pimpri) APMC,1,240,17.84,18.08,-0.24
onion,2148.0,Pune(Pimpri) APMC,4,237,25.43,25.8,-0.38
onion,2148.0,Pune(Pimpri) APMC,13,228,40.7,40.43,0.27
onion,2148.0,Pune(Pimpri) APMC,26,215,40.51,40.96,-0.45
onion,2149.0,Pune(Khadiki) APMC,1,240,14.61,14.86,-0.25
onion,2149.0,Pune(Khadiki) APMC,4,237,21.63,21.1,0.54
onion,2149.0,Pune(Khadiki) APMC,13,228,41.29,39.06,2.23
onion,2149.0,Pune(Khadiki) APMC,26,215,46.99,40.92,6.07
onion,2150.0,"Sangli(Phale, Bhajipala Market) APMC",1,240,17.15,16.91,0.24
onion,2150.0,"Sangli(Phale, Bhajipala Market) APMC",4,237,25.92,25.25,0.67
onion,2150.0,"Sangli(Phale, Bhajipala Market) APMC",13,228,38.54,37.71,0.83
onion,2150.0,"Sangli(Phale, Bhajipala Market) APMC",26,215,43.15,40.28,2.87
onion,2163.0,Chandrapur(Ganjwad) APMC,1,240,15.63,16.47,-0.83
onion,2163.0,Chandrapur(Ganjwad) APMC,4,237,21.65,23.04,-1.39
onion,2163.0,Chandrapur(Ganjwad) APMC,13,228,28.43,32.04,-3.62
onion,2163.0,Chandrapur(Ganjwad) APMC,26,215,27.34,32.38,-5.04
onion,2173.0,Kathua APMC,1,240,15.23,15.15,0.08
onion,2173.0,Kathua APMC,4,237,22.15,21.9,0.25
onion,2173.0,Kathua APMC,13,228,38.99,36.38,2.61
onion,2173.0,Kathua APMC,26,215,36.79,37.07,-0.28
onion,2176.0,Thrippunithura APMC,1,240,10.92,11.24,-0.32
onion,2176.0,Thrippunithura APMC,4,237,17.52,18.19,-0.67
onion,2176.0,Thrippunithura APMC,13,228,24.63,24.96,-0.34
onion,2176.0,Thrippunithura APMC,26,215,29.78,31.34,-1.56
onion,2177.0,Pattambi APMC,1,240,12.18,12.15,0.03
onion,2177.0,Pattambi APMC,4,237,17.42,17.58,-0.16
onion,2177.0,Pattambi APMC,13,228,23.37,23.51,-0.14
onion,2177.0,Pattambi APMC,26,215,25.02,27.74,-2.72
onion,2181.0,Khekda APMC,1,83,11.64,12.52,-0.88
onion,2181.0,Khekda APMC,4,80,18.48,19.42,-0.95
onion,2181.0,Khekda APMC,13,71,30.77,30.74,0.03
onion,2181.0,Khekda APMC,26,58,51.93,50.22,1.71
onion,2182.0,Jahangirabad APMC,1,83,12.21,13.34,-1.12
onion,2182.0,Jahangirabad APMC,4,80,18.73,19.57,-0.85
onion,2182.0,Jahangirabad APMC,13,71,29.55,29.38,0.17
onion,2182.0,Jahangirabad APMC,26,58,48.6,45.82,2.78
onion,2183.0,Siyana APMC,1,82,11.64,11.89,-0.25
onion,2183.0,Siyana APMC,4,79,20.19,19.8,0.38
onion,2183.0,Siyana APMC,13,70,30.68,29.29,1.39
onion,2183.0,Siyana APMC,26,57,51.53,48.11,3.42
onion,2184.0,Sikanderabad APMC,1,77,15.25,16.17,-0.92
onion,2184.0,Sikanderabad APMC,4,72,20.35,22.1,-1.75
onion,2184.0,Sikanderabad APMC,13,63,29.31,28.75,0.57
onion,2184.0,Sikanderabad APMC,26,50,41.6,38.6,3.0
onion,2185.0,Anoop Shahar APMC,1,83,12.7,13.69,-0.98
onion,2185.0,Anoop Shahar APMC,4,80,17.79,18.38,-0.6
onion,2185.0,Anoop Shahar APMC,13,71,23.88,23.65,0.24
onion,2185.0,Anoop Shahar APMC,26,58,33.36,31.86,1.5
onion,2186.0,Sikarpur APMC,1,83,14.28,14.69,-0.41
onion,2186.0,Sikarpur APMC,4,80,22.13,21.91,0.22
onion,2186.0,Sikarpur APMC,13,71,35.46,33.96,1.51
onion,2186.0,Sikarpur APMC,26,58,69.41,64.34,5.08
onion,2188.0,Chutmalpur APMC,1,72,10.07,10.4,-0.33
onion,2188.0,Chutmalpur APMC,4,66,13.3,13.51,-0.21
onion,2188.0,Chutmalpur APMC,13,54,18.65,18.78,-0.13
onion,2188.0,Chutmalpur APMC,26,41,34.5,33.52,0.98
onion,2190.0,Kairana APMC,1,83,11.45,11.55,-0.1
onion,2190.0,Kairana APMC,4,80,17.71,17.48,0.23
onion,2190.0,Kairana APMC,13,71,31.86,30.8,1.06
onion,2190.0,Kairana APMC,26,58,67.62,65.15,2.47
onion,2191.0,Thanabhavan APMC,1,82,17.06,18.05,-0.99
onion,2191.0,Thanabhavan APMC,4,79,26.21,26.85,-0.65
onion,2191.0,Thanabhavan APMC,13,70,36.6,35.31,1.29
onion,2191.0,Thanabhavan APMC,26,57,65.25,58.39,6.86
onion,2193.0,Fatehabad APMC,1,81,13.27,13.27,-0.0
onion,2193.0,Fatehabad APMC,4,78,18.53,18.0,0.53
onion,2193.0,Fatehabad APMC,13,69,31.64,30.43,1.2
onion,2193.0,Fatehabad APMC,26,56,60.61,57.53,3.08
onion,2194.0,Achnera APMC,1,65,13.28,14.32,-1.03
onion,2194.0,Achnera APMC,4,58,20.81,21.03,-0.22
onion,2194.0,Achnera APMC,13,47,34.45,32.94,1.51
onion,2194.0,Achnera APMC,26,41,46.14,42.67,3.47
onion,2195.0,Khairagarh APMC,1,83,18.1,19.27,-1.17
onion,2195.0,Khairagarh APMC,4,80,28.82,28.56,0.26
onion,2195.0,Khairagarh APMC,13,71,48.56,45.1,3.46
onion,2195.0,Khairagarh APMC,26,58,77.27,70.74,6.53
onion,2196.0,Jagnair APMC,1,83,10.78,10.64,0.14
onion,2196.0,Jagnair APMC,4,80,12.53,12.54,-0.02
onion,2196.0,Jagnair APMC,13,71,22.73,22.96,-0.23
onion,2196.0,Jagnair APMC,26,58,39.01,37.23,1.78
onion,2198.0,Samsabad APMC,1,83,13.6,13.59,0.01
onion,2198.0,Samsabad APMC,4,80,25.11,24.01,1.1
onion,2198.0,Samsabad APMC,13,71,48.2,45.79,2.41
onion,2198.0,Samsabad APMC,26,58,88.59,83.21,5.38
onion,2200.0,Shadabad APMC,1,81,15.06,16.38,-1.32
onion,2200.0,Shadabad APMC,4,78,26.45,26.73,-0.28
onion,2200.0,Shadabad APMC,13,69,46.13,42.86,3.27
onion,2200.0,Shadabad APMC,26,56,78.39,70.99,7.4
onion,2203.0,Awagarh APMC,1,82,13.89,14.03,-0.13
onion,2203.0,Awagarh APMC,4,79,19.3,19.31,-0.01
onion,2203.0,Awagarh APMC,13,70,27.88,26.24,1.64
onion,2203.0,Awagarh APMC,26,57,33.08,29.16,3.92
onion,2209.0,Dhanaura APMC,1,83,14.35,14.37,-0.02
onion,2209.0,Dhanaura APMC,4,80,23.3,22.76,0.54
onion,2209.0,Dhanaura APMC,13,71,29.9,27.62,2.28
onion,2209.0,Dhanaura APMC,26,58,45.25,38.48,6.77
onion,2212.0,Anwala APMC,1,82,14.65,14.79,-0.14
onion,2212.0,Anwala APMC,4,79,23.35,22.44,0.91
onion,2212.0,Anwala APMC,13,70,39.19,37.33,1.86
onion,2212.0,Anwala APMC,26,57,75.27,70.37,4.9
onion,2216.0,Shahaswan APMC,1,80,11.08,12.34,-1.26
onion,2216.0,Shahaswan APMC,4,77,18.63,19.72,-1.09
onion,2216.0,Shahaswan APMC,13,68,29.98,29.98,0.0
onion,2216.0,Shahaswan APMC,26,55,50.44,49.03,1.41
onion,2219.0,Uttaripura APMC,1,68,13.54,14.24,-0.7
onion,2219.0,Uttaripura APMC,4,62,21.24,21.59,-0.35
onion,2219.0,Uttaripura APMC,13,45,40.13,38.03,2.09
onion,2219.0,Uttaripura APMC,26,43,56.1,53.28,2.82
onion,2221.0,Kamlaganj APMC,1,83,16.63,17.29,-0.66
onion,2221.0,Kamlaganj APMC,4,80,24.21,24.15,0.06
onion,2221.0,Kamlaganj APMC,13,71,34.49,32.44,2.06
onion,2221.0,Kamlaganj APMC,26,58,54.8,49.88,4.92
onion,2223.0,Achalda APMC,1,70,13.58,14.2,-0.62
onion,2223.0,Achalda APMC,4,67,22.44,22.04,0.41
onion,2223.0,Achalda APMC,13,58,33.25,31.57,1.68
onion,2223.0,Achalda APMC,26,45,53.83,49.59,4.24
onion,2225.0,Lalganj APMC,1,81,12.32,13.6,-1.27
onion,2225.0,Lalganj APMC,4,78,23.75,24.64,-0.88
onion,2225.0,Lalganj APMC,13,69,40.96,40.29,0.67
onion,2225.0,Lalganj APMC,26,56,80.16,76.2,3.96
onion,2226.0,Bachranwa APMC,1,63,8.95,10.32,-1.37
onion,2226.0,Bachranwa APMC,4,57,17.17,18.07,-0.9
onion,2226.0,Bachranwa APMC,13,47,33.01,32.35,0.67
onion,2226.0,Bachranwa APMC,26,40,46.11,45.12,0.99
onion,2227.0,Salon APMC,1,81,10.97,12.36,-1.39
onion,2227.0,Salon APMC,4,78,17.45,18.46,-1.0
onion,2227.0,Salon APMC,13,69,27.27,26.92,0.35
onion,2227.0,Salon APMC,26,56,48.64,47.6,1.03
onion,2228.0,Viswan APMC,1,81,15.31,16.68,-1.37
onion,2228.0,Viswan APMC,4,78,19.0,20.35,-1.36
onion,2228.0,Viswan APMC,13,69,29.69,30.33,-0.63
onion,2228.0,Viswan APMC,26,56,50.82,47.75,3.07
onion,2229.0,Hargaon (Laharpur) APMC,1,81,14.68,16.13,-1.45
onion,2229.0,Hargaon (Laharpur) APMC,4,78,24.34,24.55,-0.21
onion,2229.0,Hargaon (Laharpur) APMC,13,69,43.09,40.67,2.42
onion,2229.0,Hargaon (Laharpur) APMC,26,56,73.04,67.95,5.1
onion,2231.0,Maigalganj APMC,1,73,19.24,20.19,-0.95
onion,2231.0,Maigalganj APMC,4,67,23.86,25.43,-1.57
onion,2231.0,Maigalganj APMC,13,55,31.46,30.93,0.53
onion,2231.0,Maigalganj APMC,26,42,35.79,28.14,7.64
onion,2239.0,Rudauli APMC,1,69,11.22,13.55,-2.32
onion,2239.0,Rudauli APMC,4,63,18.64,21.1,-2.46
onion,2239.0,Rudauli APMC,13,47,28.57,28.71,-0.14
onion,2239.0,Rudauli APMC,26,35,65.52,63.28,2.24
onion,2240.0,Nawabganj APMC,1,83,16.86,17.24,-0.38
onion,2240.0,Nawabganj APMC,4,80,21.42,21.86,-0.44
onion,2240.0,Nawabganj APMC,13,71,30.53,29.47,1.06
onion,2240.0,Nawabganj APMC,26,58,45.17,40.74,4.43
onion,2243.0,Ahirora APMC,1,83,17.68,19.79,-2.11
onion,2243.0,Ahirora APMC,4,80,27.93,29.73,-1.8
onion,2243.0,Ahirora APMC,13,71,50.56,48.31,2.25
onion,2243.0,Ahirora APMC,26,58,88.62,81.19,7.43
onion,2244.0,Doharighat APMC,1,83,21.38,20.98,0.4
onion,2244.0,Doharighat APMC,4,80,24.62,24.62,-0.0
onion,2244.0,Doharighat APMC,13,71,25.75,24.45,1.3
onion,2244.0,Doharighat APMC,26,58,30.38,22.54,7.84
onion,2245.0,Rasda APMC,1,81,11.72,13.21,-1.5
onion,2245.0,Rasda APMC,4,78,17.73,19.01,-1.28
onion,2245.0,Rasda APMC,13,69,29.69,29.31,0.38
onion,2245.0,Rasda APMC,26,56,37.76,34.43,3.33
onion,2249.0,Khalilabad APMC,1,78,12.82,13.54,-0.72
onion,2249.0,Khalilabad APMC,4,75,16.77,17.0,-0.23
onion,2249.0,Khalilabad APMC,13,66,26.26,26.17,0.09
onion,2249.0,Khalilabad APMC,26,53,48.6,44.8,3.8
onion,2250.0,Gadaura APMC,1,68,9.44,10.34,-0.9
onion,2250.0,Gadaura APMC,4,62,16.52,17.07,-0.55
onion,2250.0,Gadaura APMC,13,46,27.54,27.78,-0.24
onion,2250.0,Gadaura APMC,26,35,59.0,59.36,-0.36
onion,2252.0,Payagpur APMC,1,83,16.15,16.68,-0.53
onion,2252.0,Payagpur APMC,4,80,22.41,22.05,0.36
onion,2252.0,Payagpur APMC,13,71,28.58,26.42,2.16
onion,2252.0,Payagpur APMC,26,58,40.37,35.43,4.95
onion,2266.0,Kalyani APMC,1,83,14.72,16.4,-1.68
onion,2266.0,Kalyani APMC,4,80,23.76,25.25,-1.49
onion,2266.0,Kalyani APMC,13,71,27.7,28.61,-0.91
onion,2266.0,Kalyani APMC,26,58,21.52,20.82,0.7
onion,2268.0,Baruipur(Canning) APMC,1,83,12.06,13.32,-1.25
onion,2268.0,Baruipur(Canning) APMC,4,80,19.88,21.44,-1.56
onion,2268.0,Baruipur(Canning) APMC,13,71,24.23,25.36,-1.12
onion,2268.0,Baruipur(Canning) APMC,26,58,16.38,17.67,-1.29
onion,2269.0,Uluberia APMC,1,83,13.1,14.65,-1.55
onion,2269.0,Uluberia APMC,4,80,19.87,21.91,-2.04
onion,2269.0,Uluberia APMC,13,71,23.19,24.67,-1.48
onion,2269.0,Uluberia APMC,26,58,15.77,18.23,-2.46
onion,2270.0,Sheoraphuly APMC,1,83,14.78,15.84,-1.06
onion,2270.0,Sheoraphuly APMC,4,80,21.64,22.98,-1.35
onion,2270.0,Sheoraphuly APMC,13,71,24.88,24.38,0.5
onion,2270.0,Sheoraphuly APMC,26,58,32.38,29.66,2.72
onion,2318.0,Rajgarh APMC,1,221,44.31,34.63,9.68
onion,2318.0,Rajgarh APMC,4,215,65.06,46.45,18.61
onion,2318.0,Rajgarh APMC,13,197,101.9,71.28,30.62
onion,2318.0,Rajgarh APMC,26,182,113.95,73.0,40.95
onion,2325.0,Shamgarh APMC,1,137,40.47,24.23,16.24
onion,2325.0,Shamgarh APMC,4,134,59.29,33.73,25.56
onion,2325.0,Shamgarh APMC,13,125,121.67,55.25,66.42
onion,2325.0,Shamgarh APMC,26,112,170.53,67.08,103.45
onion,2422.0,Thirupathur APMC,1,83,10.12,10.73,-0.6
onion,2422.0,Thirupathur APMC,4,80,12.49,13.31,-0.82
onion,2422.0,Thirupathur APMC,13,71,16.79,17.04,-0.25
onion,2422.0,Thirupathur APMC,26,58,9.48,9.82,-0.35
onion,2441.0,Ambala City(Subji Mandi) APMC,1,209,21.43,22.38,-0.96
onion,2441.0,Ambala City(Subji Mandi) APMC,4,203,27.12,27.64,-0.52
onion,2441.0,Ambala City(Subji Mandi) APMC,13,185,45.12,41.11,4.01
onion,2441.0,Ambala City(Subji Mandi) APMC,26,159,42.07,37.01,5.05
