crop,market_id,state,horizon_weeks,market_wape_raw,market_n,market_wape_shrunk,state_wape_raw,state_n,state_wape_shrunk,crop_wape_raw
tomato,3374,Gujarat,13,54.5,132,51.9,45.5,4524,45.3,38.4
tomato,3374,Gujarat,26,50.3,114,49.0,46.3,4226,46.1,39.8
tomato,3393,Keralam,1,19.3,139,20.3,23.0,14796,23.0,25.1
tomato,3393,Keralam,4,30.9,136,31.5,32.9,14568,32.9,35.3
tomato,3393,Keralam,13,29.8,127,31.3,35.0,13931,35.0,38.4
tomato,3393,Keralam,26,32.6,114,33.7,36.2,13103,36.2,39.8
tomato,3394,Keralam,1,19.1,140,20.1,23.0,14796,23.0,25.1
tomato,3394,Keralam,4,31.2,137,31.7,32.9,14568,32.9,35.3
tomato,3394,Keralam,13,32.4,128,33.2,35.0,13931,35.0,38.4
tomato,3394,Keralam,26,34.2,115,34.9,36.2,13103,36.2,39.8
tomato,3445,NCT of Delhi,1,27.8,242,27.9,28.5,723,28.1,25.1
tomato,3445,NCT of Delhi,4,37.3,239,37.6,39.5,711,39.0,35.3
tomato,3445,NCT of Delhi,13,37.1,230,37.5,39.3,675,39.2,38.4
tomato,3445,NCT of Delhi,26,40.8,217,40.9,41.8,623,41.5,39.8
tomato,3449,Maharashtra,1,31.0,242,31.0,31.3,9809,31.2,25.1
tomato,3449,Maharashtra,4,43.2,239,43.0,42.3,9641,42.3,35.3
tomato,3449,Maharashtra,13,45.3,230,45.2,45.0,9214,44.9,38.4
tomato,3449,Maharashtra,26,47.1,217,47.4,48.7,8666,48.6,39.8
tomato,3450,Maharashtra,1,32.4,242,32.2,31.3,9809,31.2,25.1
tomato,3450,Maharashtra,4,43.7,239,43.5,42.3,9641,42.3,35.3
tomato,3450,Maharashtra,13,46.4,230,46.2,45.0,9214,44.9,38.4
tomato,3450,Maharashtra,26,50.8,217,50.4,48.7,8666,48.6,39.8
tomato,3452,Maharashtra,1,31.7,193,31.6,31.3,9809,31.2,25.1
tomato,3452,Maharashtra,4,39.6,190,40.2,42.3,9641,42.3,35.3
tomato,3452,Maharashtra,13,46.4,181,46.1,45.0,9214,44.9,38.4
tomato,3452,Maharashtra,26,49.7,168,49.4,48.7,8666,48.6,39.8
tomato,3517,Himachal Pradesh,1,26.8,40,25.6,24.6,4406,24.6,25.1
tomato,3517,Himachal Pradesh,4,29.9,37,32.7,34.6,4325,34.6,35.3
tomato,3517,Himachal Pradesh,13,34.2,28,36.2,37.2,4103,37.2,38.4
tomato,3517,Himachal Pradesh,26,46.5,15,38.9,36.6,3828,36.7,39.8
tomato,3626,Rajasthan,1,20.1,71,22.7,26.4,5677,26.4,25.1
tomato,3626,Rajasthan,4,26.2,68,30.8,36.7,5551,36.7,35.3
tomato,3626,Rajasthan,13,33.0,59,36.1,39.7,5221,39.7,38.4
tomato,3626,Rajasthan,26,43.8,46,41.9,40.3,4836,40.3,39.8
tomato,3673,Tripura,1,20.3,242,20.4,20.5,2124,20.7,25.1
tomato,3673,Tripura,4,30.9,239,31.0,31.1,2088,31.3,35.3
tomato,3673,Tripura,13,38.1,230,37.8,36.6,1994,36.7,38.4
tomato,3673,Tripura,26,37.1,217,37.0,36.5,1868,36.6,39.8
tomato,3680,Tripura,1,20.7,242,20.7,20.5,2124,20.7,25.1
tomato,3680,Tripura,4,30.0,239,30.2,31.1,2088,31.3,35.3
tomato,3680,Tripura,13,31.8,230,32.7,36.6,1994,36.7,38.4
tomato,3680,Tripura,26,31.5,217,32.5,36.5,1868,36.6,39.8
tomato,4055,Tamil Nadu,1,21.9,109,22.6,24.1,17719,24.1,25.1
tomato,4055,Tamil Nadu,4,36.0,106,34.4,31.2,17044,31.2,35.3
tomato,4055,Tamil Nadu,13,33.4,97,33.9,34.8,15116,34.8,38.4
tomato,4055,Tamil Nadu,26,39.1,84,38.0,36.2,12547,36.2,39.8
tomato,4056,Tamil Nadu,1,19.7,109,21.1,24.1,17719,24.1,25.1
tomato,4056,Tamil Nadu,4,33.7,106,32.9,31.2,17044,31.2,35.3
tomato,4056,Tamil Nadu,13,34.1,97,34.4,34.8,15116,34.8,38.4
tomato,4056,Tamil Nadu,26,39.4,84,38.2,36.2,12547,36.2,39.8
tomato,4057,Tamil Nadu,1,27.7,79,26.3,24.1,17719,24.1,25.1
tomato,4057,Tamil Nadu,4,28.9,73,29.9,31.2,17044,31.2,35.3
tomato,4057,Tamil Nadu,13,32.4,55,33.6,34.8,15116,34.8,38.4
tomato,4057,Tamil Nadu,26,13.7,29,28.1,36.2,12547,36.2,39.8
tomato,4058,Tamil Nadu,1,26.3,109,25.5,24.1,17719,24.1,25.1
tomato,4058,Tamil Nadu,4,30.6,106,30.8,31.2,17044,31.2,35.3
tomato,4058,Tamil Nadu,13,35.5,97,35.3,34.8,15116,34.8,38.4
tomato,4058,Tamil Nadu,26,35.0,84,35.5,36.2,12547,36.2,39.8
tomato,4059,Tamil Nadu,1,28.4,109,27.0,24.1,17719,24.1,25.1
tomato,4059,Tamil Nadu,4,33.1,106,32.4,31.2,17044,31.2,35.3
tomato,4059,Tamil Nadu,13,38.7,97,37.4,34.8,15116,34.8,38.4
tomato,4059,Tamil Nadu,26,37.3,84,36.9,36.2,12547,36.2,39.8
tomato,4060,Tamil Nadu,1,25.8,109,25.2,24.1,17719,24.1,25.1
tomato,4060,Tamil Nadu,4,31.7,106,31.5,31.2,17044,31.2,35.3
tomato,4060,Tamil Nadu,13,35.4,97,35.2,34.8,15116,34.8,38.4
tomato,4060,Tamil Nadu,26,37.0,84,36.7,36.2,12547,36.2,39.8
tomato,4061,Tamil Nadu,1,26.2,92,25.4,24.1,17719,24.1,25.1
tomato,4061,Tamil Nadu,4,26.6,86,28.3,31.2,17044,31.2,35.3
tomato,4061,Tamil Nadu,13,27.3,68,30.6,34.8,15116,34.8,38.4
tomato,4061,Tamil Nadu,26,19.9,54,27.9,36.2,12547,36.2,39.8
tomato,4062,Tamil Nadu,1,25.2,109,24.8,24.1,17719,24.1,25.1
tomato,4062,Tamil Nadu,4,29.4,106,30.0,31.2,17044,31.2,35.3
tomato,4062,Tamil Nadu,13,34.6,97,34.7,34.8,15116,34.8,38.4
tomato,4062,Tamil Nadu,26,33.2,84,34.3,36.2,12547,36.2,39.8
tomato,4063,Tamil Nadu,1,26.5,109,25.7,24.1,17719,24.1,25.1
tomato,4063,Tamil Nadu,4,30.6,106,30.8,31.2,17044,31.2,35.3
tomato,4063,Tamil Nadu,13,37.3,97,36.4,34.8,15116,34.8,38.4
tomato,4063,Tamil Nadu,26,33.4,84,34.5,36.2,12547,36.2,39.8
tomato,4064,Tamil Nadu,1,26.0,82,25.2,24.1,17719,24.1,25.1
tomato,4064,Tamil Nadu,4,27.2,76,28.8,31.2,17044,31.2,35.3
tomato,4064,Tamil Nadu,13,28.5,58,31.5,34.8,15116,34.8,38.4
tomato,4064,Tamil Nadu,26,16.7,34,28.5,36.2,12547,36.2,39.8
tomato,4065,Tamil Nadu,1,24.4,109,24.3,24.1,17719,24.1,25.1
tomato,4065,Tamil Nadu,4,29.8,106,30.2,31.2,17044,31.2,35.3
tomato,4065,Tamil Nadu,13,34.7,97,34.7,34.8,15116,34.8,38.4
tomato,4065,Tamil Nadu,26,37.7,84,37.1,36.2,12547,36.2,39.8
tomato,4066,Tamil Nadu,1,21.8,98,22.6,24.1,17719,24.1,25.1
tomato,4066,Tamil Nadu,4,30.3,92,30.6,31.2,17044,31.2,35.3
tomato,4066,Tamil Nadu,13,30.4,79,32.1,34.8,15116,34.8,38.4
tomato,4066,Tamil Nadu,26,34.2,66,35.1,36.2,12547,36.2,39.8
tomato,4067,Tamil Nadu,1,23.8,109,23.9,24.1,17719,24.1,25.1
tomato,4067,Tamil Nadu,4,31.4,106,31.4,31.2,17044,31.2,35.3
tomato,4067,Tamil Nadu,13,34.2,97,34.4,34.8,15116,34.8,38.4
tomato,4067,Tamil Nadu,26,35.8,84,35.9,36.2,12547,36.2,39.8
tomato,4068,Tamil Nadu,1,22.4,109,22.9,24.1,17719,24.1,25.1
tomato,4068,Tamil Nadu,4,28.8,106,29.6,31.2,17044,31.2,35.3
tomato,4068,Tamil Nadu,13,34.1,97,34.4,34.8,15116,34.8,38.4
tomato,4068,Tamil Nadu,26,33.9,84,34.8,36.2,12547,36.2,39.8
tomato,4069,Tamil Nadu,1,20.2,28,22.7,24.1,17719,24.1,25.1
tomato,4069,Tamil Nadu,4,34.2,25,32.1,31.2,17044,31.2,35.3
tomato,4069,Tamil Nadu,13,48.3,16,38.0,34.8,15116,34.8,38.4
tomato,4069,Tamil Nadu,26,58.4,3,37.4,36.2,12547,36.2,39.8
tomato,4070,Tamil Nadu,1,29.8,109,27.9,24.1,17719,24.1,25.1
tomato,4070,Tamil Nadu,4,34.6,106,33.5,31.2,17044,31.2,35.3
tomato,4070,Tamil Nadu,13,41.4,97,39.1,34.8,15116,34.8,38.4
tomato,4070,Tamil Nadu,26,44.1,84,41.1,36.2,12547,36.2,39.8
tomato,4071,Tamil Nadu,1,29.1,109,27.5,24.1,17719,24.1,25.1
tomato,4071,Tamil Nadu,4,34.7,106,33.5,31.2,17044,31.2,35.3
tomato,4071,Tamil Nadu,13,41.1,97,38.9,34.8,15116,34.8,38.4
tomato,4071,Tamil Nadu,26,42.0,84,39.8,36.2,12547,36.2,39.8
tomato,4072,Tamil Nadu,1,29.6,87,27.5,24.1,17719,24.1,25.1
tomato,4072,Tamil Nadu,4,34.1,78,32.9,31.2,17044,31.2,35.3
tomato,4072,Tamil Nadu,13,41.7,67,38.7,34.8,15116,34.8,38.4
tomato,4072,Tamil Nadu,26,35.9,48,36.1,36.2,12547,36.2,39.8
tomato,4073,Tamil Nadu,1,25.5,109,25.0,24.1,17719,24.1,25.1
tomato,4073,Tamil Nadu,4,31.5,106,31.4,31.2,17044,31.2,35.3
tomato,4073,Tamil Nadu,13,37.6,97,36.7,34.8,15116,34.8,38.4
tomato,4073,Tamil Nadu,26,39.0,84,37.9,36.2,12547,36.2,39.8
tomato,4074,Tamil Nadu,1,26.5,99,25.7,24.1,17719,24.1,25.1
tomato,4074,Tamil Nadu,4,31.0,93,31.1,31.2,17044,31.2,35.3
tomato,4074,Tamil Nadu,13,39.5,81,37.6,34.8,15116,34.8,38.4
tomato,4074,Tamil Nadu,26,42.0,68,39.5,36.2,12547,36.2,39.8
tomato,4075,Tamil Nadu,1,23.5,109,23.7,24.1,17719,24.1,25.1
tomato,4075,Tamil Nadu,4,29.9,106,30.3,31.2,17044,31.2,35.3
tomato,4075,Tamil Nadu,13,35.3,97,35.1,34.8,15116,34.8,38.4
tomato,4075,Tamil Nadu,26,38.6,84,37.7,36.2,12547,36.2,39.8
tomato,4076,Tamil Nadu,1,28.0,109,26.7,24.1,17719,24.1,25.1
tomato,4076,Tamil Nadu,4,30.9,106,31.0,31.2,17044,31.2,35.3
tomato,4076,Tamil Nadu,13,36.4,97,35.9,34.8,15116,34.8,38.4
tomato,4076,Tamil Nadu,26,37.9,84,37.3,36.2,12547,36.2,39.8
tomato,4077,Tamil Nadu,1,25.2,109,24.9,24.1,17719,24.1,25.1
tomato,4077,Tamil Nadu,4,31.0,106,31.1,31.2,17044,31.2,35.3
tomato,4077,Tamil Nadu,13,35.5,97,35.3,34.8,15116,34.8,38.4
tomato,4077,Tamil Nadu,26,38.8,84,37.8,36.2,12547,36.2,39.8
tomato,4080,Tamil Nadu,1,27.8,109,26.6,24.1,17719,24.1,25.1
tomato,4080,Tamil Nadu,4,34.4,106,33.4,31.2,17044,31.2,35.3
tomato,4080,Tamil Nadu,13,39.0,97,37.5,34.8,15116,34.8,38.4
tomato,4080,Tamil Nadu,26,39.6,84,38.3,36.2,12547,36.2,39.8
tomato,4081,Tamil Nadu,1,27.2,83,26.0,24.1,17719,24.1,25.1
tomato,4081,Tamil Nadu,4,31.1,77,31.2,31.2,17044,31.2,35.3
tomato,4081,Tamil Nadu,13,36.3,59,35.6,34.8,15116,34.8,38.4
tomato,4081,Tamil Nadu,26,31.7,36,34.4,36.2,12547,36.2,39.8
tomato,4082,Tamil Nadu,1,25.2,109,24.9,24.1,17719,24.1,25.1
tomato,4082,Tamil Nadu,4,31.8,106,31.6,31.2,17044,31.2,35.3
tomato,4082,Tamil Nadu,13,35.6,97,35.3,34.8,15116,34.8,38.4
tomato,4082,Tamil Nadu,26,37.1,84,36.7,36.2,12547,36.2,39.8
tomato,4083,Tamil Nadu,1,25.3,80,24.8,24.1,17719,24.1,25.1
tomato,4083,Tamil Nadu,4,30.9,73,31.0,31.2,17044,31.2,35.3
tomato,4083,Tamil Nadu,13,34.1,58,34.5,34.8,15116,34.8,38.4
tomato,4083,Tamil Nadu,26,18.8,35,29.2,36.2,12547,36.2,39.8
tomato,4084,Tamil Nadu,1,26.8,109,25.9,24.1,17719,24.1,25.1
tomato,4084,Tamil Nadu,4,30.9,106,31.0,31.2,17044,31.2,35.3
tomato,4084,Tamil Nadu,13,33.5,97,33.9,34.8,15116,34.8,38.4
tomato,4084,Tamil Nadu,26,36.0,84,36.1,36.2,12547,36.2,39.8
tomato,4085,Tamil Nadu,1,24.0,109,24.0,24.1,17719,24.1,25.1
tomato,4085,Tamil Nadu,4,30.7,106,30.9,31.2,17044,31.2,35.3
tomato,4085,Tamil Nadu,13,34.7,97,34.7,34.8,15116,34.8,38.4
tomato,4085,Tamil Nadu,26,36.8,84,36.6,36.2,12547,36.2,39.8
tomato,4086,Tamil Nadu,1,31.1,79,28.3,24.1,17719,24.1,25.1
tomato,4086,Tamil Nadu,4,31.9,73,31.6,31.2,17044,31.2,35.3
tomato,4086,Tamil Nadu,13,38.2,55,36.6,34.8,15116,34.8,38.4
tomato,4086,Tamil Nadu,26,22.6,29,31.3,36.2,12547,36.2,39.8
tomato,4087,Tamil Nadu,1,27.2,109,26.2,24.1,17719,24.1,25.1
tomato,4087,Tamil Nadu,4,27.9,106,29.0,31.2,17044,31.2,35.3
tomato,4087,Tamil Nadu,13,32.4,97,33.3,34.8,15116,34.8,38.4
tomato,4087,Tamil Nadu,26,34.0,84,34.8,36.2,12547,36.2,39.8
tomato,4088,Tamil Nadu,1,26.3,109,25.6,24.1,17719,24.1,25.1
tomato,4088,Tamil Nadu,4,32.4,106,32.0,31.2,17044,31.2,35.3
tomato,4088,Tamil Nadu,13,35.0,97,34.9,34.8,15116,34.8,38.4
tomato,4088,Tamil Nadu,26,37.5,84,37.0,36.2,12547,36.2,39.8
tomato,4089,Tamil Nadu,1,25.5,109,25.0,24.1,17719,24.1,25.1
tomato,4089,Tamil Nadu,4,33.7,106,32.9,31.2,17044,31.2,35.3
tomato,4089,Tamil Nadu,13,33.9,97,34.2,34.8,15116,34.8,38.4
tomato,4089,Tamil Nadu,26,38.4,84,37.5,36.2,12547,36.2,39.8
tomato,4090,Tamil Nadu,1,24.1,109,24.1,24.1,17719,24.1,25.1
tomato,4090,Tamil Nadu,4,30.8,106,30.9,31.2,17044,31.2,35.3
tomato,4090,Tamil Nadu,13,32.5,97,33.3,34.8,15116,34.8,38.4
tomato,4090,Tamil Nadu,26,40.1,84,38.6,36.2,12547,36.2,39.8
tomato,4091,Tamil Nadu,1,24.7,109,24.5,24.1,17719,24.1,25.1
tomato,4091,Tamil Nadu,4,30.7,106,30.9,31.2,17044,31.2,35.3
tomato,4091,Tamil Nadu,13,34.3,97,34.5,34.8,15116,34.8,38.4
tomato,4091,Tamil Nadu,26,38.3,84,37.5,36.2,12547,36.2,39.8
tomato,4092,Tamil Nadu,1,23.7,109,23.8,24.1,17719,24.1,25.1
tomato,4092,Tamil Nadu,4,29.1,106,29.8,31.2,17044,31.2,35.3
tomato,4092,Tamil Nadu,13,33.1,97,33.7,34.8,15116,34.8,38.4
tomato,4092,Tamil Nadu,26,36.7,84,36.5,36.2,12547,36.2,39.8
tomato,4093,Tamil Nadu,1,23.9,85,24.0,24.1,17719,24.1,25.1
tomato,4093,Tamil Nadu,4,31.5,79,31.4,31.2,17044,31.2,35.3
tomato,4093,Tamil Nadu,13,33.1,61,33.9,34.8,15116,34.8,38.4
tomato,4093,Tamil Nadu,26,25.7,40,31.6,36.2,12547,36.2,39.8
tomato,4094,Tamil Nadu,1,24.3,109,24.2,24.1,17719,24.1,25.1
tomato,4094,Tamil Nadu,4,30.4,106,30.7,31.2,17044,31.2,35.3
tomato,4094,Tamil Nadu,13,33.6,97,34.0,34.8,15116,34.8,38.4
tomato,4094,Tamil Nadu,26,37.8,84,37.2,36.2,12547,36.2,39.8
tomato,4095,Tamil Nadu,1,19.9,27,22.7,24.1,17719,24.1,25.1
tomato,4095,Tamil Nadu,4,37.1,24,33.1,31.2,17044,31.2,35.3
tomato,4095,Tamil Nadu,13,53.6,15,39.0,34.8,15116,34.8,38.4
tomato,4095,Tamil Nadu,26,90.3,2,38.2,36.2,12547,36.2,39.8
tomato,4096,Tamil Nadu,1,29.7,109,27.9,24.1,17719,24.1,25.1
tomato,4096,Tamil Nadu,4,31.5,106,31.4,31.2,17044,31.2,35.3
tomato,4096,Tamil Nadu,13,37.6,97,36.7,34.8,15116,34.8,38.4
tomato,4096,Tamil Nadu,26,40.5,84,38.9,36.2,12547,36.2,39.8
tomato,4097,Tamil Nadu,1,30.7,109,28.6,24.1,17719,24.1,25.1
tomato,4097,Tamil Nadu,4,33.2,106,32.5,31.2,17044,31.2,35.3
tomato,4097,Tamil Nadu,13,40.2,97,38.3,34.8,15116,34.8,38.4
tomato,4097,Tamil Nadu,26,45.2,84,41.8,36.2,12547,36.2,39.8
tomato,4098,Tamil Nadu,1,20.7,95,21.9,24.1,17719,24.1,25.1
tomato,4098,Tamil Nadu,4,31.9,89,31.7,31.2,17044,31.2,35.3
tomato,4098,Tamil Nadu,13,34.7,73,34.8,34.8,15116,34.8,38.4
tomato,4098,Tamil Nadu,26,32.9,60,34.4,36.2,12547,36.2,39.8
tomato,4099,Tamil Nadu,1,27.4,109,26.3,24.1,17719,24.1,25.1
tomato,4099,Tamil Nadu,4,30.2,106,30.5,31.2,17044,31.2,35.3
tomato,4099,Tamil Nadu,13,37.3,97,36.5,34.8,15116,34.8,38.4
tomato,4099,Tamil Nadu,26,38.6,84,37.7,36.2,12547,36.2,39.8
tomato,4100,Tamil Nadu,1,28.7,109,27.2,24.1,17719,24.1,25.1
tomato,4100,Tamil Nadu,4,31.5,106,31.4,31.2,17044,31.2,35.3
tomato,4100,Tamil Nadu,13,37.6,97,36.6,34.8,15116,34.8,38.4
tomato,4100,Tamil Nadu,26,40.8,84,39.0,36.2,12547,36.2,39.8
tomato,4102,Tamil Nadu,1,24.2,109,24.1,24.1,17719,24.1,25.1
tomato,4102,Tamil Nadu,4,31.6,106,31.4,31.2,17044,31.2,35.3
tomato,4102,Tamil Nadu,13,34.5,97,34.6,34.8,15116,34.8,38.4
tomato,4102,Tamil Nadu,26,38.8,84,37.8,36.2,12547,36.2,39.8
tomato,4103,Tamil Nadu,1,24.1,109,24.1,24.1,17719,24.1,25.1
tomato,4103,Tamil Nadu,4,30.0,106,30.4,31.2,17044,31.2,35.3
tomato,4103,Tamil Nadu,13,32.4,97,33.3,34.8,15116,34.8,38.4
tomato,4103,Tamil Nadu,26,33.6,84,34.6,36.2,12547,36.2,39.8
tomato,4104,Tamil Nadu,1,23.2,40,23.7,24.1,17719,24.1,25.1
tomato,4104,Tamil Nadu,4,37.5,37,33.8,31.2,17044,31.2,35.3
tomato,4104,Tamil Nadu,13,41.5,28,37.2,34.8,15116,34.8,38.4
tomato,4104,Tamil Nadu,26,61.1,15,41.8,36.2,12547,36.2,39.8
tomato,4105,Tamil Nadu,1,24.7,109,24.5,24.1,17719,24.1,25.1
tomato,4105,Tamil Nadu,4,31.8,106,31.6,31.2,17044,31.2,35.3
tomato,4105,Tamil Nadu,13,33.9,97,34.2,34.8,15116,34.8,38.4
tomato,4105,Tamil Nadu,26,38.1,84,37.4,36.2,12547,36.2,39.8
tomato,4106,Tamil Nadu,1,24.5,109,24.4,24.1,17719,24.1,25.1
tomato,4106,Tamil Nadu,4,32.1,106,31.8,31.2,17044,31.2,35.3
tomato,4106,Tamil Nadu,13,33.8,97,34.2,34.8,15116,34.8,38.4
tomato,4106,Tamil Nadu,26,38.5,84,37.6,36.2,12547,36.2,39.8
tomato,4107,Tamil Nadu,1,24.3,109,24.2,24.1,17719,24.1,25.1
tomato,4107,Tamil Nadu,4,31.9,106,31.6,31.2,17044,31.2,35.3
tomato,4107,Tamil Nadu,13,34.0,97,34.3,34.8,15116,34.8,38.4
tomato,4107,Tamil Nadu,26,38.7,84,37.7,36.2,12547,36.2,39.8
tomato,4108,Tamil Nadu,1,21.3,109,22.2,24.1,17719,24.1,25.1
tomato,4108,Tamil Nadu,4,32.5,106,32.0,31.2,17044,31.2,35.3
tomato,4108,Tamil Nadu,13,34.0,97,34.3,34.8,15116,34.8,38.4
tomato,4108,Tamil Nadu,26,38.0,84,37.3,36.2,12547,36.2,39.8
tomato,4109,Tamil Nadu,1,23.0,109,23.4,24.1,17719,24.1,25.1
tomato,4109,Tamil Nadu,4,26.2,106,27.9,31.2,17044,31.2,35.3
tomato,4109,Tamil Nadu,13,29.4,97,31.3,34.8,15116,34.8,38.4
tomato,4109,Tamil Nadu,26,32.1,84,33.7,36.2,12547,36.2,39.8
tomato,4110,Tamil Nadu,1,22.7,109,23.1,24.1,17719,24.1,25.1
tomato,4110,Tamil Nadu,4,30.0,106,30.4,31.2,17044,31.2,35.3
tomato,4110,Tamil Nadu,13,32.8,97,33.5,34.8,15116,34.8,38.4
tomato,4110,Tamil Nadu,26,36.7,84,36.5,36.2,12547,36.2,39.8
tomato,4113,Tamil Nadu,1,26.3,109,25.6,24.1,17719,24.1,25.1
tomato,4113,Tamil Nadu,4,33.3,106,32.6,31.2,17044,31.2,35.3
tomato,4113,Tamil Nadu,13,39.2,97,37.7,34.8,15116,34.8,38.4
tomato,4113,Tamil Nadu,26,36.9,84,36.6,36.2,12547,36.2,39.8
tomato,4114,Tamil Nadu,1,24.5,109,24.3,24.1,17719,24.1,25.1
tomato,4114,Tamil Nadu,4,32.2,106,31.9,31.2,17044,31.2,35.3
tomato,4114,Tamil Nadu,13,36.0,97,35.6,34.8,15116,34.8,38.4
tomato,4114,Tamil Nadu,26,37.8,84,37.2,36.2,12547,36.2,39.8
tomato,4115,Tamil Nadu,1,22.4,109,22.9,24.1,17719,24.1,25.1
tomato,4115,Tamil Nadu,4,31.8,106,31.6,31.2,17044,31.2,35.3
tomato,4115,Tamil Nadu,13,33.4,97,33.9,34.8,15116,34.8,38.4
tomato,4115,Tamil Nadu,26,34.5,84,35.2,36.2,12547,36.2,39.8
tomato,4116,Tamil Nadu,1,22.7,109,23.2,24.1,17719,24.1,25.1
tomato,4116,Tamil Nadu,4,29.2,106,29.9,31.2,17044,31.2,35.3
tomato,4116,Tamil Nadu,13,30.5,97,32.0,34.8,15116,34.8,38.4
tomato,4116,Tamil Nadu,26,37.1,84,36.7,36.2,12547,36.2,39.8
tomato,4117,Tamil Nadu,1,23.9,109,24.0,24.1,17719,24.1,25.1
tomato,4117,Tamil Nadu,4,28.7,106,29.5,31.2,17044,31.2,35.3
tomato,4117,Tamil Nadu,13,32.8,97,33.5,34.8,15116,34.8,38.4
tomato,4117,Tamil Nadu,26,33.6,84,34.6,36.2,12547,36.2,39.8
tomato,4118,Tamil Nadu,1,23.2,109,23.5,24.1,17719,24.1,25.1
tomato,4118,Tamil Nadu,4,31.0,106,31.1,31.2,17044,31.2,35.3
tomato,4118,Tamil Nadu,13,35.0,97,35.0,34.8,15116,34.8,38.4
tomato,4118,Tamil Nadu,26,33.7,84,34.6,36.2,12547,36.2,39.8
tomato,4120,Tamil Nadu,1,24.7,109,24.5,24.1,17719,24.1,25.1
tomato,4120,Tamil Nadu,4,28.7,106,29.5,31.2,17044,31.2,35.3
tomato,4120,Tamil Nadu,13,32.6,97,33.4,34.8,15116,34.8,38.4
tomato,4120,Tamil Nadu,26,32.5,84,33.9,36.2,12547,36.2,39.8
tomato,4121,Tamil Nadu,1,20.9,90,22.1,24.1,17719,24.1,25.1
tomato,4121,Tamil Nadu,4,35.3,84,33.7,31.2,17044,31.2,35.3
tomato,4121,Tamil Nadu,13,33.2,66,33.9,34.8,15116,34.8,38.4
tomato,4121,Tamil Nadu,26,29.0,50,32.7,36.2,12547,36.2,39.8
tomato,4123,Tamil Nadu,1,22.9,109,23.3,24.1,17719,24.1,25.1
tomato,4123,Tamil Nadu,4,31.6,106,31.5,31.2,17044,31.2,35.3
tomato,4123,Tamil Nadu,13,34.1,97,34.4,34.8,15116,34.8,38.4
tomato,4123,Tamil Nadu,26,33.3,84,34.4,36.2,12547,36.2,39.8
tomato,4124,Tamil Nadu,1,21.2,109,22.1,24.1,17719,24.1,25.1
tomato,4124,Tamil Nadu,4,32.9,106,32.3,31.2,17044,31.2,35.3
tomato,4124,Tamil Nadu,13,32.7,97,33.5,34.8,15116,34.8,38.4
tomato,4124,Tamil Nadu,26,36.9,84,36.6,36.2,12547,36.2,39.8
tomato,4125,Tamil Nadu,1,21.7,100,22.5,24.1,17719,24.1,25.1
tomato,4125,Tamil Nadu,4,32.7,94,32.2,31.2,17044,31.2,35.3
tomato,4125,Tamil Nadu,13,32.3,83,33.3,34.8,15116,34.8,38.4
tomato,4125,Tamil Nadu,26,37.1,70,36.7,36.2,12547,36.2,39.8
tomato,4126,Tamil Nadu,1,24.4,109,24.3,24.1,17719,24.1,25.1
tomato,4126,Tamil Nadu,4,30.6,106,30.8,31.2,17044,31.2,35.3
tomato,4126,Tamil Nadu,13,33.2,97,33.8,34.8,15116,34.8,38.4
tomato,4126,Tamil Nadu,26,36.2,84,36.2,36.2,12547,36.2,39.8
tomato,4127,Tamil Nadu,1,21.2,109,22.1,24.1,17719,24.1,25.1
tomato,4127,Tamil Nadu,4,31.8,106,31.6,31.2,17044,31.2,35.3
tomato,4127,Tamil Nadu,13,33.2,97,33.8,34.8,15116,34.8,38.4
tomato,4127,Tamil Nadu,26,36.8,84,36.6,36.2,12547,36.2,39.8
tomato,4128,Tamil Nadu,1,21.9,109,22.6,24.1,17719,24.1,25.1
tomato,4128,Tamil Nadu,4,30.2,106,30.5,31.2,17044,31.2,35.3
tomato,4128,Tamil Nadu,13,33.1,97,33.7,34.8,15116,34.8,38.4
tomato,4128,Tamil Nadu,26,34.5,84,35.2,36.2,12547,36.2,39.8
tomato,4129,Tamil Nadu,1,20.4,109,21.6,24.1,17719,24.1,25.1
tomato,4129,Tamil Nadu,4,33.7,106,32.8,31.2,17044,31.2,35.3
tomato,4129,Tamil Nadu,13,35.0,97,34.9,34.8,15116,34.8,38.4
tomato,4129,Tamil Nadu,26,38.4,84,37.6,36.2,12547,36.2,39.8
tomato,4130,Tamil Nadu,1,20.9,98,22.0,24.1,17719,24.1,25.1
tomato,4130,Tamil Nadu,4,33.6,92,32.7,31.2,17044,31.2,35.3
tomato,4130,Tamil Nadu,13,33.8,79,34.2,34.8,15116,34.8,38.4
tomato,4130,Tamil Nadu,26,36.7,66,36.5,36.2,12547,36.2,39.8
tomato,4131,Tamil Nadu,1,20.9,53,22.5,24.1,17719,24.1,25.1
tomato,4131,Tamil Nadu,4,30.9,48,31.1,31.2,17044,31.2,35.3
tomato,4131,Tamil Nadu,13,39.3,39,36.7,34.8,15116,34.8,38.4
tomato,4131,Tamil Nadu,26,41.3,30,38.1,36.2,12547,36.2,39.8
tomato,4132,Tamil Nadu,1,26.8,109,25.9,24.1,17719,24.1,25.1
tomato,4132,Tamil Nadu,4,32.9,106,32.3,31.2,17044,31.2,35.3
tomato,4132,Tamil Nadu,13,36.3,97,35.8,34.8,15116,34.8,38.4
tomato,4132,Tamil Nadu,26,39.9,84,38.5,36.2,12547,36.2,39.8
