crop,horizon_weeks,market_id,market,DM_stat,p_value,mean_d,n,better_model,significant_5pct
onion,13,3339.0,Falakata APMC,0.6687,0.5069,23541.457311,49,M8,False
onion,13,3340.0,Moynaguri APMC,0.867,0.3888,28550.961159,73,M8,False
onion,13,3341.0,Karsiyang(Matigara) APMC,1.3376,0.1852,84837.137849,73,M8,False
onion,13,3342.0,Darjeeling APMC,0.3365,0.7379,28815.390198,51,M8,False
onion,13,3343.0,Raiganj APMC,-0.1743,0.8625,-5809.388393,43,M6,False
onion,13,3344.0,Gangarampur(Dakshin Dinajpur) APMC,-2.3588,0.0213,-12538.002287,67,M6,True
onion,13,3346.0,Diamond Harbour(South 24-pgs) APMC,-0.3514,0.7263,-11704.862511,73,M6,False
onion,13,3347.0,Kalipur APMC,-0.759,0.4503,-12728.556352,73,M6,False
onion,13,3349.0,Ranaghat APMC,-0.4104,0.6827,-17571.959837,73,M6,False
onion,13,3350.0,Chakdah APMC,-0.3849,0.7015,-13624.258148,73,M6,False
onion,13,3352.0,Garbeta(Medinipur) APMC,0.6778,0.5001,16018.680409,73,M8,False
onion,13,3354.0,Kasipur APMC,1.4485,0.1518,7681.757175,73,M8,False
onion,13,3355.0,Sainthia APMC,0.1864,0.8526,8588.449113,73,M8,False
onion,13,3393.0,Broadway market Market,0.6643,0.5077,70849.534271,127,M8,False
onion,13,3394.0,North Paravur Market,0.425,0.6716,138910.054545,128,M8,False
onion,13,3440.0,GarhShankar (Kotfatuhi) APMC,,,-989.451386,73,M6,False
onion,13,3445.0,APMC Azadpur,0.3714,0.7107,13129.609622,230,M8,False
onion,13,3448.0,Lasalgaon(Vinchur) APMC,-0.1362,0.8918,-11601.957179,230,M6,False
onion,13,3449.0,Pune(Manjri) APMC,0.9743,0.3309,66207.703492,230,M8,False
onion,13,3450.0,Pune(Moshi) APMC,2.2726,0.024,49958.170747,230,M8,True
onion,13,3452.0,Agriculture Produce Market Committee Hingna,-0.0996,0.9208,-1137.769261,126,M6,False
onion,13,3458.0,Umrane APMC,0.0571,0.9545,3036.196294,230,M8,False
onion,13,3462.0,Nampur APMC,0.2816,0.7785,20907.346704,230,M8,False
onion,13,3626.0,Dablirathan APMC,,,13061.487444,59,M8,False
onion,13,3677.0,Kanchanpur,0.3297,0.7427,35964.209883,69,M8,False
onion,13,3680.0,Kadamtala,0.415,0.6794,15952.439825,73,M8,False
onion,13,3953.0,Tajpur APMC,-0.4484,0.6545,-70841.756238,163,M6,False
onion,13,3956.0,Sheohar APMC,0.381,0.7036,52459.413827,194,M8,False
onion,13,3996.0,"Laxmi-Sopan Agriculture Produce Marketing Co Ltd, Barshi, Dist Solapur",1.2219,0.2246,87898.902338,103,M8,False
onion,13,4025.0,"Omchatinya Multi State Agro Purpose Co-Op Society, Dist Ahilyanagar",0.5233,0.6017,89387.822794,129,M8,False
onion,13,4038.0,"Shivsiddha Govind Producer Company Ltd Sanchalit Khajgi Krush Utpann Bajar, Samati-Nashik",0.2005,0.8415,50927.272702,95,M8,False
onion,13,4055.0,Ariyalur(Uzhavar Sandhai),0.675,0.5018,23434.481695,73,M8,False
onion,13,4056.0,Jeyankondam (Uzhavar Sandhai ),0.9445,0.348,65632.130459,73,M8,False
onion,13,4057.0,RSPuram(Uzhavar Sandhai ),0.318,0.7514,21906.806218,73,M8,False
onion,13,4058.0,Singanallur(Uzhavar Sandhai ),-0.3361,0.7378,-16536.237643,73,M6,False
onion,13,4059.0,Pollachi(Uzhavar Sandhai ),0.4672,0.6418,21682.883663,73,M8,False
onion,13,4060.0,Mettupalayam(Uzhavar Sandhai ),0.0534,0.9575,2138.866445,73,M8,False
onion,13,4061.0,Kurichi(Uzhavar Sandhai ),1.0192,0.3115,62090.333242,73,M8,False
onion,13,4062.0,Sulur(Uzhavar Sandhai ),-0.1046,0.917,-4732.396945,73,M6,False
onion,13,4063.0,Vadavalli(Uzhavar Sandhai ),0.1476,0.8831,7330.33134,73,M8,False
onion,13,4064.0,Sundarapuram(Uzhavar Sandhai ),0.0865,0.9313,4491.83688,73,M8,False
onion,13,4065.0,Cuddalore(Uzhavar Sandhai ),-0.0458,0.9636,-2227.958968,73,M6,False
onion,13,4066.0,Chidambaram(Uzhavar Sandhai ),0.8557,0.395,84750.57488,73,M8,False
onion,13,4067.0,Viruthachalam(Uzhavar Sandhai ),-0.0699,0.9445,-3191.913285,73,M6,False
onion,13,4068.0,Panruti(Uzhavar Sandhai ),0.943,0.3489,85739.936891,73,M8,False
onion,13,4070.0,Dharmapuri(Uzhavar Sandhai ),-0.0203,0.9839,-993.04308,73,M6,False
onion,13,4071.0,Pennagaram(Uzhavar Sandhai ),0.3455,0.7307,14283.990922,73,M8,False
onion,13,4072.0,Palacode(Uzhavar Sandhai ),2.095,0.0397,72078.083812,73,M8,True
onion,13,4073.0,Harur(Uzhavar Sandhai ),1.131,0.2618,67250.465155,73,M8,False
onion,13,4074.0,AJattihalli(Uzhavar Sandhai ),0.739,0.4623,30719.920854,73,M8,False
onion,13,4075.0,Dindigul(Uzhavar Sandhai ),-0.0609,0.9516,-2400.300887,73,M6,False
onion,13,4076.0,Palani(Uzhavar Sandhai ),0.0783,0.9378,3176.964944,73,M8,False
onion,13,4077.0,Chinnalapatti(Uzhavar Sandhai ),-0.1652,0.8692,-6389.250073,73,M6,False
onion,13,4080.0,Vedasanthur(Uzhavar Sandhai ),0.8947,0.3739,34685.556533,73,M8,False
onion,13,4081.0,Sampath Nagar(Uzhavar Sandhai ),0.2374,0.813,10116.338623,73,M8,False
onion,13,4082.0,Gobichettipalayam(Uzhavar Sandhai ),0.3659,0.7155,6668.40139,73,M8,False
onion,13,4083.0,Sathiyamagalam(Uzhavar Sandhai ),-0.4467,0.6564,-5142.270204,73,M6,False
onion,13,4085.0,Perundurai(Uzhavar Sandhai ),-0.2282,0.8202,-10456.383037,73,M6,False
onion,13,4086.0,Thalavadi(Uzhavar Sandhai ),,,31096.453399,73,M8,False
onion,13,4087.0,Kancheepuram(Uzhavar Sandhai ),0.9409,0.3499,21412.906871,73,M8,False
onion,13,4088.0,Padappai(Uzhavar Sandhai ),-0.7739,0.4415,-26863.862613,73,M6,False
onion,13,4089.0,Sunguvarchatram(Uzhavar Sandhai ),-2.5511,0.0129,-54821.08206,73,M6,True
onion,13,4090.0,Kundrathur(Uzhavar Sandhai ),-0.7563,0.4519,-22390.252341,73,M6,False
onion,13,4091.0,Karur(Uzhavar Sandhai ),-0.1075,0.9147,-3792.177498,73,M6,False
onion,13,4092.0,Kulithalai(Uzhavar Sandhai ),-0.3766,0.7076,-8116.91099,73,M6,False
onion,13,4093.0,Velayuthampalayam(Uzhavar Sandhai ),3.772,0.0004,59948.377348,52,M8,True
onion,13,4096.0,Hosur(Uzhavar Sandhai ),0.0794,0.937,4702.800966,73,M8,False
onion,13,4097.0,Krishnagiri(Uzhavar Sandhai ),-0.0372,0.9704,-2463.258851,73,M6,False
onion,13,4098.0,Kaveripattinam(Uzhavar Sandhai ),-0.1995,0.8424,-9057.004813,73,M6,False
onion,13,4099.0,Denkanikottai(Uzhavar Sandhai ),0.8354,0.4062,20588.706588,73,M8,False
onion,13,4100.0,Avallapalli(Uzhavar Sandhai ),1.0257,0.3085,26370.895794,73,M8,False
onion,13,4102.0,Chokkikulam(Uzhavar Sandhai ),-0.5702,0.5703,-25336.12213,73,M6,False
onion,13,4103.0,Palanganatham(Uzhavar Sandhai ),-0.4884,0.6268,-22644.178275,73,M6,False
onion,13,4105.0,Thirumangalam(Uzhavar Sandhai ),-0.6678,0.5064,-22721.903993,73,M6,False
onion,13,4106.0,Melur(Uzhavar Sandhai ),-0.2418,0.8096,-9487.227373,73,M6,False
onion,13,4107.0,Anaiyur(Uzhavar Sandhai ),-0.1696,0.8658,-6486.591396,73,M6,False
onion,13,4108.0,Mayiladuthurai(Uzhavar Sandhai ),0.5181,0.606,18443.702283,73,M8,False
onion,13,4109.0,Nagapattinam(Uzhavar Sandhai ),-1.113,0.2694,-22344.694641,73,M6,False
onion,13,4110.0,Sirkali(Uzhavar Sandhai ),-0.2556,0.799,-10036.481666,73,M6,False
onion,13,4111.0,Namakkal(Uzhavar Sandhai ),0.08,0.9364,5756.442694,73,M8,False
onion,13,4113.0,Rasipuram(Uzhavar Sandhai ),-1.6086,0.1121,-18491.274277,73,M6,False
onion,13,4114.0,Kumarapalayam(Uzhavar Sandhai ),0.3338,0.7395,18367.239215,73,M8,False
onion,13,4115.0,Paramathivelur(Uzhavar Sandhai ),0.1393,0.8896,4689.968354,73,M8,False
onion,13,4116.0,Mohanur(Uzhavar Sandhai ),-0.455,0.6505,-20189.612681,73,M6,False
onion,13,4117.0,Udhagamandalam(Uzhavar Sandhai ),0.7973,0.4279,17374.196703,73,M8,False
onion,13,4118.0,Coonoor(Uzhavar Sandhai ),-0.8456,0.4006,-56349.637095,73,M6,False
onion,13,4120.0,Gudalur(Uzhavar Sandhai ),0.0959,0.9238,4757.062111,73,M8,False
onion,13,4121.0,Perambalur(Uzhavar Sandhai ),-0.3937,0.695,-15212.352986,73,M6,False
onion,13,4123.0,Pudukottai(Uzhavar Sandhai ),-0.782,0.4368,-32311.130517,73,M6,False
onion,13,4124.0,Aranthangi(Uzhavar Sandhai ),-0.3743,0.7093,-41319.398261,73,M6,False
onion,13,4125.0,Alangudi(Uzhavar Sandhai ),-0.5237,0.6023,-14463.270273,66,M6,False
onion,13,4126.0,Gandarvakottai(Uzhavar Sandhai ),-1.0537,0.2955,-28612.695058,73,M6,False
onion,13,4127.0,Karambakkudi(Uzhavar Sandhai ),-1.1513,0.2534,-19318.756542,73,M6,False
onion,13,4128.0,Viralimalai(Uzhavar Sandhai ),0.2235,0.8238,13104.313357,73,M8,False
onion,13,4129.0,Ramanathapuram(Uzhavar Sandhai ),,,-60826.810964,73,M6,False
onion,13,4130.0,Paramakudi(Uzhavar Sandhai ),-3.4448,0.001,-122634.608549,73,M6,True
onion,13,4132.0,Sooramangalam(Uzhavar Sandhai ),-0.649,0.5184,-14434.986984,73,M6,False
onion,13,4133.0,Ammapet(Uzhavar Sandhai ),-0.2313,0.8177,-9057.761791,73,M6,False
onion,13,4134.0,Athur(Uzhavar Sandhai ),-0.8385,0.4045,-25541.885122,73,M6,False
onion,13,4135.0,Thathakapatti(Uzhavar Sandhai ),-0.1485,0.8824,-3493.682931,73,M6,False
onion,13,4136.0,Mettur(Uzhavar Sandhai ),0.0717,0.9431,2521.169873,73,M8,False
onion,13,4137.0,Attayampatti(Uzhavar Sandhai ),0.9276,0.3567,51731.413961,73,M8,False
onion,13,4138.0,Hasthampatti(Uzhavar Sandhai ),-0.3414,0.7338,-10780.22626,73,M6,False
onion,13,4139.0,Elampillai(Uzhavar Sandhai ),0.0241,0.9808,566.377081,73,M8,False
onion,13,4140.0,Thammampatti (Uzhavar Sandhai ),-0.2698,0.7881,-5302.003343,73,M6,False
onion,13,4141.0,Jalagandapuram(Uzhavar Sandhai ),-0.2591,0.7963,-8108.580182,73,M6,False
onion,13,4142.0,Edapadi (Uzhavar Sandhai ),-0.3609,0.7192,-16306.172579,73,M6,False
onion,13,4143.0,Sivagangai (Uzhavar Sandhai ),-1.0581,0.2935,-45319.209051,73,M6,False
onion,13,4144.0,Devakottai (Uzhavar Sandhai ),-0.921,0.3601,-33650.2344,73,M6,False
onion,13,4145.0,Karaikudi(Uzhavar Sandhai ),-1.8257,0.072,-82511.523189,73,M6,False
onion,13,4146.0,Tirupatthur(Uzhavar Sandhai ),-1.0222,0.3101,-54458.147896,73,M6,False
onion,13,4147.0,Singampunari(Uzhavar Sandhai ),-0.228,0.8203,-7401.353465,73,M6,False
onion,13,4148.0,Thanjavur(Uzhavar Sandhai ),-0.7546,0.4529,-37825.066038,73,M6,False
onion,13,4149.0,Kumbakonam (Uzhavar Sandhai ),-0.9229,0.3592,-54310.958964,73,M6,False
onion,13,4150.0,Pattukottai(Uzhavar Sandhai ),-1.5087,0.1358,-106210.866942,73,M6,False
onion,13,4152.0,Papanasam(Uzhavar Sandhai ),0.2994,0.7655,14809.989822,73,M8,False
onion,13,4153.0,Theni(Uzhavar Sandhai ),-0.3473,0.7294,-10669.266725,73,M6,False
onion,13,4154.0,Kambam(Uzhavar Sandhai ),-0.5512,0.5832,-18752.231279,73,M6,False
onion,13,4155.0,Bodinayakanur(Uzhavar Sandhai ),0.1169,0.9073,4131.148655,73,M8,False
onion,13,4156.0,Periyakulam(Uzhavar Sandhai ),0.578,0.5651,12821.343131,73,M8,False
onion,13,4157.0,Devaram(Uzhavar Sandhai ),0.0708,0.9437,2146.812217,73,M8,False
onion,13,4158.0,Andipatti(Uzhavar Sandhai ),1.1719,0.2451,19661.938196,73,M8,False
onion,13,4159.0,Chinnamanur(Uzhavar Sandhai ),0.1901,0.8497,7465.381639,73,M8,False
onion,13,4160.0,Palayamkottai(Uzhavar Sandhai ),0.1849,0.8539,10202.088349,73,M8,False
onion,13,4162.0,Melapalayam(Uzhavar Sandhai ),0.2598,0.7958,10640.68763,73,M8,False
onion,13,4164.0,NGO Colony(Uzhavar Sandhai ),0.3326,0.7404,16273.200697,73,M8,False
onion,13,4166.0,Tiruvallur(Uzhavar Sandhai ),1.17,0.2458,47891.575711,73,M8,False
onion,13,4167.0,Ambattur(Uzhavar Sandhai ),1.6656,0.1001,89156.122054,73,M8,False
onion,13,4168.0,Paruthipattu(Uzhavar Sandhai ),0.0063,0.995,303.860349,73,M8,False
onion,13,4169.0,Naravarikuppam(Uzhavar Sandhai ),0.1925,0.8479,7109.880722,73,M8,False
onion,13,4170.0,Perambakkam(Uzhavar Sandhai ),2.1869,0.032,75898.308617,73,M8,True
onion,13,4172.0,Mannargudi I(Uzhavar Sandhai ),-3.3114,0.0015,-103101.510508,73,M6,True
onion,13,4173.0,Tiruvarur(Uzhavar Sandhai ),-1.5236,0.1326,-122971.820393,64,M6,False
onion,13,4174.0,Needamangalam(Uzhavar Sandhai ),-0.495,0.6221,-35969.500375,73,M6,False
onion,13,4175.0,Muthupettai(Uzhavar Sandhai ),-1.2139,0.2288,-61721.583279,73,M6,False
onion,13,4176.0,Mannargudi II(Uzhavar Sandhai ),-4.5329,0.0,-63112.521517,73,M6,True
onion,13,4178.0,Tuticorin(Uzhavar Sandhai ),-2.6526,0.0098,-74796.502008,73,M6,True
onion,13,4179.0,Kovilpatti(Uzhavar Sandhai ),-2.0245,0.0466,-15782.925752,73,M6,True
onion,13,4180.0,Tiruvannamalai(Uzhavar Sandhai ),0.1016,0.9193,4389.692679,73,M8,False
onion,13,4181.0,Polur(Uzhavar Sandhai ),0.548,0.5854,18336.794954,73,M8,False
onion,13,4182.0,Arani(Uzhavar Sandhai ),-0.2748,0.7843,-9676.062072,73,M6,False
onion,13,4183.0,Cheyyar(Uzhavar Sandhai ),0.9785,0.3311,49826.297521,73,M8,False
onion,13,4184.0,Chengam(Uzhavar Sandhai ),0.6638,0.509,42020.965336,73,M8,False
onion,13,4185.0,Vandavasi(Uzhavar Sandhai ),1.1167,0.2691,47373.829695,54,M8,False
onion,13,4186.0,Keelpennathur(Uzhavar Sandhai ),-1.7786,0.0795,-22249.83293,73,M6,False
onion,13,4188.0,Anna nagar(Uzhavar Sandhai ),0.3933,0.6953,16573.570507,73,M8,False
onion,13,4191.0,Manapparai(Uzhavar Sandhai ),0.6873,0.4941,13250.916658,73,M8,False
onion,13,4192.0,Musiri(Uzhavar Sandhai ),-0.1017,0.9193,-4592.352799,73,M6,False
onion,13,4194.0,Lalgudi(Uzhavar Sandhai ),1.6962,0.0942,31998.464379,73,M8,False
onion,13,4195.0,Manachanallur(Uzhavar Sandhai ),0.9852,0.3278,36992.922967,73,M8,False
onion,13,4197.0,Katpadi (Uzhavar Sandhai ),-0.8976,0.3724,-48814.718057,73,M6,False
onion,13,4198.0,Gudiyatham(Uzhavar Sandhai ),0.3886,0.6987,18748.804495,73,M8,False
onion,13,4199.0,Kahithapattarai(Uzhavar Sandhai ),-0.4311,0.6677,-24599.548146,73,M6,False
onion,13,4202.0,Gingee(Uzhavar Sandhai ),-0.1901,0.8497,-7511.540146,73,M6,False
onion,13,4203.0,Aruppukottai(Uzhavar Sandhai ),0.6613,0.5105,18185.630786,73,M8,False
onion,13,4204.0,Rajapalayam(Uzhavar Sandhai ),0.129,0.8978,3610.099675,73,M8,False
onion,13,4205.0,Srivilliputhur(Uzhavar Sandhai ),0.1763,0.8606,6033.904745,73,M8,False
onion,13,4206.0,Virudhunagar(Uzhavar Sandhai ),0.4318,0.6672,24847.59564,73,M8,False
onion,13,4207.0,Sivakasi(Uzhavar Sandhai ),2.2138,0.03,43293.770857,73,M8,True
onion,13,4208.0,Sathur(Uzhavar Sandhai ),0.6456,0.5206,25340.073665,73,M8,False
onion,13,4209.0,Kariyapatti(Uzhavar Sandhai ),4.5038,0.0,78654.449156,73,M8,True
onion,13,4210.0,Thalavaipuram(Uzhavar Sandhai ),1.3374,0.1853,67739.04954,73,M8,False
onion,13,4212.0,Myladi(Uzhavar Sandhai ),1.4099,0.1629,65776.494263,73,M8,False
onion,13,4213.0,Pallavaram(Uzhavar Sandhai ),-0.9989,0.3212,-37943.571323,73,M6,False
onion,13,4214.0,Chengalpet(Uzhavar Sandhai ),-2.8479,0.0057,-32548.69497,73,M6,True
onion,13,4215.0,Medavakkam(Uzhavar Sandhai ),-0.034,0.973,-1717.788665,73,M6,False
onion,13,4216.0,Nanganallur(Uzhavar Sandhai ),-1.0442,0.2999,-23645.854309,73,M6,False
onion,13,4217.0,Madhuranthagam(Uzhavar Sandhai ),1.7009,0.0947,122182.165029,55,M8,False
onion,13,4219.0,Jameenrayapettai(Uzhavar Sandhai ),-0.3452,0.7309,-10690.799862,73,M6,False
onion,13,4220.0,Guduvancheri(Uzhavar Sandhai ),-1.6291,0.1077,-67626.326175,73,M6,False
onion,13,4221.0,Thirukalukundram(Uzhavar Sandhai ),0.8949,0.3738,18972.119433,73,M8,False
onion,13,4222.0,Kallakurichi(Uzhavar Sandhai ),-2.2786,0.0257,-38692.264987,73,M6,True
onion,13,4224.0,Sankarapuram(Uzhavar Sandhai ),-0.1444,0.8856,-7505.59257,73,M6,False
onion,13,4225.0,Ranipettai(Uzhavar Sandhai ),0.2974,0.7671,14279.848376,73,M8,False
onion,13,4226.0,Arcot(Uzhavar Sandhai ),0.2589,0.7964,13023.300661,73,M8,False
onion,13,4227.0,Sankarankoil(Uzhavar Sandhai ),-3.6804,0.0004,-125260.774825,73,M6,True
onion,13,4228.0,Tenkasi(Uzhavar Sandhai ),-0.504,0.6158,-16657.131755,73,M6,False
onion,13,4229.0,Vaniyampadi(Uzhavar Sandhai ),-0.4999,0.6186,-19652.681548,73,M6,False
onion,13,4231.0,Natrampalli(Uzhavar Sandhai ),-0.7355,0.4644,-43608.076658,73,M6,False
onion,13,4234.0,Tiruppur (North) (Uzhavar Sandhai ),0.3964,0.693,15562.317505,73,M8,False
onion,13,4235.0,Tiruppur (South) (Uzhavar Sandhai ),0.0769,0.9389,3659.162086,73,M8,False
onion,13,4236.0,Dharapuram(Uzhavar Sandhai ),-0.8954,0.3735,-47657.240369,73,M6,False
onion,13,4237.0,Kangayam(Uzhavar Sandhai ),-2.3346,0.0224,-34969.325402,73,M6,True
onion,13,4240.0,Balarampuram Market,0.1339,0.8939,18817.890609,80,M8,False
onion,13,4398.0,Kakching Market APMC,-1.04,0.3024,-561272.103705,62,M6,False
onion,13,4402.0,SMY Jogindernagar,-0.286,0.7765,-35255.639888,36,M6,False
onion,13,4429.0,Badwani(F&V) APMC,0.811,0.4202,30585.054785,69,M8,False
onion,13,4464.0,Hoshangabad(F&V) APMC,,,33423.773201,47,M8,False
onion,13,4475.0,Kalapipal(F&V) APMC,0.6697,0.5054,44940.828414,67,M8,False
onion,13,4503.0,Manawar(F&V) APMC,0.5635,0.5757,34545.870934,49,M8,False
onion,13,4523.0,Petlawad(F&V) APMC,0.6771,0.5021,51743.288217,42,M8,False
onion,13,4524.0,Pipariya(F&V) APMC,-0.3567,0.7224,-8220.753254,68,M6,False
onion,13,4532.0,Sabalgarh(F&V) APMC,1.3411,0.185,52363.485359,60,M8,False
onion,13,4533.0,Sailana(F&V) APMC,0.8479,0.3995,63199.961998,69,M8,False
onion,13,4534.0,Sanawad(F&V) APMC,0.0833,0.9339,6737.522178,47,M8,False
onion,13,4539.0,Sendhwa(F&V) APMC,1.7219,0.0896,58640.959978,69,M8,False
onion,13,4666.0,Rampurhat APMC,-1.1843,0.2402,-20153.45101,73,M6,False
onion,13,4681.0,Ayodhya APMC,0.8952,0.3737,17753.011211,73,M8,False
onion,13,4846.0,Karimangalam(Uzhavar Sandhai),-1.0749,0.2865,-54864.783375,65,M6,False
onion,13,4848.0,Mecheri(Uzhavar Sandhai),-0.2271,0.8213,-6415.518719,51,M6,False
onion,13,4849.0,Pallikonda(Uzhavar Sandhai),-0.8757,0.3854,-93046.042591,51,M6,False
onion,13,4850.0,Perampet(Uzhavar Sandhai),-5.7352,0.0,-115487.287582,43,M6,True
onion,13,4851.0,Peravurani(Uzhavar Sandhai),1.658,0.1036,26671.125695,51,M8,False
onion,13,4852.0,Ponnamaravathi(Uzhavar Sandhai),0.8559,0.3968,330546.596988,44,M8,False
onion,26,2.0,Mahboob Manison APMC,1.5156,0.1349,275078.137686,60,M8,False
onion,26,11.0,Sadasivpet APMC,0.9965,0.3231,213114.207889,60,M8,False
onion,26,43.0,Chandigarh (Grain/F&V) APMC,0.3042,0.7613,35986.291168,215,M8,False
onion,26,54.0,Bharuch APMC,0.3819,0.7034,23653.896878,95,M8,False
onion,26,55.0,Mahuva(Station Road) APMC,-0.5522,0.5814,-38058.519218,217,M6,False
onion,26,61.0,Gondal APMC,-0.4291,0.6683,-32270.78905,205,M6,False
onion,26,62.0,Morbi APMC,-0.276,0.7828,-18615.718861,217,M6,False
onion,26,64.0,Surat APMC,-0.4036,0.6869,-35704.86488,217,M6,False
onion,26,69.0,PMY Kangra,-1.175,0.2413,-93515.537675,217,M6,False
onion,26,70.0,PMY Kullu,-1.0766,0.2829,-105225.252855,217,M6,False
onion,26,71.0,PMY Paonta Sahib,-0.8972,0.3706,-78052.434101,217,M6,False
onion,26,72.0,PMY Kather Solan,-0.942,0.3476,-122534.92203,165,M6,False
onion,26,75.0,Fatehabad APMC,0.8387,0.4028,51847.545969,169,M8,False
onion,26,79.0,Narwana APMC,-1.079,0.2818,-72028.910271,217,M6,False
onion,26,85.0,Ladwa APMC,-0.5073,0.6125,-42463.334005,217,M6,False
onion,26,86.0,Pehowa APMC,-0.804,0.4223,-41549.48509,217,M6,False
onion,26,87.0,Thanesar APMC,0.2402,0.8104,24723.029642,216,M8,False
onion,26,89.0,Shahabad APMC,-0.678,0.4985,-59219.239615,217,M6,False
onion,26,92.0,kalanwali APMC,0.3843,0.7012,24579.97149,157,M8,False
onion,26,97.0,Parimpore Srinagar (F&V),0.8446,0.3994,35915.513156,197,M8,False
onion,26,98.0,Udhampur (F&V),-0.6287,0.5302,-70738.669327,217,M6,False
onion,26,99.0,Bangalore APMC,-0.9852,0.3261,-98593.871078,157,M6,False
onion,26,101.0,Belgaum APMC,-0.1678,0.867,-17820.968909,163,M6,False
onion,26,105.0,Bijapur APMC,-1.1581,0.2486,-52280.540419,156,M6,False
onion,26,106.0,Davangere APMC,-0.4557,0.649,-34104.871163,217,M6,False
onion,26,108.0,Hubli (Amaragol) APMC,-0.2453,0.8065,-14863.663821,217,M6,False
onion,26,115.0,Mysuru APMC,-0.3144,0.7536,-38344.857879,201,M6,False
onion,26,116.0,Raichur APMC,,,-191909.550969,64,M6,False
onion,26,126.0,Aluva Market,-0.6518,0.5152,-78857.127339,217,M6,False
onion,26,128.0,Thalasserry Market,1.4884,0.1404,118054.751115,86,M8,False
onion,26,129.0,Kannur APMC,-0.6157,0.5387,-87894.057421,217,M6,False
onion,26,132.0,Kottayam Market,0.1118,0.9111,13099.608589,217,M8,False
onion,26,134.0,Manjeri Market,-0.3355,0.7376,-43287.355354,217,M6,False
onion,26,135.0,Palakkad Market,0.5509,0.5822,92425.63661,217,M8,False
onion,26,136.0,Koduvayoor Market,0.8402,0.4017,106013.870467,217,M8,False
onion,26,139.0,Thrissur Market,0.8299,0.4075,157525.583327,217,M8,False
onion,26,140.0,Kodungalloor Market,0.3314,0.7407,29317.372245,197,M8,False
onion,26,145.0,Ahilyanagar APMC,-0.4711,0.638,-41358.462751,217,M6,False
onion,26,149.0,Dhule APMC,-0.5978,0.5506,-49786.875366,217,M6,False
onion,26,151.0,Jalgaon APMC,-0.2604,0.7948,-11999.456044,217,M6,False
onion,26,152.0,Kolhapur APMC,-0.5342,0.5938,-38351.238963,217,M6,False
onion,26,155.0,Nagpur APMC,-0.39,0.6969,-41165.593398,217,M6,False
onion,26,159.0,Yeola APMC,-0.6919,0.4897,-65993.229072,217,M6,False
onion,26,160.0,Nasik APMC,-0.6742,0.5009,-63126.891421,217,M6,False
onion,26,161.0,Lasalgaon APMC,-0.8181,0.4142,-81851.431264,217,M6,False
onion,26,162.0,Pimpalgaon Baswant APMC,-0.7172,0.4741,-81509.280432,217,M6,False
onion,26,164.0,Pune APMC,-0.835,0.4046,-81250.943322,217,M6,False
onion,26,168.0,SHRI.SIDDHESHWAR APMC,0.2784,0.781,15603.214133,217,M8,False
onion,26,169.0,Kalyan APMC,-0.6294,0.5303,-111879.853315,119,M6,False
onion,26,171.0,Lamlong Bazaar APMC,-2.7351,0.0069,-473455.100338,178,M6,True
onion,26,172.0,Bhopal APMC,1.7842,0.0771,48152.253779,113,M8,False
onion,26,173.0,Bhopal(F&V) APMC,-0.5064,0.6139,-34440.140005,87,M6,False
onion,26,179.0,Indore(F&V) APMC,-0.2888,0.7733,-26975.663648,108,M6,False
onion,26,182.0,Neemuch APMC,-0.2246,0.8225,-8431.8967,217,M6,False
onion,26,184.0,Rajnandgaon APMC,-0.0804,0.936,-9414.936096,217,M6,False
onion,26,186.0,Ujjain APMC,-0.3867,0.6997,-50429.114696,114,M6,False
onion,26,199.0,Bargarh APMC,-0.7709,0.4416,-76523.495843,217,M6,False
onion,26,206.0,Kesinga APMC,-1.5288,0.1278,-193715.626027,217,M6,False
onion,26,207.0,Bhawanipatna APMC,-1.4479,0.15,-133701.162802,133,M6,False
onion,26,216.0,Tarantaran APMC,2.9414,0.0047,52107.167976,60,M8,True
onion,26,218.0,Fazilka APMC,,,29087.978539,60,M8,False
onion,26,219.0,Jalalabad APMC,1.7524,0.0849,56652.702758,60,M8,False
onion,26,226.0,Khanna APMC,,,80423.272631,60,M8,False
onion,26,228.0,Baghapurana APMC,1.0324,0.3065,25782.921673,55,M8,False
onion,26,230.0,Muktsar APMC,0.6923,0.4915,53157.41043,60,M8,False
onion,26,231.0,Malout APMC,,,24544.424269,60,M8,False
onion,26,232.0,Patiala APMC,2.5544,0.0132,40670.455654,60,M8,True
onion,26,233.0,Patran APMC,1.4916,0.1411,75046.477084,60,M8,False
onion,26,235.0,Nabha APMC,,,76103.598038,60,M8,False
onion,26,237.0,Dhuri APMC,1.3757,0.1741,44001.23827,60,M8,False
onion,26,239.0,Sunam APMC,2.2027,0.0315,48830.444512,60,M8,True
onion,26,240.0,Bhawanigarh APMC,,,89035.246726,60,M8,False
onion,26,247.0,Baran APMC,,,98638.172992,60,M8,False
onion,26,250.0,Bhilwara APMC,,,146455.070602,60,M8,False
onion,26,253.0,Pratapgarh APMC,,,115463.98663,60,M8,False
onion,26,259.0,Sangriya APMC,,,77072.60638,60,M8,False
onion,26,261.0,Jaipur (F&V) APMC,,,109715.919722,60,M8,False
onion,26,265.0,Nawalgarh APMC,,,125797.491846,57,M8,False
onion,26,266.0,Jodhpur (F&V) APMC,,,96042.21207,60,M8,False
