crop,horizon_weeks,market_id,market,DM_stat,p_value,mean_d,n,better_model,significant_5pct
onion,1,4167.0,Ambattur(Uzhavar Sandhai ),1.8619,0.0661,27682.863947,85,M9,False
onion,1,4168.0,Paruthipattu(Uzhavar Sandhai ),2.6434,0.0098,36124.906635,85,M9,True
onion,1,4169.0,Naravarikuppam(Uzhavar Sandhai ),2.0445,0.044,29425.703333,85,M9,True
onion,1,4170.0,Perambakkam(Uzhavar Sandhai ),2.2654,0.0261,22309.531095,85,M9,True
onion,1,4172.0,Mannargudi I(Uzhavar Sandhai ),-2.1336,0.0358,-40330.756222,85,M6,True
onion,1,4173.0,Tiruvarur(Uzhavar Sandhai ),-1.315,0.1925,-35186.301051,76,M6,False
onion,1,4174.0,Needamangalam(Uzhavar Sandhai ),0.1627,0.8712,2530.158114,85,M9,False
onion,1,4175.0,Muthupettai(Uzhavar Sandhai ),-0.5726,0.5684,-9750.958628,85,M6,False
onion,1,4176.0,Mannargudi II(Uzhavar Sandhai ),-1.1222,0.265,-22218.060244,85,M6,False
onion,1,4178.0,Tuticorin(Uzhavar Sandhai ),-0.3069,0.7597,-4942.481365,85,M6,False
onion,1,4179.0,Kovilpatti(Uzhavar Sandhai ),0.976,0.3319,15219.709887,85,M9,False
onion,1,4180.0,Tiruvannamalai(Uzhavar Sandhai ),0.9998,0.3203,13890.40036,85,M9,False
onion,1,4181.0,Polur(Uzhavar Sandhai ),0.8022,0.4247,7883.198884,85,M9,False
onion,1,4182.0,Arani(Uzhavar Sandhai ),1.6056,0.1121,14915.378194,85,M9,False
onion,1,4183.0,Cheyyar(Uzhavar Sandhai ),1.2455,0.2164,11425.042026,85,M9,False
onion,1,4184.0,Chengam(Uzhavar Sandhai ),1.3789,0.1716,12240.297476,85,M9,False
onion,1,4185.0,Vandavasi(Uzhavar Sandhai ),2.2391,0.0287,25912.027096,64,M9,True
onion,1,4186.0,Keelpennathur(Uzhavar Sandhai ),0.0126,0.9899,149.759236,85,M9,False
onion,1,4188.0,Anna nagar(Uzhavar Sandhai ),-1.1669,0.2465,-21308.013861,85,M6,False
onion,1,4191.0,Manapparai(Uzhavar Sandhai ),-0.5636,0.5746,-9182.390375,85,M6,False
onion,1,4192.0,Musiri(Uzhavar Sandhai ),-0.06,0.9523,-882.95035,85,M6,False
onion,1,4194.0,Lalgudi(Uzhavar Sandhai ),-1.0029,0.3188,-15551.751557,85,M6,False
onion,1,4195.0,Manachanallur(Uzhavar Sandhai ),-0.3434,0.7321,-5234.918536,85,M6,False
onion,1,4197.0,Katpadi (Uzhavar Sandhai ),0.7855,0.4344,8265.086338,85,M9,False
onion,1,4198.0,Gudiyatham(Uzhavar Sandhai ),1.9426,0.0554,18581.566588,85,M9,False
onion,1,4199.0,Kahithapattarai(Uzhavar Sandhai ),2.2815,0.0251,20673.447638,85,M9,True
onion,1,4202.0,Gingee(Uzhavar Sandhai ),2.2395,0.0278,16812.84317,85,M9,True
onion,1,4203.0,Aruppukottai(Uzhavar Sandhai ),2.3192,0.0228,29070.423819,85,M9,True
onion,1,4204.0,Rajapalayam(Uzhavar Sandhai ),0.5787,0.5644,9135.400475,85,M9,False
onion,1,4205.0,Srivilliputhur(Uzhavar Sandhai ),0.4938,0.6227,7345.48384,85,M9,False
onion,1,4206.0,Virudhunagar(Uzhavar Sandhai ),1.2671,0.2086,14852.831809,85,M9,False
onion,1,4207.0,Sivakasi(Uzhavar Sandhai ),0.7642,0.4469,7551.43777,85,M9,False
onion,1,4208.0,Sathur(Uzhavar Sandhai ),0.8497,0.3979,7984.30001,85,M9,False
onion,1,4209.0,Kariyapatti(Uzhavar Sandhai ),1.8121,0.0735,21867.504437,85,M9,False
onion,1,4210.0,Thalavaipuram(Uzhavar Sandhai ),0.584,0.5608,9555.279812,85,M9,False
onion,1,4212.0,Myladi(Uzhavar Sandhai ),-0.352,0.7257,-5616.063311,85,M6,False
onion,1,4213.0,Pallavaram(Uzhavar Sandhai ),0.5806,0.5631,8042.573978,85,M9,False
onion,1,4214.0,Chengalpet(Uzhavar Sandhai ),1.9109,0.0594,28460.475132,85,M9,False
onion,1,4215.0,Medavakkam(Uzhavar Sandhai ),1.677,0.0973,25488.835557,85,M9,False
onion,1,4216.0,Nanganallur(Uzhavar Sandhai ),0.0005,0.9996,6.306757,85,M9,False
onion,1,4217.0,Madhuranthagam(Uzhavar Sandhai ),-1.4655,0.1471,-29297.303301,74,M6,False
onion,1,4219.0,Jameenrayapettai(Uzhavar Sandhai ),0.7112,0.4789,9401.03108,85,M9,False
onion,1,4220.0,Guduvancheri(Uzhavar Sandhai ),1.7786,0.0789,24036.800478,85,M9,False
onion,1,4221.0,Thirukalukundram(Uzhavar Sandhai ),1.0756,0.2852,13302.041302,85,M9,False
onion,1,4222.0,Kallakurichi(Uzhavar Sandhai ),0.698,0.4871,13088.898336,85,M9,False
onion,1,4224.0,Sankarapuram(Uzhavar Sandhai ),0.635,0.5272,11555.752759,85,M9,False
onion,1,4225.0,Ranipettai(Uzhavar Sandhai ),1.5369,0.1281,14970.549431,85,M9,False
onion,1,4226.0,Arcot(Uzhavar Sandhai ),1.3132,0.1927,14174.244801,85,M9,False
onion,1,4227.0,Sankarankoil(Uzhavar Sandhai ),-0.125,0.9009,-1968.769062,85,M6,False
onion,1,4228.0,Tenkasi(Uzhavar Sandhai ),2.0224,0.0463,20769.744965,85,M9,True
onion,1,4229.0,Vaniyampadi(Uzhavar Sandhai ),1.2038,0.2321,11127.030228,85,M9,False
onion,1,4231.0,Natrampalli(Uzhavar Sandhai ),1.2463,0.2161,15236.591169,85,M9,False
onion,1,4234.0,Tiruppur (North) (Uzhavar Sandhai ),2.1171,0.0372,22844.990384,85,M9,True
onion,1,4235.0,Tiruppur (South) (Uzhavar Sandhai ),1.116,0.2676,10078.349608,85,M9,False
onion,1,4236.0,Dharapuram(Uzhavar Sandhai ),1.7002,0.0928,16331.424145,85,M9,False
onion,1,4237.0,Kangayam(Uzhavar Sandhai ),0.8259,0.4112,7740.716123,85,M9,False
onion,1,4240.0,Balarampuram Market,-1.0637,0.2903,-37835.358023,92,M6,False
onion,1,4398.0,Kakching Market APMC,-3.6226,0.0005,-276083.508177,86,M6,True
onion,1,4402.0,SMY Jogindernagar,2.1151,0.0398,28529.788172,48,M9,True
onion,1,4407.0,SMY Takarla,2.465,0.0188,23679.041845,36,M9,True
onion,1,4429.0,Badwani(F&V) APMC,1.5529,0.1241,13965.125481,88,M9,False
onion,1,4464.0,Hoshangabad(F&V) APMC,3.9508,0.0002,48872.54517,71,M9,True
onion,1,4475.0,Kalapipal(F&V) APMC,2.0169,0.0468,19302.501703,87,M9,True
onion,1,4478.0,Karera(F&V) APMC,1.5674,0.1258,6105.700139,37,M9,False
onion,1,4491.0,Kukshi(F&V) APMC,1.1729,0.2483,3765.572916,38,M9,False
onion,1,4503.0,Manawar(F&V) APMC,0.9129,0.3643,6905.643634,73,M9,False
onion,1,4523.0,Petlawad(F&V) APMC,-0.4698,0.64,-5010.492317,72,M6,False
onion,1,4524.0,Pipariya(F&V) APMC,1.2744,0.206,10635.728731,87,M9,False
onion,1,4529.0,Rehli(F&V) APMC,-0.3876,0.7005,-1825.684375,38,M6,False
onion,1,4532.0,Sabalgarh(F&V) APMC,2.5736,0.0119,19658.980392,82,M9,True
onion,1,4533.0,Sailana(F&V) APMC,1.8645,0.0656,14707.738844,88,M9,False
onion,1,4534.0,Sanawad(F&V) APMC,0.32,0.7499,2574.49922,75,M9,False
onion,1,4535.0,Sanwer(F&V) APMC,0.8777,0.3856,4728.802256,39,M9,False
onion,1,4539.0,Sendhwa(F&V) APMC,1.7451,0.0845,18374.288728,88,M9,False
onion,1,4666.0,Rampurhat APMC,0.9517,0.344,6892.788377,85,M9,False
onion,1,4681.0,Ayodhya APMC,1.8388,0.0695,9015.090807,85,M9,False
onion,1,4707.0,"Fruit&Vegetable Market,Gazipur APMC",-0.8949,0.3763,-10178.18273,40,M6,False
onion,1,4846.0,Karimangalam(Uzhavar Sandhai),-0.4579,0.6483,-3217.530377,77,M6,False
onion,1,4848.0,Mecheri(Uzhavar Sandhai),1.3593,0.1784,17846.594476,72,M9,False
onion,1,4849.0,Pallikonda(Uzhavar Sandhai),-0.3893,0.6982,-4512.132035,72,M6,False
onion,1,4850.0,Perampet(Uzhavar Sandhai),0.7675,0.4456,4300.803948,65,M9,False
onion,1,4851.0,Peravurani(Uzhavar Sandhai),1.452,0.1509,14964.035777,72,M9,False
onion,1,4852.0,Ponnamaravathi(Uzhavar Sandhai),3.2121,0.0021,60934.41322,65,M9,True
onion,4,2.0,Mahboob Manison APMC,1.3774,0.1722,26052.051767,82,M9,False
onion,4,11.0,Sadasivpet APMC,2.4479,0.0165,61677.353978,82,M9,True
onion,4,43.0,Chandigarh (Grain/F&V) APMC,0.4976,0.6192,14427.017105,237,M9,False
onion,4,54.0,Bharuch APMC,1.1167,0.2664,22268.908927,117,M9,False
onion,4,55.0,Mahuva(Station Road) APMC,0.1642,0.8697,3191.244501,239,M9,False
onion,4,61.0,Gondal APMC,0.0531,0.9577,1813.913388,222,M9,False
onion,4,62.0,Morbi APMC,0.7337,0.4639,19462.956181,239,M9,False
onion,4,64.0,Surat APMC,1.1813,0.2386,42492.287774,239,M9,False
onion,4,69.0,PMY Kangra,0.7308,0.4656,33874.522716,239,M9,False
onion,4,70.0,PMY Kullu,0.5431,0.5876,22420.18326,239,M9,False
onion,4,71.0,PMY Paonta Sahib,1.0625,0.2891,45849.228558,239,M9,False
onion,4,72.0,PMY Kather Solan,0.4075,0.6841,18618.107443,203,M9,False
onion,4,75.0,Fatehabad APMC,1.1425,0.2546,58494.641357,210,M9,False
onion,4,79.0,Narwana APMC,1.3953,0.1642,57436.672746,239,M9,False
onion,4,85.0,Ladwa APMC,1.2253,0.2217,59536.007908,239,M9,False
onion,4,86.0,Pehowa APMC,-0.2186,0.8272,-2800.910137,239,M6,False
onion,4,87.0,Thanesar APMC,1.426,0.1552,83795.322458,238,M9,False
onion,4,89.0,Shahabad APMC,1.4622,0.145,64539.95374,239,M9,False
onion,4,92.0,kalanwali APMC,1.7397,0.0836,60175.658729,183,M9,False
onion,4,97.0,Parimpore Srinagar (F&V),-0.0459,0.9635,-1740.739217,212,M6,False
onion,4,98.0,Udhampur (F&V),0.263,0.7927,8413.483035,239,M9,False
onion,4,99.0,Bangalore APMC,0.4546,0.6499,22153.7509,201,M9,False
onion,4,101.0,Belgaum APMC,0.8051,0.4217,47474.254359,201,M9,False
onion,4,105.0,Bijapur APMC,-0.6808,0.4968,-31685.041684,200,M6,False
onion,4,106.0,Davangere APMC,0.8295,0.4077,23395.279838,239,M9,False
onion,4,108.0,Hubli (Amaragol) APMC,-1.3999,0.1629,-42944.847022,239,M6,False
onion,4,115.0,Mysuru APMC,2.0674,0.0398,112518.598617,226,M9,True
onion,4,116.0,Raichur APMC,0.2357,0.8141,9579.243614,130,M9,False
onion,4,126.0,Aluva Market,0.3503,0.7265,14954.874649,239,M9,False
onion,4,128.0,Thalasserry Market,0.8937,0.3735,46121.333853,108,M9,False
onion,4,129.0,Kannur APMC,0.7782,0.4372,42152.554025,239,M9,False
onion,4,132.0,Kottayam Market,0.5504,0.5826,30074.72338,239,M9,False
onion,4,134.0,Manjeri Market,0.6723,0.5021,38789.455133,239,M9,False
onion,4,135.0,Palakkad Market,1.0767,0.2827,96793.909036,239,M9,False
onion,4,136.0,Koduvayoor Market,0.3253,0.7453,26492.272893,239,M9,False
onion,4,139.0,Thrissur Market,0.9379,0.3492,79470.419778,239,M9,False
onion,4,140.0,Kodungalloor Market,0.2748,0.7837,13103.325363,224,M9,False
onion,4,145.0,Ahilyanagar APMC,0.8628,0.3891,34702.213048,239,M9,False
onion,4,149.0,Dhule APMC,0.2738,0.7845,10864.944598,239,M9,False
onion,4,151.0,Jalgaon APMC,-1.0856,0.2788,-42980.324294,239,M6,False
onion,4,152.0,Kolhapur APMC,-0.2315,0.8171,-9295.701191,239,M6,False
onion,4,155.0,Nagpur APMC,1.3637,0.1739,92771.848318,239,M9,False
onion,4,159.0,Yeola APMC,0.8506,0.3958,41501.671435,239,M9,False
onion,4,160.0,Nasik APMC,1.4038,0.1617,72717.57541,239,M9,False
onion,4,161.0,Lasalgaon APMC,1.133,0.2583,58367.034527,239,M9,False
onion,4,162.0,Pimpalgaon Baswant APMC,1.3027,0.1939,72092.477347,239,M9,False
onion,4,164.0,Pune APMC,0.9363,0.3501,48330.630211,239,M9,False
onion,4,168.0,SHRI.SIDDHESHWAR APMC,0.0045,0.9964,233.711048,239,M9,False
onion,4,169.0,Kalyan APMC,1.0029,0.3177,48452.159516,141,M9,False
onion,4,171.0,Lamlong Bazaar APMC,0.4884,0.6258,34528.922385,206,M9,False
onion,4,172.0,Bhopal APMC,1.5262,0.1293,71247.064072,135,M9,False
onion,4,173.0,Bhopal(F&V) APMC,-2.0841,0.039,-35086.146766,139,M6,True
onion,4,179.0,Indore(F&V) APMC,0.0707,0.9437,1751.522514,156,M9,False
onion,4,182.0,Neemuch APMC,0.232,0.8167,8593.018363,239,M9,False
onion,4,184.0,Rajnandgaon APMC,1.1749,0.2412,59086.804757,239,M9,False
onion,4,186.0,Ujjain APMC,1.1434,0.2549,59628.084258,136,M9,False
onion,4,199.0,Bargarh APMC,1.3115,0.191,55444.66081,239,M9,False
onion,4,206.0,Kesinga APMC,1.2808,0.2015,71755.285831,239,M9,False
onion,4,207.0,Bhawanipatna APMC,3.1066,0.0022,98963.865103,167,M9,True
onion,4,216.0,Tarantaran APMC,1.2874,0.2016,20224.593854,82,M9,False
onion,4,218.0,Fazilka APMC,1.0134,0.3139,39746.727797,82,M9,False
onion,4,219.0,Jalalabad APMC,1.4294,0.1567,33059.06997,82,M9,False
onion,4,226.0,Khanna APMC,1.9011,0.0608,25716.34332,82,M9,False
onion,4,228.0,Baghapurana APMC,1.1248,0.2642,36984.438294,77,M9,False
onion,4,230.0,Muktsar APMC,1.969,0.0524,44482.6871,82,M9,False
onion,4,231.0,Malout APMC,1.0444,0.2994,18743.268118,82,M9,False
onion,4,232.0,Patiala APMC,1.5711,0.1201,53020.070489,82,M9,False
onion,4,233.0,Patran APMC,1.4357,0.1549,22567.644101,82,M9,False
onion,4,234.0,Samana APMC,1.3698,0.1763,13310.936208,56,M9,False
onion,4,235.0,Nabha APMC,1.603,0.1128,38111.7225,82,M9,False
onion,4,237.0,Dhuri APMC,1.6142,0.1104,47187.335517,82,M9,False
onion,4,239.0,Sunam APMC,1.6352,0.1059,33703.02544,82,M9,False
onion,4,240.0,Bhawanigarh APMC,2.7162,0.0081,58453.366666,82,M9,True
onion,4,244.0,Alwar APMC,1.0877,0.2839,55502.375281,37,M9,False
onion,4,247.0,Baran APMC,1.409,0.1627,14501.835218,82,M9,False
onion,4,250.0,Bhilwara APMC,1.9067,0.0601,50848.69419,82,M9,False
onion,4,253.0,Pratapgarh APMC,1.5931,0.115,39319.551376,82,M9,False
onion,4,259.0,Sangriya APMC,1.8426,0.069,37956.132553,82,M9,False
onion,4,261.0,Jaipur (F&V) APMC,2.3053,0.0237,55077.40565,82,M9,True
onion,4,265.0,Nawalgarh APMC,2.036,0.0451,37671.217546,79,M9,True
onion,4,266.0,Jodhpur (F&V) APMC,2.0358,0.045,22989.985543,82,M9,True
onion,4,292.0,Ulundurpettai APMC,-2.384,0.0195,-137206.880459,82,M6,True
onion,4,296.0,Teliamura APMC,0.5628,0.5751,9468.338967,82,M9,False
onion,4,297.0,Agra APMC,0.9012,0.3702,13547.519098,82,M9,False
onion,4,298.0,Prayagraj APMC,-0.615,0.5403,-8074.78787,82,M6,False
onion,4,299.0,Bahraich APMC,0.4565,0.6492,6499.950882,82,M9,False
onion,4,301.0,Barabanki APMC,0.0683,0.9457,1458.962499,64,M9,False
onion,4,302.0,Bareilly APMC,0.6166,0.5396,14224.870653,68,M9,False
onion,4,303.0,Dehradoon APMC,1.1644,0.2477,22214.355184,81,M9,False
onion,4,305.0,Farukhabad APMC,0.6976,0.4874,11103.067129,82,M9,False
onion,4,306.0,Ghaziabad APMC,1.682,0.0974,45706.92741,66,M9,False
onion,4,307.0,Gorakhpur APMC,0.2609,0.7949,4371.286315,82,M9,False
onion,4,308.0,Hardoi APMC,0.0113,0.991,180.01841,65,M9,False
onion,4,309.0,Etawah APMC,0.6385,0.5253,15641.821716,67,M9,False
onion,4,310.0,Jaunpur APMC,1.2993,0.1975,28026.514732,82,M9,False
onion,4,311.0,Kanpur(Grain) APMC,1.0927,0.2778,29069.248209,82,M9,False
onion,4,313.0,Lakhimpur APMC,1.3133,0.1928,24398.835007,82,M9,False
onion,4,314.0,Lalitpur APMC,1.6189,0.1099,18548.896613,73,M9,False
onion,4,315.0,Lucknow APMC,0.1833,0.855,4508.667727,82,M9,False
onion,4,317.0,Meerut APMC,1.4425,0.1542,68219.051531,63,M9,False
onion,4,318.0,Muradabad APMC,0.9463,0.3475,17190.861674,67,M9,False
onion,4,319.0,Kashipur APMC,2.1862,0.0317,22629.145896,82,M9,True
onion,4,320.0,Pilibhit APMC,-0.0428,0.966,-937.754844,82,M6,False
onion,4,321.0,Saharanpur APMC,1.1206,0.2666,23617.484955,65,M9,False
onion,4,324.0,Sitapur APMC,0.9169,0.3624,18742.12162,69,M9,False
onion,4,325.0,Kicchha APMC,1.1895,0.2377,19539.527608,82,M9,False
onion,4,326.0,Rudrapur APMC,1.825,0.0717,45298.039397,82,M9,False
onion,4,328.0,Barasat APMC,1.2535,0.2136,47534.349786,82,M9,False
onion,4,329.0,Bankura Sadar APMC,1.5326,0.1293,41612.997136,82,M9,False
onion,4,330.0,Bolpur APMC,0.6669,0.5068,24170.466496,82,M9,False
onion,4,331.0,Kalna APMC,1.7795,0.0789,41786.43825,82,M9,False
onion,4,332.0,Katwa APMC,0.9896,0.3253,12382.588539,82,M9,False
onion,4,334.0,Pandua APMC,2.5072,0.0142,47429.588255,82,M9,True
onion,4,335.0,Dhupguri APMC,0.8121,0.4191,25415.333023,82,M9,False
onion,4,336.0,Samsi APMC,1.354,0.1795,33956.220365,82,M9,False
onion,4,337.0,English Bazar APMC,1.4238,0.1592,26142.246274,67,M9,False
onion,4,338.0,Tamluk (Medinipur E) APMC,0.7436,0.4593,11651.36425,82,M9,False
onion,4,341.0,Karimpur APMC,1.1197,0.2662,38397.173558,82,M9,False
onion,4,342.0,Bethuadahari APMC,1.4703,0.1454,42189.900485,82,M9,False
onion,4,343.0,Islampur APMC,1.0896,0.2831,80541.808059,37,M9,False
onion,4,406.0,Durg APMC,1.2826,0.2009,48205.13526,239,M9,False
onion,4,414.0,Raigarh APMC,1.225,0.2218,64834.236815,239,M9,False
onion,4,423.0,APMC Keshopur,1.2886,0.1988,43826.028441,239,M9,False
onion,4,424.0,APMC Shahdara,0.4558,0.649,21591.45868,196,M9,False
onion,4,441.0,Bhuj APMC,1.8574,0.0652,114415.186111,156,M9,False
onion,4,450.0,Vadhvan APMC,0.8918,0.3735,36186.061167,218,M9,False
onion,4,452.0,Panipat APMC,-0.3703,0.7115,-9173.834523,239,M6,False
onion,4,454.0,Sonepat APMC,1.2985,0.1954,100387.555636,239,M9,False
onion,4,455.0,Rohtak APMC,-1.6216,0.1062,-56683.573956,235,M6,False
onion,4,456.0,Jhajjar APMC,1.6029,0.1103,77323.712186,239,M9,False
onion,4,457.0,Rewari APMC,0.9584,0.3388,31883.968224,239,M9,False
onion,4,459.0,Gurgaon APMC,0.7147,0.4755,28905.124601,239,M9,False
onion,4,462.0,PMY Una,0.5021,0.6161,25812.073976,239,M9,False
onion,4,463.0,PMY Chamba,0.4661,0.6415,17612.092839,239,M9,False
onion,4,464.0,PMY Bilaspur,1.0958,0.2743,53395.842331,239,M9,False
onion,4,465.0,SMY Dhanotu,0.5293,0.5971,23316.061499,239,M9,False
onion,4,466.0,PMY Hamirpur,0.2963,0.7672,13763.801876,239,M9,False
onion,4,467.0,PMY Dhalli Shimla,0.8073,0.4203,36050.311077,239,M9,False
onion,4,468.0,SMY Palampur,0.7448,0.4571,36998.115514,239,M9,False
onion,4,471.0,SMY Bhuntar,0.232,0.8167,9222.7031,239,M9,False
onion,4,472.0,Narwal Jammu (F&V),0.8485,0.397,42079.675739,239,M9,False
onion,4,489.0,Doddaballapur APMC,1.4851,0.1391,130186.071418,196,M9,False
onion,4,515.0,Palayam Market,0.8041,0.4222,31239.443564,239,M9,False
onion,4,522.0,Mandsaur APMC,0.5176,0.6052,17261.154534,239,M9,False
onion,4,523.0,Khandwa APMC,-1.1553,0.25,-38576.275748,136,M6,False
onion,4,526.0,Sehore APMC,0.8396,0.402,31132.800253,239,M9,False
onion,4,530.0,Morena APMC,-0.3708,0.7114,-10292.100914,136,M6,False
onion,4,550.0,Chandvad APMC,1.1139,0.2664,56688.103476,239,M9,False
onion,4,551.0,Manmad APMC,0.7748,0.4392,38426.114049,239,M9,False
onion,4,553.0,Manchar APMC,1.6851,0.0933,87029.928677,239,M9,False
onion,4,554.0,Lonand APMC,0.3131,0.7544,11220.956641,239,M9,False
onion,4,555.0,Pandharpur APMC,-1.0147,0.312,-49772.043811,138,M6,False
onion,4,557.0,Chattrapati Sambhajinagar APMC,-1.1692,0.2435,-52569.121724,239,M6,False
onion,4,574.0,Malkapur APMC,0.3259,0.7448,17485.473158,239,M9,False
onion,4,594.0,Khariar Road APMC,0.8752,0.3824,51171.08819,239,M9,False
onion,4,595.0,Bolangir APMC,0.8884,0.3756,47296.278388,168,M9,False
onion,4,598.0,Patti APMC,0.6819,0.4975,23747.860725,72,M9,False
onion,4,599.0,Pathankot APMC,1.8704,0.0657,67810.727394,69,M9,False
onion,4,600.0,Gurdaspur APMC,1.7321,0.0871,44631.282604,82,M9,False
onion,4,603.0,Bathinda APMC,0.2776,0.782,10926.317604,82,M9,False
onion,4,605.0,Raman APMC,1.7276,0.0879,55624.432058,82,M9,False
onion,4,611.0,Mukerian APMC,1.411,0.1621,43241.570676,81,M9,False
onion,4,614.0,Phagwara APMC,2.1423,0.0352,60179.558148,82,M9,True
onion,4,615.0,Budalada APMC,1.8889,0.0625,49711.069965,82,M9,False
onion,4,617.0,Giddarbaha APMC,1.3249,0.189,51317.913757,81,M9,False
onion,4,619.0,Dudhansadhan APMC,2.2585,0.0266,58278.39367,82,M9,True
onion,4,621.0,Ropar APMC,1.6015,0.1132,52609.370791,82,M9,False
onion,4,627.0,Churu APMC,1.829,0.0711,45630.375594,82,M9,False
onion,4,630.0,Jaisalmer APMC,2.1508,0.0348,35894.470244,73,M9,True
onion,4,636.0,Jhunjhunu APMC,0.0621,0.9508,2504.067651,37,M9,False
onion,4,638.0,Sikar APMC,1.6575,0.1013,28824.930948,82,M9,False
onion,4,647.0,Buland Shahr APMC,0.6455,0.5204,11031.325619,82,M9,False
onion,4,649.0,Baraut APMC,1.47,0.1464,23926.169459,66,M9,False
onion,4,650.0,Shamli APMC,1.4493,0.1525,55781.792942,60,M9,False
onion,4,653.0,Mathura APMC,1.6102,0.1112,37934.14193,82,M9,False
onion,4,654.0,Rampur APMC,0.8496,0.3988,16706.515886,64,M9,False
onion,4,655.0,Badayoun APMC,0.9369,0.3524,19624.893278,64,M9,False
onion,4,656.0,Chandausi APMC,1.1877,0.2393,21766.038162,65,M9,False
onion,4,657.0,Raibareilly APMC,0.8005,0.4257,9660.802278,82,M9,False
onion,4,658.0,Gonda APMC,2.5824,0.0116,31369.169793,82,M9,True
onion,4,660.0,Pratapgarh APMC,0.8026,0.4246,13220.386208,82,M9,False
onion,4,662.0,Basti APMC,0.9168,0.362,20223.612373,82,M9,False
onion,4,663.0,Azamgarh APMC,0.2734,0.7852,4671.354752,82,M9,False
onion,4,664.0,Mirzapur APMC,0.6292,0.531,10229.557717,82,M9,False
onion,4,666.0,Jhansi APMC,2.1307,0.0369,27865.45951,66,M9,True
onion,4,667.0,Rishikesh APMC,1.7581,0.0825,28643.933186,82,M9,False
onion,4,668.0,Vikasnagar APMC,2.0843,0.0403,28997.535464,81,M9,True
onion,4,669.0,Khateema APMC,2.3418,0.0216,23838.188823,82,M9,True
onion,4,670.0,Burdwan APMC,1.703,0.0925,48666.511475,81,M9,False
onion,4,671.0,Medinipur(West) APMC,1.6776,0.0973,42279.731191,82,M9,False
onion,4,672.0,Birbhum APMC,0.513,0.6093,19162.680852,82,M9,False
onion,4,673.0,Purulia APMC,0.1219,0.9034,3511.463773,63,M9,False
onion,4,674.0,Nadia APMC,0.8922,0.3749,26993.651956,82,M9,False
onion,4,675.0,Jalpaiguri Sadar APMC,1.2563,0.2126,36580.519117,82,M9,False
onion,4,676.0,Alipurduar APMC,1.4562,0.1492,37469.983361,82,M9,False
onion,4,678.0,Pabiacherra APMC,0.7136,0.4775,13894.831993,82,M9,False
onion,4,679.0,Melaghar APMC,0.3786,0.7059,5469.888821,82,M9,False
onion,4,681.0,Vadaseri APMC,-2.7967,0.0064,-171510.339414,82,M6,True
onion,4,683.0,Panisagar APMC,1.5446,0.1263,21732.582658,82,M9,False
onion,4,709.0,Chikkamagaluru APMC,1.5116,0.132,86210.922302,239,M9,False
onion,4,728.0,Kalaburagi APMC,-1.1968,0.2326,-62386.152572,239,M6,False
onion,4,735.0,Hassan APMC,-0.5351,0.5931,-17376.846247,223,M6,False
onion,4,742.0,Chickkaballapura APMC,1.3457,0.1798,65836.15377,224,M9,False
onion,4,753.0,Shimoga APMC,1.6285,0.1047,69962.962621,239,M9,False
onion,4,793.0,Lalru APMC,1.6648,0.0998,53239.196048,82,M9,False
onion,4,795.0,Fatehpur APMC,1.944,0.0554,43630.117519,82,M9,False
onion,4,796.0,Auraiya APMC,1.6068,0.112,28145.548294,82,M9,False
onion,4,799.0,Ramkrishanpur(Howrah) APMC,0.4607,0.6463,15750.924005,82,M9,False
onion,4,801.0,Bishnupur(Bankura) APMC,2.528,0.0138,74002.585602,70,M9,True
onion,4,802.0,Mapusa APMC,-0.3315,0.7406,-10626.947335,239,M6,False
onion,4,813.0,Sangamner APMC,0.1654,0.8687,5639.145662,239,M9,False
onion,4,816.0,Firozabad APMC,1.259,0.2116,17299.065284,82,M9,False
onion,4,820.0,Ghatal APMC,1.3038,0.1968,61018.259837,67,M9,False
onion,4,821.0,Champadanga APMC,1.8872,0.0627,48564.313583,82,M9,False
onion,4,822.0,Jangipur APMC,2.8588,0.0054,51704.248137,82,M9,True
onion,4,823.0,Udupi APMC,1.3085,0.192,75483.799968,239,M9,False
onion,4,931.0,Kurnool APMC,0.4585,0.647,15956.550221,222,M9,False
onion,4,1061.0,Udumalpet APMC,-2.2234,0.029,-111081.626305,82,M6,True
onion,4,1070.0,Haldwani APMC,2.0794,0.0407,32963.41627,82,M9,True
onion,4,1071.0,Haridwar Union APMC,1.6148,0.1102,42724.285955,82,M9,False
onion,4,1072.0,Ramnagar APMC,1.5229,0.1317,50661.819453,82,M9,False
onion,4,1073.0,Roorkee APMC,-4.6794,0.0,-62070.944119,82,M6,True
onion,4,1074.0,Kotadwara APMC,1.8244,0.0718,41540.595105,82,M9,False
onion,4,1077.0,Manglaur APMC,0.7194,0.474,9691.831482,82,M9,False
onion,4,1078.0,Gudimalkapur APMC,2.5737,0.0119,31790.870875,82,M9,True
onion,4,1079.0,Gohana APMC,1.1068,0.2695,37377.174099,239,M9,False
onion,4,1081.0,Thodupuzha Market,-1.065,0.288,-73150.370736,239,M6,False
onion,4,1085.0,Jaora APMC,-0.0013,0.9989,-46.041857,239,M6,False
onion,4,1086.0,Shujalpur APMC,-0.463,0.6438,-11394.596949,239,M6,False
onion,4,1108.0,Ambala Cantt. APMC,0.7095,0.4787,31889.22294,225,M9,False
onion,4,1110.0,Ballabhgarh APMC,0.9193,0.3589,34013.981071,239,M9,False
