state,state_code,year,month,wage_agri_men,wage_agri_women,wage_source
Himachal Pradesh,HP,2018,1,418.6,378,direct
Himachal Pradesh,HP,2018,2,418.6,378,direct
Himachal Pradesh,HP,2018,3,422.6,378,direct
Himachal Pradesh,HP,2018,4,422.6,378,direct
Himachal Pradesh,HP,2018,5,402,378,direct
Himachal Pradesh,HP,2018,6,418.9,378,direct
Himachal Pradesh,HP,2018,7,416.6,378,direct
Himachal Pradesh,HP,2018,8,426.5,378,direct
Himachal Pradesh,HP,2018,9,428.5,378,direct
Himachal Pradesh,HP,2018,10,412.4,398,direct
Himachal Pradesh,HP,2018,11,418.1,398,direct
Himachal Pradesh,HP,2018,12,415,398,direct
Himachal Pradesh,HP,2019,1,415,398,direct
Himachal Pradesh,HP,2019,2,415,398,direct
Himachal Pradesh,HP,2019,3,433,418,direct
Himachal Pradesh,HP,2019,4,435.1,,direct
Himachal Pradesh,HP,2019,5,434,,direct
Himachal Pradesh,HP,2019,6,426.7,,direct
Himachal Pradesh,HP,2019,7,439.7,418,direct
Himachal Pradesh,HP,2019,8,450.1,428,direct
Himachal Pradesh,HP,2019,9,450.1,428,direct
Himachal Pradesh,HP,2019,10,433.1,428,direct
Himachal Pradesh,HP,2019,11,439.8,438,direct
Himachal Pradesh,HP,2019,12,437.7,438,direct
Himachal Pradesh,HP,2020,1,458.3,438,direct
Himachal Pradesh,HP,2020,2,456.6,438,direct
Himachal Pradesh,HP,2020,3,456.6,438,direct
Himachal Pradesh,HP,2020,5,,,direct
Himachal Pradesh,HP,2020,6,538,,direct
Himachal Pradesh,HP,2020,7,458.7,,direct
Himachal Pradesh,HP,2020,8,459.9,,direct
Himachal Pradesh,HP,2020,9,459.9,438,direct
Himachal Pradesh,HP,2020,10,442.9,438,direct
Himachal Pradesh,HP,2020,11,442.9,438,direct
Himachal Pradesh,HP,2020,12,448.1,438,direct
Himachal Pradesh,HP,2021,1,448.1,438,direct
Himachal Pradesh,HP,2021,2,446.5,438,direct
Himachal Pradesh,HP,2021,3,445.4,438,direct
Himachal Pradesh,HP,2021,4,445.4,438,direct
Himachal Pradesh,HP,2021,5,452.9,438,direct
Himachal Pradesh,HP,2021,6,463.2,438,direct
Himachal Pradesh,HP,2021,7,483.9,460,direct
Himachal Pradesh,HP,2021,8,494.2,460,direct
Himachal Pradesh,HP,2021,9,463.1,460,direct
Himachal Pradesh,HP,2021,10,459.7,460,direct
Himachal Pradesh,HP,2021,11,459.7,460,direct
Himachal Pradesh,HP,2021,12,463.1,460,direct
Himachal Pradesh,HP,2022,1,459.7,460,direct
Himachal Pradesh,HP,2022,2,458,456,direct
Himachal Pradesh,HP,2022,3,458,456,direct
Himachal Pradesh,HP,2022,4,458.1,456,direct
Himachal Pradesh,HP,2022,5,458.1,456,direct
Himachal Pradesh,HP,2022,6,458.1,456,direct
Himachal Pradesh,HP,2022,7,459.5,460,direct
Himachal Pradesh,HP,2022,8,459.5,460,direct
Himachal Pradesh,HP,2022,9,458.1,456,direct
Himachal Pradesh,HP,2022,10,458.1,456,direct
Himachal Pradesh,HP,2022,11,458,456,direct
Himachal Pradesh,HP,2022,12,458,456,direct
Himachal Pradesh,HP,2023,1,460.2,456,direct
Himachal Pradesh,HP,2023,2,464.8,460,direct
Himachal Pradesh,HP,2023,3,464.8,460,direct
Himachal Pradesh,HP,2023,4,465.8,460,direct
Himachal Pradesh,HP,2023,5,463.6,460,direct
Himachal Pradesh,HP,2023,6,464.2,,direct
Himachal Pradesh,HP,2023,7,462.1,,direct
Himachal Pradesh,HP,2023,8,473.4,,direct
Himachal Pradesh,HP,2023,9,473.5,,direct
Himachal Pradesh,HP,2023,10,495.2,,direct
Himachal Pradesh,HP,2023,11,480.5,,direct
Himachal Pradesh,HP,2023,12,480.5,,direct
Himachal Pradesh,HP,2024,1,486,,direct
Himachal Pradesh,HP,2024,2,488,,direct
Himachal Pradesh,HP,2024,3,498,,direct
Himachal Pradesh,HP,2024,4,498,,direct
Himachal Pradesh,HP,2024,5,500,,direct
Himachal Pradesh,HP,2024,6,512.4,,direct
Himachal Pradesh,HP,2024,7,518.5,,direct
Himachal Pradesh,HP,2024,8,523.5,,direct
Himachal Pradesh,HP,2024,9,526.6,,direct
Himachal Pradesh,HP,2024,10,526.6,,direct
Himachal Pradesh,HP,2024,11,533,,direct
Himachal Pradesh,HP,2024,12,539.3,,direct
Himachal Pradesh,HP,2025,1,543.3,,direct
Himachal Pradesh,HP,2025,2,544.2,,direct
Himachal Pradesh,HP,2025,3,544.2,,direct
Himachal Pradesh,HP,2025,4,544.2,,direct
Himachal Pradesh,HP,2025,5,545.8,,direct
Himachal Pradesh,HP,2025,6,545.8,,direct
Himachal Pradesh,HP,2025,7,612.2,541.9,direct
Himachal Pradesh,HP,2025,8,618.3,537.3,direct
Himachal Pradesh,HP,2025,9,611.1,526.4,direct
Himachal Pradesh,HP,2025,10,611.9,529.2,direct
Himachal Pradesh,HP,2025,11,611.5,529.6,direct
Himachal Pradesh,HP,2025,12,308.7,240.5,direct
Himachal Pradesh,HP,2026,1,303.3,240.5,direct
Himachal Pradesh,HP,2026,2,303.3,240.5,direct
Himachal Pradesh,HP,2026,3,303.3,240.5,direct
Jammu and Kashmir,JK,2017,1,432,,direct
Jammu and Kashmir,JK,2017,2,432.5,,direct
Jammu and Kashmir,JK,2017,3,441,,direct
Jammu and Kashmir,JK,2017,4,443.6,,direct
Jammu and Kashmir,JK,2017,5,442.1,,direct
Jammu and Kashmir,JK,2017,6,443.2,,direct
Jammu and Kashmir,JK,2017,7,452.1,,direct
Jammu and Kashmir,JK,2017,8,452.9,,direct
Jammu and Kashmir,JK,2017,9,456.6,,direct
Jammu and Kashmir,JK,2017,10,456.4,,direct
Jammu and Kashmir,JK,2017,11,455.7,,direct
Jammu and Kashmir,JK,2017,12,454.4,,direct
Jammu and Kashmir,JK,2018,1,459.8,,direct
Jammu and Kashmir,JK,2018,2,452.7,,direct
Jammu and Kashmir,JK,2018,3,462,,direct
Jammu and Kashmir,JK,2018,4,464.1,,direct
Jammu and Kashmir,JK,2018,5,470.7,,direct
Jammu and Kashmir,JK,2018,6,470.6,,direct
Jammu and Kashmir,JK,2018,7,471.8,,direct
Jammu and Kashmir,JK,2018,8,469.7,,direct
Jammu and Kashmir,JK,2018,9,464,,direct
Jammu and Kashmir,JK,2018,10,473.2,505,direct
Jammu and Kashmir,JK,2018,11,468.3,,direct
Jammu and Kashmir,JK,2018,12,457.3,,direct
Jammu and Kashmir,JK,2019,1,461.1,,direct
Jammu and Kashmir,JK,2019,2,460.7,,direct
Jammu and Kashmir,JK,2019,3,460.7,,direct
Jammu and Kashmir,JK,2019,4,461.2,,direct
Jammu and Kashmir,JK,2019,5,474.5,,direct
Jammu and Kashmir,JK,2019,6,486.2,,direct
Jammu and Kashmir,JK,2019,7,483.2,,direct
Jammu and Kashmir,JK,2019,8,483.7,,direct
Jammu and Kashmir,JK,2019,9,483.7,,direct
Jammu and Kashmir,JK,2019,10,483.7,,direct
Jammu and Kashmir,JK,2019,11,483.7,,direct
Jammu and Kashmir,JK,2019,12,481,,direct
Jammu and Kashmir,JK,2020,1,483.5,,direct
Jammu and Kashmir,JK,2020,2,496.5,,direct
Jammu and Kashmir,JK,2020,3,498.5,,direct
Jammu and Kashmir,JK,2020,5,,,direct
Jammu and Kashmir,JK,2020,6,490.8,,direct
Jammu and Kashmir,JK,2020,7,504.9,,direct
Jammu and Kashmir,JK,2020,8,512.4,,direct
Jammu and Kashmir,JK,2020,9,526.1,,direct
Jammu and Kashmir,JK,2020,10,540.4,,direct
Jammu and Kashmir,JK,2020,11,532.2,,direct
Jammu and Kashmir,JK,2020,12,530.2,,direct
Jammu and Kashmir,JK,2021,1,527.8,,direct
Jammu and Kashmir,JK,2021,2,529.7,,direct
Jammu and Kashmir,JK,2021,3,529.2,,direct
Jammu and Kashmir,JK,2021,4,529.7,,direct
Jammu and Kashmir,JK,2021,5,529.7,,direct
Jammu and Kashmir,JK,2021,6,544.3,,direct
Jammu and Kashmir,JK,2021,7,540.1,,direct
Jammu and Kashmir,JK,2021,8,540.1,,direct
Jammu and Kashmir,JK,2021,9,545.2,,direct
Jammu and Kashmir,JK,2021,10,551.1,,direct
Jammu and Kashmir,JK,2021,11,549.6,,direct
Jammu and Kashmir,JK,2021,12,544.9,,direct
Jammu and Kashmir,JK,2022,1,544.4,,direct
Jammu and Kashmir,JK,2022,2,545.1,,direct
Jammu and Kashmir,JK,2022,3,556.4,,direct
Jammu and Kashmir,JK,2022,4,562.2,,direct
Jammu and Kashmir,JK,2022,5,565.3,,direct
Jammu and Kashmir,JK,2022,6,570.7,,direct
Jammu and Kashmir,JK,2022,7,577.7,,direct
Jammu and Kashmir,JK,2022,8,580.2,,direct
Jammu and Kashmir,JK,2022,9,584.6,,direct
Jammu and Kashmir,JK,2022,10,588.6,,direct
Jammu and Kashmir,JK,2022,11,592.9,,direct
Jammu and Kashmir,JK,2022,12,595.4,,direct
Jammu and Kashmir,JK,2023,1,595.7,,direct
Jammu and Kashmir,JK,2023,2,596,,direct
Jammu and Kashmir,JK,2023,3,597.4,,direct
Jammu and Kashmir,JK,2023,4,598,,direct
Jammu and Kashmir,JK,2023,5,602.9,,direct
Jammu and Kashmir,JK,2023,6,604.3,,direct
Jammu and Kashmir,JK,2023,7,608.3,,direct
Jammu and Kashmir,JK,2023,8,609.7,,direct
Jammu and Kashmir,JK,2023,9,610.5,,direct
Jammu and Kashmir,JK,2023,10,612.3,,direct
Jammu and Kashmir,JK,2023,11,612.3,,direct
Jammu and Kashmir,JK,2023,12,611.3,,direct
Jammu and Kashmir,JK,2024,1,615.1,,direct
Jammu and Kashmir,JK,2024,2,615.8,,direct
Jammu and Kashmir,JK,2024,3,619.6,,direct
Jammu and Kashmir,JK,2024,4,619.6,,direct
Jammu and Kashmir,JK,2024,5,621,,direct
Jammu and Kashmir,JK,2024,6,621,,direct
Jammu and Kashmir,JK,2024,7,624.9,,direct
Jammu and Kashmir,JK,2024,8,628.7,,direct
Jammu and Kashmir,JK,2024,9,630.2,,direct
Jammu and Kashmir,JK,2024,10,633.2,,direct
Jammu and Kashmir,JK,2024,11,636.8,,direct
Jammu and Kashmir,JK,2024,12,638.1,,direct
Jammu and Kashmir,JK,2025,1,638.4,,direct
Jammu and Kashmir,JK,2025,2,638.4,,direct
Jammu and Kashmir,JK,2025,3,642.1,,direct
Jammu and Kashmir,JK,2025,4,644,,direct
Jammu and Kashmir,JK,2025,5,647,,direct
Jammu and Kashmir,JK,2025,6,647.1,,direct
Jammu and Kashmir,JK,2025,7,650.3,620,direct
Jammu and Kashmir,JK,2025,8,646.8,620,direct
Jammu and Kashmir,JK,2025,9,648.6,620,direct
Jammu and Kashmir,JK,2025,10,657.4,620,direct
Jammu and Kashmir,JK,2025,11,661.2,620,direct
Jammu and Kashmir,JK,2025,12,470.8,437.8,direct
Jammu and Kashmir,JK,2026,1,470.2,435.6,direct
Jammu and Kashmir,JK,2026,2,470.2,438.3,direct
Jammu and Kashmir,JK,2026,3,472.7,441.1,direct
Karnataka,KK,2017,1,283.3,196.7,direct
Karnataka,KK,2017,2,283.6,196.8,direct
Karnataka,KK,2017,3,282.9,197.9,direct
Karnataka,KK,2017,4,282.9,197.9,direct
Karnataka,KK,2017,5,283.2,194.4,direct
Karnataka,KK,2017,6,283.1,198,direct
Karnataka,KK,2017,7,283.6,198,direct
Karnataka,KK,2017,8,284.7,199.7,direct
Karnataka,KK,2017,9,285,200.4,direct
Karnataka,KK,2017,10,284.8,200.4,direct
Karnataka,KK,2017,11,287,200.3,direct
Karnataka,KK,2017,12,291.2,200.4,direct
Karnataka,KK,2018,1,296.3,203.9,direct
Karnataka,KK,2018,2,298.9,207,direct
Karnataka,KK,2018,3,298.3,207.6,direct
Karnataka,KK,2018,4,301.8,206.6,direct
Karnataka,KK,2018,5,302.7,207.5,direct
Karnataka,KK,2018,6,303.7,210.5,direct
Karnataka,KK,2018,7,309.6,212.8,direct
Karnataka,KK,2018,8,311.2,212.7,direct
Karnataka,KK,2018,9,313.3,212.4,direct
Karnataka,KK,2018,10,314.6,214.7,direct
Karnataka,KK,2018,11,316.3,224.2,direct
Karnataka,KK,2018,12,317.3,222.8,direct
Karnataka,KK,2019,1,317.2,222.1,direct
Karnataka,KK,2019,2,318.4,222.1,direct
Karnataka,KK,2019,3,318,222.5,direct
Karnataka,KK,2019,4,318.1,222.5,direct
Karnataka,KK,2019,5,318.2,223.2,direct
Karnataka,KK,2019,6,317.9,221.6,direct
Karnataka,KK,2019,7,319.6,223.3,direct
Karnataka,KK,2019,8,319.5,222.1,direct
Karnataka,KK,2019,9,319.4,227.7,direct
Karnataka,KK,2019,10,320,228,direct
Karnataka,KK,2019,11,320.1,228.1,direct
Karnataka,KK,2019,12,322.1,227.9,direct
Karnataka,KK,2020,1,326.9,233.6,direct
Karnataka,KK,2020,2,328.3,236.1,direct
Karnataka,KK,2020,3,327.8,236.3,direct
Karnataka,KK,2020,5,,,direct
Karnataka,KK,2020,6,349.1,260.5,direct
Karnataka,KK,2020,7,345.7,254.7,direct
Karnataka,KK,2020,8,335.7,240.6,direct
Karnataka,KK,2020,9,335.1,238.7,direct
Karnataka,KK,2020,10,337.3,243.1,direct
Karnataka,KK,2020,11,342.1,242.5,direct
Karnataka,KK,2020,12,350.1,252,direct
Karnataka,KK,2021,1,351,250.9,direct
Karnataka,KK,2021,2,353.3,251.5,direct
Karnataka,KK,2021,3,357.6,251.8,direct
Karnataka,KK,2021,4,357.1,250.7,direct
Karnataka,KK,2021,5,357,250.1,direct
Karnataka,KK,2021,6,357.5,252.2,direct
Karnataka,KK,2021,7,357.2,246.4,direct
Karnataka,KK,2021,8,359.3,246.7,direct
Karnataka,KK,2021,9,364.5,251.1,direct
Karnataka,KK,2021,10,366.6,251.6,direct
Karnataka,KK,2021,11,366.1,253.5,direct
Karnataka,KK,2021,12,367.5,253.7,direct
Karnataka,KK,2022,1,367.9,253.9,direct
Karnataka,KK,2022,2,382.1,263.3,direct
Karnataka,KK,2022,3,384.6,264,direct
Karnataka,KK,2022,4,387.4,265.3,direct
Karnataka,KK,2022,5,390.1,267.3,direct
Karnataka,KK,2022,6,394.3,269.7,direct
Karnataka,KK,2022,7,394.3,269.7,direct
Karnataka,KK,2022,8,397.8,275.8,direct
Karnataka,KK,2022,9,404.5,281.3,direct
Karnataka,KK,2022,10,406.2,284.2,direct
Karnataka,KK,2022,11,416.3,289.4,direct
Karnataka,KK,2022,12,417.5,289.4,direct
Karnataka,KK,2023,1,419.3,290.2,direct
Karnataka,KK,2023,2,419.7,290.6,direct
Karnataka,KK,2023,3,421.2,290.9,direct
Karnataka,KK,2023,4,422.5,294,direct
Karnataka,KK,2023,5,423.1,294.3,direct
Karnataka,KK,2023,6,424.4,294.3,direct
Karnataka,KK,2023,7,426.9,298,direct
Karnataka,KK,2023,8,429.9,300.8,direct
Karnataka,KK,2023,9,431,301.4,direct
Karnataka,KK,2023,10,431.8,302.8,direct
Karnataka,KK,2023,11,436,303.3,direct
Karnataka,KK,2023,12,438.7,304.9,direct
Karnataka,KK,2024,1,442.1,307.4,direct
Karnataka,KK,2024,2,444.5,310.7,direct
Karnataka,KK,2024,3,449,316,direct
Karnataka,KK,2024,4,449,316,direct
Karnataka,KK,2024,5,450.8,317.2,direct
Karnataka,KK,2024,6,453.2,319.2,direct
Karnataka,KK,2024,7,455,319.9,direct
Karnataka,KK,2024,8,455.8,320.2,direct
Karnataka,KK,2024,9,461.6,323.2,direct
Karnataka,KK,2024,10,464.8,323.5,direct
Karnataka,KK,2024,11,467,323.5,direct
Karnataka,KK,2024,12,468.1,323.5,direct
Karnataka,KK,2025,1,469.4,323.5,direct
Karnataka,KK,2025,2,473.3,325.6,direct
Karnataka,KK,2025,3,477.7,330.8,direct
Karnataka,KK,2025,4,482.5,334,direct
Karnataka,KK,2025,5,486.4,336.8,direct
Karnataka,KK,2025,6,489.7,341.2,direct
Karnataka,KK,2025,7,534.9,379,direct
Karnataka,KK,2025,8,536.7,380.3,direct
Karnataka,KK,2025,9,540,387.8,direct
Karnataka,KK,2025,10,542.8,389.4,direct
Karnataka,KK,2025,11,544.8,391.7,direct
Karnataka,KK,2025,12,583.3,500,direct
Karnataka,KK,2026,1,583.3,500,direct
Karnataka,KK,2026,2,583.3,500,direct
Karnataka,KK,2026,3,583.3,500,direct
Kerala,KL,2017,1,698.3,482.2,direct
Kerala,KL,2017,2,698.3,486.6,direct
Kerala,KL,2017,3,698.3,486.6,direct
Kerala,KL,2017,4,701,489.1,direct
Kerala,KL,2017,5,703.8,491.1,direct
Kerala,KL,2017,6,704.8,490.5,direct
Kerala,KL,2017,7,709.5,490.5,direct
Kerala,KL,2017,8,712.1,490.5,direct
Kerala,KL,2017,9,715.3,490.5,direct
Kerala,KL,2017,10,715.3,490.5,direct
Kerala,KL,2017,11,721.8,491.7,direct
Kerala,KL,2017,12,721.8,491.7,direct
Kerala,KL,2018,1,724.4,496.4,direct
Kerala,KL,2018,2,724.9,496.4,direct
Kerala,KL,2018,3,728.2,503.5,direct
Kerala,KL,2018,4,728.2,503.5,direct
Kerala,KL,2018,5,728.2,503.5,direct
Kerala,KL,2018,6,737.3,507.9,direct
Kerala,KL,2018,7,738.9,515.7,direct
Kerala,KL,2018,8,746.9,519.3,direct
Kerala,KL,2018,9,746.9,519.3,direct
Kerala,KL,2018,10,751.9,522.4,direct
Kerala,KL,2018,11,755.2,522.9,direct
Kerala,KL,2018,12,755.2,527.1,direct
Kerala,KL,2019,1,756.5,528.5,direct
Kerala,KL,2019,2,756.5,528.5,direct
Kerala,KL,2019,3,756.5,528.5,direct
Kerala,KL,2019,4,756.5,528.5,direct
Kerala,KL,2019,5,756.2,528.5,direct
Kerala,KL,2019,6,758,528.5,direct
Kerala,KL,2019,7,758,528.5,direct
Kerala,KL,2019,8,758.8,528.5,direct
Kerala,KL,2019,9,758.8,528.5,direct
Kerala,KL,2019,10,758.8,528.5,direct
Kerala,KL,2019,11,758.8,528.5,direct
Kerala,KL,2019,12,758.8,528.5,direct
Kerala,KL,2020,1,759.3,528.5,direct
Kerala,KL,2020,2,759.3,528.5,direct
Kerala,KL,2020,3,758.8,528.5,direct
Kerala,KL,2020,5,,,direct
Kerala,KL,2020,6,770.8,522,direct
Kerala,KL,2020,7,757.5,521.5,direct
Kerala,KL,2020,8,757.5,521.5,direct
Kerala,KL,2020,9,757.7,521.5,direct
Kerala,KL,2020,10,757.5,521.5,direct
Kerala,KL,2020,11,759.3,521.5,direct
Kerala,KL,2020,12,759.2,521.5,direct
Kerala,KL,2021,1,764.2,509.3,direct
Kerala,KL,2021,2,765.2,512.7,direct
Kerala,KL,2021,3,765.2,512.7,direct
Kerala,KL,2021,4,765.2,512.7,direct
Kerala,KL,2021,5,765.2,512.7,direct
Kerala,KL,2021,6,765.2,511.5,direct
Kerala,KL,2021,7,767.6,511.5,direct
Kerala,KL,2021,8,768.7,513.2,direct
Kerala,KL,2021,9,775.5,523.8,direct
Kerala,KL,2021,10,775.5,523.8,direct
Kerala,KL,2021,11,775.5,523.8,direct
Kerala,KL,2021,12,775.5,523.8,direct
Kerala,KL,2022,1,777.5,528.8,direct
Kerala,KL,2022,2,777.5,553.2,direct
Kerala,KL,2022,3,778.3,553.2,direct
Kerala,KL,2022,4,778.8,559.3,direct
Kerala,KL,2022,5,779.3,561,direct
Kerala,KL,2022,6,779.3,561,direct
Kerala,KL,2022,7,782.5,561,direct
Kerala,KL,2022,8,786.7,564.3,direct
Kerala,KL,2022,9,786.7,564.3,direct
Kerala,KL,2022,10,788.2,569.7,direct
Kerala,KL,2022,11,788.2,569.7,direct
Kerala,KL,2022,12,788.2,569.7,direct
Kerala,KL,2023,1,791.4,583,direct
Kerala,KL,2023,2,794,587.3,direct
Kerala,KL,2023,3,796.5,587.3,direct
Kerala,KL,2023,4,797.7,590.5,direct
Kerala,KL,2023,5,803.9,599.2,direct
Kerala,KL,2023,6,805.2,599.2,direct
Kerala,KL,2023,7,810.6,603.1,direct
Kerala,KL,2023,8,811.7,606.4,direct
Kerala,KL,2023,9,812.2,606.4,direct
Kerala,KL,2023,10,814,606.4,direct
Kerala,KL,2023,11,825.6,619.4,direct
Kerala,KL,2023,12,826.1,621,direct
Kerala,KL,2024,1,832.1,625.7,direct
Kerala,KL,2024,2,836.3,629,direct
Kerala,KL,2024,3,844.1,636.3,direct
Kerala,KL,2024,4,844.1,636.3,direct
Kerala,KL,2024,5,849.2,639.1,direct
Kerala,KL,2024,6,849.2,641.3,direct
Kerala,KL,2024,7,854.7,647.4,direct
Kerala,KL,2024,8,858.4,649.3,direct
Kerala,KL,2024,9,860.2,649.3,direct
Kerala,KL,2024,10,861.6,649.3,direct
Kerala,KL,2024,11,863.9,649.3,direct
Kerala,KL,2024,12,868.3,650.9,direct
Kerala,KL,2025,1,872.9,656.3,direct
Kerala,KL,2025,2,877.1,658,direct
Kerala,KL,2025,3,879.5,658,direct
Kerala,KL,2025,4,882.3,658,direct
Kerala,KL,2025,5,885.9,658,direct
Kerala,KL,2025,6,887.2,658,direct
Kerala,KL,2025,7,873.3,679,direct
Kerala,KL,2025,8,875.5,682.2,direct
Kerala,KL,2025,9,878.8,682.8,direct
Kerala,KL,2025,10,878.8,682.8,direct
Kerala,KL,2025,11,878.8,682.8,direct
Kerala,KL,2025,12,610,454.2,direct
Kerala,KL,2026,1,610,454.2,direct
Kerala,KL,2026,2,610,454.2,direct
Kerala,KL,2026,3,610,454.2,direct
Keralam,KL,2017,1,698.3,482.2,Kerala (alternate spelling in panel)
Keralam,KL,2017,2,698.3,486.6,Kerala (alternate spelling in panel)
Keralam,KL,2017,3,698.3,486.6,Kerala (alternate spelling in panel)
Keralam,KL,2017,4,701,489.1,Kerala (alternate spelling in panel)
Keralam,KL,2017,5,703.8,491.1,Kerala (alternate spelling in panel)
Keralam,KL,2017,6,704.8,490.5,Kerala (alternate spelling in panel)
Keralam,KL,2017,7,709.5,490.5,Kerala (alternate spelling in panel)
Keralam,KL,2017,8,712.1,490.5,Kerala (alternate spelling in panel)
Keralam,KL,2017,9,715.3,490.5,Kerala (alternate spelling in panel)
Keralam,KL,2017,10,715.3,490.5,Kerala (alternate spelling in panel)
Keralam,KL,2017,11,721.8,491.7,Kerala (alternate spelling in panel)
Keralam,KL,2017,12,721.8,491.7,Kerala (alternate spelling in panel)
Keralam,KL,2018,1,724.4,496.4,Kerala (alternate spelling in panel)
Keralam,KL,2018,2,724.9,496.4,Kerala (alternate spelling in panel)
Keralam,KL,2018,3,728.2,503.5,Kerala (alternate spelling in panel)
Keralam,KL,2018,4,728.2,503.5,Kerala (alternate spelling in panel)
Keralam,KL,2018,5,728.2,503.5,Kerala (alternate spelling in panel)
Keralam,KL,2018,6,737.3,507.9,Kerala (alternate spelling in panel)
Keralam,KL,2018,7,738.9,515.7,Kerala (alternate spelling in panel)
Keralam,KL,2018,8,746.9,519.3,Kerala (alternate spelling in panel)
Keralam,KL,2018,9,746.9,519.3,Kerala (alternate spelling in panel)
Keralam,KL,2018,10,751.9,522.4,Kerala (alternate spelling in panel)
Keralam,KL,2018,11,755.2,522.9,Kerala (alternate spelling in panel)
Keralam,KL,2018,12,755.2,527.1,Kerala (alternate spelling in panel)
Keralam,KL,2019,1,756.5,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2019,2,756.5,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2019,3,756.5,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2019,4,756.5,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2019,5,756.2,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2019,6,758,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2019,7,758,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2019,8,758.8,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2019,9,758.8,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2019,10,758.8,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2019,11,758.8,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2019,12,758.8,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2020,1,759.3,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2020,2,759.3,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2020,3,758.8,528.5,Kerala (alternate spelling in panel)
Keralam,KL,2020,5,,,Kerala (alternate spelling in panel)
Keralam,KL,2020,6,770.8,522,Kerala (alternate spelling in panel)
Keralam,KL,2020,7,757.5,521.5,Kerala (alternate spelling in panel)
Keralam,KL,2020,8,757.5,521.5,Kerala (alternate spelling in panel)
Keralam,KL,2020,9,757.7,521.5,Kerala (alternate spelling in panel)
Keralam,KL,2020,10,757.5,521.5,Kerala (alternate spelling in panel)
Keralam,KL,2020,11,759.3,521.5,Kerala (alternate spelling in panel)
Keralam,KL,2020,12,759.2,521.5,Kerala (alternate spelling in panel)
Keralam,KL,2021,1,764.2,509.3,Kerala (alternate spelling in panel)
Keralam,KL,2021,2,765.2,512.7,Kerala (alternate spelling in panel)
Keralam,KL,2021,3,765.2,512.7,Kerala (alternate spelling in panel)
Keralam,KL,2021,4,765.2,512.7,Kerala (alternate spelling in panel)
Keralam,KL,2021,5,765.2,512.7,Kerala (alternate spelling in panel)
Keralam,KL,2021,6,765.2,511.5,Kerala (alternate spelling in panel)
Keralam,KL,2021,7,767.6,511.5,Kerala (alternate spelling in panel)
Keralam,KL,2021,8,768.7,513.2,Kerala (alternate spelling in panel)
Keralam,KL,2021,9,775.5,523.8,Kerala (alternate spelling in panel)
Keralam,KL,2021,10,775.5,523.8,Kerala (alternate spelling in panel)
Keralam,KL,2021,11,775.5,523.8,Kerala (alternate spelling in panel)
Keralam,KL,2021,12,775.5,523.8,Kerala (alternate spelling in panel)
Keralam,KL,2022,1,777.5,528.8,Kerala (alternate spelling in panel)
Keralam,KL,2022,2,777.5,553.2,Kerala (alternate spelling in panel)
Keralam,KL,2022,3,778.3,553.2,Kerala (alternate spelling in panel)
Keralam,KL,2022,4,778.8,559.3,Kerala (alternate spelling in panel)
Keralam,KL,2022,5,779.3,561,Kerala (alternate spelling in panel)
Keralam,KL,2022,6,779.3,561,Kerala (alternate spelling in panel)
Keralam,KL,2022,7,782.5,561,Kerala (alternate spelling in panel)
Keralam,KL,2022,8,786.7,564.3,Kerala (alternate spelling in panel)
Keralam,KL,2022,9,786.7,564.3,Kerala (alternate spelling in panel)
Keralam,KL,2022,10,788.2,569.7,Kerala (alternate spelling in panel)
Keralam,KL,2022,11,788.2,569.7,Kerala (alternate spelling in panel)
Keralam,KL,2022,12,788.2,569.7,Kerala (alternate spelling in panel)
Keralam,KL,2023,1,791.4,583,Kerala (alternate spelling in panel)
Keralam,KL,2023,2,794,587.3,Kerala (alternate spelling in panel)
Keralam,KL,2023,3,796.5,587.3,Kerala (alternate spelling in panel)
Keralam,KL,2023,4,797.7,590.5,Kerala (alternate spelling in panel)
Keralam,KL,2023,5,803.9,599.2,Kerala (alternate spelling in panel)
Keralam,KL,2023,6,805.2,599.2,Kerala (alternate spelling in panel)
Keralam,KL,2023,7,810.6,603.1,Kerala (alternate spelling in panel)
Keralam,KL,2023,8,811.7,606.4,Kerala (alternate spelling in panel)
Keralam,KL,2023,9,812.2,606.4,Kerala (alternate spelling in panel)
Keralam,KL,2023,10,814,606.4,Kerala (alternate spelling in panel)
Keralam,KL,2023,11,825.6,619.4,Kerala (alternate spelling in panel)
Keralam,KL,2023,12,826.1,621,Kerala (alternate spelling in panel)
Keralam,KL,2024,1,832.1,625.7,Kerala (alternate spelling in panel)
Keralam,KL,2024,2,836.3,629,Kerala (alternate spelling in panel)
